player_id,player_name,team_abbr,team_id,opponent,is_home,game_id,game,game_start_et,stat,role_bucket,role_source,mp_bucket,usage_bucket,minutes_mean,minutes_q50,p_inactive_used,support_min,support_max,line,market_fair_over_prob,market_source,market_offered_side,market_offered_odds,pmf_source,pmf_active
1028025261,Stephon Castle,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,ast,starter,derived_from_projected_minutes,3.0,0.0,,5.0,,0,,6.5,0.5288,betrivers,UNDER,105.0,predict.py:pmf_cal,"{""0"": 0.029559118236472944, ""1"": 0.04549098196392786, ""2"": 0.07194388777555111, ""3"": 0.09478957915831664, ""4"": 0.12234468937875752, ""5"": 0.15150300601202404, ""6"": 0.13967935871743486, ""7"": 0.12935871743486974, ""8"": 0.08036072144288577, ""9"": 0.061923847695390784, ""10"": 0.03286573146292585, ""11"": 0.023046092184368736, ""12"": 0.009018036072144287, ""13"": 0.004208416833667334, ""14"": 0.0017034068136272545, ""15"": 0.002204408817635271}"
1028025261,Stephon Castle,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,starter,derived_from_projected_minutes,3.0,0.0,,1.0,,0,,0.5,0.6047,betway,OVER,-180.0,predict.py:raw,"{""0"": 0.31000000000000005, ""1"": 0.43060000000000004, ""2"": 0.18560000000000001, ""3"": 0.015000000000000001, ""4"": 0.009100000000000002, ""5"": 0.009000000000000001, ""6"": 0.006900000000000001, ""7"": 0.007400000000000001, ""8"": 0.009300000000000001, ""9"": 0.008300000000000002, ""10"": 0.008800000000000002}"
3547246,Devin Vassell,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3.0,0.0,,12.0,,0,,12.5,0.5169,betmgm,UNDER,100.0,predict.py:pmf_cal,"{""0"": 0.02131065532766383, ""1"": 0.022311155577788896, ""2"": 0.026013006503251626, ""3"": 0.03611805902951476, ""4"": 0.035317658829414705, ""5"": 0.03971985992996498, ""6"": 0.03811905952976489, ""7"": 0.039819909954977493, ""8"": 0.05412706353176589, ""9"": 0.0543271635817909, ""10"": 0.05512756378189095, ""11"": 0.05942971485742872, ""12"": 0.05192596298149075, ""13"": 0.054727363681840925, ""14"": 0.058229114557278645, ""15"": 0.04922461230615308, ""16"": 0.04502251125562781, ""17"": 0.047723861930965485, ""18"": 0.032916458229114556, ""19"": 0.031115557778889445, ""20"": 0.023711855927963984, ""21"": 0.02521260630315158, ""22"": 0.01630815407703852, ""23"": 0.01660830415207604, ""24"": 0.011305652826413206, ""25"": 0.012406203101550776, ""26"": 0.008704352176088044, ""27"": 0.007203601800900451, ""28"": 0.006303151575787895, ""29"": 0.004902451225612807, ""30"": 0.005002501250625313, ""31"": 0.00240120060030015, ""32"": 0.0013006503251625813, ""33"": 0.001900950475237619, ""34"": 0.0013006503251625813, ""42"": 0.0014007003501750877, ""80"": 0.0014007003501750877}"
3547246,Devin Vassell,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,fg3m,starter,derived_from_projected_minutes,3.0,0.0,,2.0,,0,,2.5,0.3822,fanduel,UNDER,-175.0,predict.py:pmf_cal,"{""0"": 0.17496500699860026, ""1"": 0.31693661267746454, ""2"": 0.2419516096780644, ""3"": 0.14457108578284344, ""4"": 0.0595880823835233, ""5"": 0.03869226154769046, ""15"": 0.023295340931813638}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3.0,0.0,,15.0,,0,,10.5,0.5198,betrivers,OVER,-118.0,predict.py:pmf_cal,"{""0"": 0.011919070512820512, ""1"": 0.015624999999999998, ""2"": 0.017728365384615384, ""3"": 0.019431089743589744, ""4"": 0.021935096153846152, ""5"": 0.024138621794871792, ""6"": 0.027544070512820512, ""7"": 0.035256410256410256, ""8"": 0.03615785256410256, ""9"": 0.036959134615384616, ""10"": 0.04016426282051282, ""11"": 0.04477163461538461, ""12"": 0.05108173076923076, ""13"": 0.04787660256410256, ""14"": 0.05769230769230769, ""15"": 0.05098157051282051, ""16"": 0.04977964743589743, ""17"": 0.05158253205128205, ""18"": 0.04377003205128205, ""19"": 0.03856169871794871, ""20"": 0.04447115384615385, ""21"": 0.03665865384615385, ""22"": 0.030649038461538457, ""23"": 0.02594150641025641, ""24"": 0.021534455128205125, ""25"": 0.025440705128205125, ""26"": 0.018129006410256412, ""27"": 0.020132211538461536, ""28"": 0.013421474358974358, ""29"": 0.00861378205128205, ""30"": 0.006009615384615384, ""31"": 0.005608974358974358, ""32"": 0.006109775641025641, ""33"": 0.004306891025641025, ""34"": 0.0036057692307692305, ""36"": 0.0024038461538461535, ""38"": 0.0012019230769230768, ""44"": 0.0014022435897435895, ""80"": 0.0014022435897435895}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,reb,starter,derived_from_projected_minutes,3.0,0.0,,4.0,,0,,2.5,0.5534,fanduel,OVER,-136.0,predict.py:pmf_cal,"{""0"": 0.04376564847270907, ""1"": 0.08863294942413621, ""2"": 0.13630445668502755, ""3"": 0.1725588382573861, ""4"": 0.16895343014521785, ""5"": 0.13890836254381575, ""6"": 0.10435653480220332, ""7"": 0.061792689033550334, ""8"": 0.039659489233850785, ""9"": 0.019429143715573364, ""10"": 0.013620430645968955, ""11"": 0.008612919379068605, ""12"": 0.0022033049574361548, ""13"": 0.0012018027040560841}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,fg3m,starter,derived_from_projected_minutes,3.0,0.0,,2.0,,0,,1.5,0.4278,betmgm,OVER,130.0,predict.py:pmf_cal,"{""0"": 0.1348, ""1"": 0.2954, ""2"": 0.2581, ""3"": 0.1681, ""4"": 0.0751, ""5"": 0.0452, ""15"": 0.0233}"
17895983,Ayo Dosunmu,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,starter,derived_from_projected_minutes,3.0,0.0,,1.0,,0,,0.5,0.477,betparx,OVER,105.0,predict.py:raw,"{""0"": 0.3655365536553655, ""1"": 0.39303930393039305, ""2"": 0.155015501550155, ""3"": 0.0319031903190319, ""4"": 0.007300730073007301, ""5"": 0.0089008900890089, ""6"": 0.006700670067006701, ""7"": 0.0065006500650065, ""8"": 0.009000900090009, ""9"": 0.007900790079007902, ""10"": 0.008200820082008202}"
176,Rudy Gobert,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,starter,derived_from_projected_minutes,3.0,0.0,,1.0,,0,,0.5,0.588,draftkings,OVER,-133.0,predict.py:raw,"{""0"": 0.39916008399160086, ""1"": 0.35666433356664334, ""2"": 0.16278372162783722, ""3"": 0.029597040295970406, ""4"": 0.006899310068993101, ""5"": 0.008899110088991101, ""6"": 0.0058994100589941, ""7"": 0.006199380061993801, ""8"": 0.0086991300869913, ""9"": 0.0073992600739926015, ""10"": 0.0077992200779922}"
176,Rudy Gobert,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,blk,starter,derived_from_projected_minutes,3.0,0.0,,1.0,,0,,1.5,0.4158,betmgm,UNDER,-157.0,predict.py:raw,"{""0"": 0.3625, ""1"": 0.3007, ""2"": 0.1928, ""3"": 0.0853, ""4"": 0.0088, ""5"": 0.0088, ""6"": 0.0072, ""7"": 0.0073, ""8"": 0.0092, ""9"": 0.0086, ""10"": 0.0088}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,reb,rotation,derived_from_projected_minutes,2.0,0.0,,4.0,,0,,5.5,0.444,fanduel,UNDER,-135.0,predict.py:pmf_cal,"{""0"": 0.02954727564102564, ""1"": 0.06360176282051283, ""2"": 0.11678685897435898, ""3"": 0.1590544871794872, ""4"": 0.15885416666666666, ""5"": 0.1556490384615385, ""6"": 0.11598557692307693, ""7"": 0.08133012820512821, ""8"": 0.05298477564102565, ""9"": 0.029747596153846156, ""10"": 0.01842948717948718, ""11"": 0.01061698717948718, ""12"": 0.004607371794871795, ""13"": 0.0016025641025641027, ""14"": 0.0012019230769230768}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,fg3m,rotation,derived_from_projected_minutes,2.0,0.0,,1.0,,0,,1.5,0.5971,draftkings,UNDER,142.0,predict.py:pmf_cal,"{""0"": 0.21352135213521353, ""1"": 0.33823382338233826, ""2"": 0.24022402240224025, ""3"": 0.12201220122012202, ""4"": 0.06270627062706272, ""15"": 0.023302330233023305}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,rotation,derived_from_projected_minutes,2.0,0.0,,0.0,,0,,0.5,0.5758,draftkings,UNDER,125.0,predict.py:raw,"{""0"": 0.6790320967903211, ""1"": 0.19468053194680535, ""2"": 0.0963903609639036, ""3"": 0.0038996100389961, ""4"": 0.0033996600339966003, ""5"": 0.0038996100389961, ""6"": 0.0031996800319968005, ""7"": 0.0034996500349965005, ""8"": 0.0040995900409959, ""9"": 0.0038996100389961, ""10"": 0.003999600039996}"
38017649,Julian Champagnie,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,blk,rotation,derived_from_projected_minutes,2.0,0.0,,1.0,,0,,0.5,0.3409,betmgm,OVER,185.0,predict.py:raw,"{""0"": 0.3304, ""1"": 0.386, ""2"": 0.2208, ""3"": 0.0074, ""4"": 0.0075, ""5"": 0.0087, ""6"": 0.0067, ""7"": 0.0072, ""8"": 0.0089, ""9"": 0.0079, ""10"": 0.0085}"
667378,Naz Reid,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,reb,rotation,derived_from_projected_minutes,2.0,0.0,,6.0,,0,,6.5,0.4557,betmgm,UNDER,-125.0,predict.py:pmf_cal,"{""0"": 0.020630946419629446, ""1"": 0.03575363044566851, ""2"": 0.06079118678017026, ""3"": 0.09624436654982475, ""4"": 0.11296945418127191, ""5"": 0.1358037055583375, ""6"": 0.14641962944416625, ""7"": 0.11066599899849776, ""8"": 0.09934902353530296, ""9"": 0.07060590886329494, ""10"": 0.04026039058587882, ""11"": 0.028943415122684026, ""12"": 0.01902854281422133, ""13"": 0.011116675012518779, ""14"": 0.004606910365548323, ""15"": 0.004006009013520281, ""16"": 0.0017025538307461191, ""17"": 0.0011016524787180772}"
1028028501,Terrence Shannon Jr.,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,reb,bench,derived_from_projected_minutes,1.0,0.0,,2.0,,0,,2.5,0.5147,betway,UNDER,-110.0,predict.py:pmf_cal,"{""0"": 0.195732745667635, ""1"": 0.21917259340879494, ""2"": 0.21857157167184216, ""3"": 0.14654913352699592, ""4"": 0.09996994891315236, ""5"": 0.05238906140438746, ""6"": 0.02945006511068817, ""7"": 0.020935590503856554, ""8"": 0.00951617750175298, ""9"": 0.004106981869177602, ""10"": 0.002203746368827006, ""11"": 0.001402384052889913}"
1028028501,Terrence Shannon Jr.,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,bench,derived_from_projected_minutes,1.0,0.0,,0.0,,0,,0.5,0.3938,betway,UNDER,-190.0,predict.py:raw,"{""0"": 0.758024197580242, ""1"": 0.1666833316668333, ""2"": 0.0531946805319468, ""3"": 0.0030996900309969004, ""4"": 0.0027997200279972004, ""5"": 0.0024997500249975004, ""6"": 0.0023997600239976003, ""7"": 0.0023997600239976003, ""8"": 0.0031996800319968005, ""9"": 0.0026997300269973002, ""10"": 0.0029997000299970002}"
1057262518,Dylan Harper,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,ast,rotation,derived_from_projected_minutes,2.0,0.0,,2.0,,0,,3.5,0.4035,fanduel,UNDER,-157.0,predict.py:pmf_cal,"{""0"": 0.13448828359703585, ""1"": 0.17574604446224715, ""2"": 0.21229721610254357, ""3"": 0.1878630082114961, ""4"": 0.14249949929901864, ""5"": 0.0799118766272782, ""6"": 0.034748648107350295, ""7"": 0.018626076507109953, ""8"": 0.008612056879631484, ""9"": 0.003004205888243541, ""10"": 0.002203084318045264}"
666682,Keldon Johnson,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,pts,bench,derived_from_projected_minutes,1.0,0.0,,8.0,,0,,9.5,0.4661,caesars,UNDER,-120.0,predict.py:pmf_cal,"{""0"": 0.03873486137523771, ""1"": 0.042137924131718546, ""2"": 0.056851166049444506, ""3"": 0.057251526373736365, ""4"": 0.06085476929236313, ""5"": 0.06856170553498149, ""6"": 0.07226503853468122, ""7"": 0.06856170553498149, ""8"": 0.07276548894004604, ""9"": 0.05895305775197678, ""10"": 0.062456210589530575, ""11"": 0.052447202482234015, ""12"": 0.046041437293564205, ""13"": 0.04684215794214794, ""14"": 0.035531978780902806, ""15"": 0.027825042538284453, ""16"": 0.020618556701030927, ""17"": 0.022019817836052447, ""18"": 0.01921729556600941, ""19"": 0.014913422079871884, ""20"": 0.01181062956660995, ""21"": 0.00950855770193174, ""22"": 0.005404864377940147, ""23"": 0.005905314783304975, ""24"": 0.006205585026523871, ""25"": 0.005304774296867181, ""26"": 0.0017015313782404163, ""27"": 0.002101891702532279, ""28"": 0.001201080972875588, ""29"": 0.0020018016214593134, ""31"": 0.001201080972875588, ""44"": 0.0014012611350215194, ""80"": 0.0014012611350215194}"
666682,Keldon Johnson,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,bench,derived_from_projected_minutes,1.0,0.0,,0.0,,0,,0.5,0.4496,betparx,UNDER,-143.0,predict.py:raw,"{""0"": 0.6582999999999999, ""1"": 0.27679999999999993, ""2"": 0.034499999999999996, ""3"": 0.003899999999999999, ""4"": 0.0040999999999999995, ""5"": 0.003299999999999999, ""6"": 0.003499999999999999, ""7"": 0.003099999999999999, ""8"": 0.004599999999999999, ""9"": 0.0036999999999999993, ""10"": 0.004199999999999999}"
3547259,Jaden McDaniels,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,pts,starter,derived_from_projected_minutes,3.0,0.0,,15.0,,0,,14.5,0.4951,draftkings,OVER,101.0,predict.py:pmf_cal,"{""0"": 0.014507253626813408, ""1"": 0.016208104052026013, ""2"": 0.015007503751875938, ""3"": 0.017508754377188598, ""4"": 0.023611805902951477, ""5"": 0.023711855927963984, ""6"": 0.02801400700350175, ""7"": 0.02751375687843922, ""8"": 0.028714357178589296, ""9"": 0.0352176088044022, ""10"": 0.0415207603801901, ""11"": 0.042821410705352676, ""12"": 0.04272136068034017, ""13"": 0.04912456228114057, ""14"": 0.04702351175587794, ""15"": 0.04742371185592797, ""16"": 0.0496248124062031, ""17"": 0.04402201100550275, ""18"": 0.055327663831915966, ""19"": 0.04442221110555278, ""20"": 0.04702351175587794, ""21"": 0.04042021010505253, ""22"": 0.036818409204602304, ""23"": 0.03171585792896448, ""24"": 0.026713356678339174, ""25"": 0.020010005002501254, ""26"": 0.020510255127563784, ""27"": 0.01680840420210105, ""28"": 0.013406703351675838, ""29"": 0.011905952976488245, ""30"": 0.007903951975987995, ""31"": 0.007503751875937969, ""32"": 0.005102551275637819, ""33"": 0.0032016008004002003, ""34"": 0.002701350675337669, ""35"": 0.004902451225612807, ""36"": 0.0022011005502751376, ""37"": 0.0011005502751375688, ""38"": 0.0020010005002501254, ""40"": 0.001200600300150075, ""48"": 0.0014007003501750877, ""80"": 0.0014007003501750877}"
3547259,Jaden McDaniels,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,reb,starter,derived_from_projected_minutes,3.0,0.0,,5.0,,0,,4.5,0.5148,betparx,OVER,-113.0,predict.py:pmf_cal,"{""0"": 0.02543560985379531, ""1"": 0.0431604245944322, ""2"": 0.0792108952533547, ""3"": 0.11405968355697976, ""4"": 0.13729220909272982, ""5"": 0.1381934708592029, ""6"": 0.1354896855597837, ""7"": 0.10444622471460044, ""8"": 0.08692169036651312, ""9"": 0.056679351091528135, ""10"": 0.03575005007009814, ""11"": 0.020829160825155214, ""12"": 0.01001401962747847, ""13"": 0.006408972561586221, ""14"": 0.003304626477067895, ""15"": 0.0017023833366713397, ""16"": 0.0011015421590226317}"
3547259,Jaden McDaniels,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,ast,starter,derived_from_projected_minutes,3.0,0.0,,2.0,,0,,2.5,0.4622,betway,UNDER,-118.0,predict.py:pmf_cal,"{""0"": 0.16249499399279135, ""1"": 0.21395674809771728, ""2"": 0.2326792150580697, ""3"": 0.17851421706047257, ""4"": 0.1091309571485783, ""5"": 0.061874249098918706, ""6"": 0.02482979575490589, ""7"": 0.010012014417300761, ""8"": 0.003203844613536244, ""9"": 0.0020024028834601526, ""10"": 0.001301561874249099}"
3547259,Jaden McDaniels,MIN,18,SAS,False,21707973,Minnesota Timberwolves @ San Antonio Spurs,,stl,starter,derived_from_projected_minutes,3.0,0.0,,1.0,,0,,0.5,0.666,draftkings,OVER,-220.0,predict.py:raw,"{""0"": 0.2743725627437256, ""1"": 0.4467553244675532, ""2"": 0.15978402159784022, ""3"": 0.05459454054594541, ""4"": 0.009099090090990901, ""5"": 0.009599040095990401, ""6"": 0.0081991800819918, ""7"": 0.0081991800819918, ""8"": 0.010298970102989701, ""9"": 0.0092990700929907, ""10"": 0.009799020097990201}"
56677822,Victor Wembanyama,SAS,27,MIN,True,21707973,Minnesota Timberwolves @ San Antonio Spurs,,pts,rotation,derived_from_projected_minutes,2.0,0.0,,21.0,,0,,26.5,0.5169,betway,UNDER,100.0,predict.py:pmf_cal,"{""0"": 0.009311173408089707, ""1"": 0.01131357629154986, ""2"": 0.009911894273127754, ""3"": 0.009010812975570683, ""4"": 0.011914297156587907, ""5"": 0.012214657589106928, ""6"": 0.012414897877452943, ""7"": 0.013516219463356027, ""8"": 0.015218261914297156, ""9"": 0.018221866239487385, ""10"": 0.02172607128554265, ""11"": 0.024829795754905886, ""12"": 0.02683219863836604, ""13"": 0.02392871445734882, ""14"": 0.03313976772126551, ""15"": 0.031838205847016424, ""16"": 0.03634361233480176, ""17"": 0.040348418101722065, ""18"": 0.042851421706047256, ""19"": 0.03874649579495394, ""20"": 0.04535442531037245, ""21"": 0.03854625550660793, ""22"": 0.04305166199439327, ""23"": 0.03974769723668402, ""24"": 0.03764517420905086, ""25"": 0.03874649579495394, ""26"": 0.034541449739687625, ""27"": 0.03404084901882259, ""28"": 0.03374048858630357, ""29"": 0.02492991589907889, ""30"": 0.026231477773327995, ""31"": 0.02342811373648378, ""32"": 0.014917901481778134, ""33"": 0.018622346816179414, ""34"": 0.01641970364437325, ""35"": 0.016219463356027232, ""36"": 0.014016820184221065, ""37"": 0.01171405686824189, ""38"": 0.007408890668802563, ""39"": 0.008410092110532638, ""40"": 0.004004805766920304, ""41"": 0.005106127352823388, ""42"": 0.005306367641169403, ""43"": 0.003504205046055266, ""44"": 0.002402883460152182, ""45"": 0.002302763315979175, ""47"": 0.002002402883460152, ""49"": 0.001201441730076091, ""61"": 0.0014016820184221065, ""80"": 0.0014016820184221065}"
