game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,lineup_last_updated_utc,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,9.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,9.5,0.6747,0.3253,-207.0,207.0,11.9504,28.7632,5.0,12.0,19.0,0.6821,0.6821,-0.0074,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,8.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,8.5,0.7417,0.2583,-287.0,287.0,11.9504,28.7632,5.0,12.0,19.0,0.7475,0.7475,-0.0058,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,7.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,7.5,0.8075,0.1925,-420.0,420.0,11.9504,28.7632,5.0,12.0,19.0,0.8011,0.8011,0.0064,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,12.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,12.5,0.4052,0.5948,147.0,-147.0,11.9504,28.7632,5.0,12.0,19.0,0.4917,0.4917,-0.0864,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,12.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,12.5,0.4052,0.5948,147.0,-147.0,11.9504,28.7632,5.0,12.0,19.0,0.5,0.5,-0.0948,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,12.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,12.5,0.4052,0.5948,147.0,-147.0,11.9504,28.7632,5.0,12.0,19.0,0.5,0.5,-0.0948,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,12.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,12.5,0.4052,0.5948,147.0,-147.0,11.9504,28.7632,5.0,12.0,19.0,0.4849,0.4849,-0.0797,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,12.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,12.5,0.4052,0.5948,147.0,-147.0,11.9504,28.7632,5.0,12.0,19.0,0.5,0.5,-0.0948,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,11.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,11.5,0.5171,0.4829,-107.0,107.0,11.9504,28.7632,5.0,12.0,19.0,0.5541,0.5541,-0.037,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-05,2026-06-05,89a8cd4d-5396-4bdc-95cd-faefecdee9b0,morning_expected,2026-06-05T15:55:30Z,c86867fd,c86867fd#phase10c,,2026-06-05T15:55:25Z,3547246,Devin Vassell,SAS,NYK,21716135,,pts,12.5,starter,starter,True,,,,30.1252,,32.3277,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-06-05T15:54:23Z,bdl_lineup_freshness_manifest,,False,False,12.5,0.4052,0.5948,147.0,-147.0,11.9504,28.7632,5.0,12.0,19.0,0.4899,0.4899,-0.0846,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
