stat,model_stat_grid_rows,canonical_rows,raw_odds_rows,processed_odds_rows,two_way_odds_rows,event_market_rows,matched_rows,scored_rows,books_count,players_count,games_count,expected_market_keys_for_stat,requested_market_keys,raw_market_keys_seen_for_stat,processed_market_keys_seen_for_stat,odds_snapshot_files_checked,raw_json_files_checked,raw_json_paths_checked,request_registry_source,request_coverage_status,raw_market_presence_status,processed_market_presence_status,event_join_presence_status,final_missing_reason,missing_reason,market_keys_requested,market_keys_seen_raw,market_keys_seen_processed
pts,100,98,560,733,733,733,422,422,6,49,9,"[""player_points"", ""player_points_alternate""]","[""player_points"", ""player_points_alternate""]","[""player_points"", ""player_points_alternate""]","[""player_points""]","[""data/odds_api/processed/2026-05-07/odds_pairs_live_slate_close_or_lock_2026-05-07T201323Z.parquet"", ""data/odds_api/processed/2026-05-12/odds_pairs_live_slate_close_or_lock_2026-05-12T212007Z.parquet""]",44,"[""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212007Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212007Z.json""]",nba_props_model.markets.oddsapi_markets.ODDSAPI_NBA_DEFAULT_MARKETS,all_expected_keys_in_registry,expected_keys_present_in_raw,two_way_present,scored_sample_sufficient,covered,covered,"[""player_points"", ""player_points_alternate""]","[""player_points"", ""player_points_alternate""]","[""player_points""]"
reb,100,98,558,576,576,576,345,345,6,45,8,"[""player_rebounds"", ""player_rebounds_alternate""]","[""player_rebounds"", ""player_rebounds_alternate""]","[""player_rebounds"", ""player_rebounds_alternate""]","[""player_rebounds""]","[""data/odds_api/processed/2026-05-07/odds_pairs_live_slate_close_or_lock_2026-05-07T201323Z.parquet"", ""data/odds_api/processed/2026-05-12/odds_pairs_live_slate_close_or_lock_2026-05-12T212007Z.parquet""]",44,"[""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212007Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212007Z.json""]",nba_props_model.markets.oddsapi_markets.ODDSAPI_NBA_DEFAULT_MARKETS,all_expected_keys_in_registry,expected_keys_present_in_raw,two_way_present,scored_sample_sufficient,covered,covered,"[""player_rebounds"", ""player_rebounds_alternate""]","[""player_rebounds"", ""player_rebounds_alternate""]","[""player_rebounds""]"
ast,100,98,560,471,471,471,280,280,6,44,9,"[""player_assists"", ""player_assists_alternate""]","[""player_assists"", ""player_assists_alternate""]","[""player_assists"", ""player_assists_alternate""]","[""player_assists""]","[""data/odds_api/processed/2026-05-07/odds_pairs_live_slate_close_or_lock_2026-05-07T201323Z.parquet"", ""data/odds_api/processed/2026-05-12/odds_pairs_live_slate_close_or_lock_2026-05-12T212007Z.parquet""]",44,"[""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212007Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212007Z.json""]",nba_props_model.markets.oddsapi_markets.ODDSAPI_NBA_DEFAULT_MARKETS,all_expected_keys_in_registry,expected_keys_present_in_raw,two_way_present,scored_sample_sufficient,covered,covered,"[""player_assists"", ""player_assists_alternate""]","[""player_assists"", ""player_assists_alternate""]","[""player_assists""]"
fg3m,98,98,538,491,491,491,282,282,6,42,9,"[""player_threes"", ""player_threes_alternate""]","[""player_threes"", ""player_threes_alternate""]","[""player_threes"", ""player_threes_alternate""]","[""player_threes""]","[""data/odds_api/processed/2026-05-07/odds_pairs_live_slate_close_or_lock_2026-05-07T201323Z.parquet"", ""data/odds_api/processed/2026-05-12/odds_pairs_live_slate_close_or_lock_2026-05-12T212007Z.parquet""]",44,"[""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_1b5c084f510006e8f30cd6cac40e231d_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_30d614c5d781b768faf9cf885e890851_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_862af0717b53a01b5e93a188a655d663_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195655Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T195702Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200904Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T200910Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201317Z.json"", ""data/odds_api/raw/2026-05-07/live_event_a306b74e13d87d2f8d64b1e01c2cf958_2026-05-07T201323Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193700Z.json"", ""data/odds_api/raw/2026-05-07/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T193703Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_09800f9101b348d4a66742a3d8888b82_2026-05-12T212007Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205010Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205014Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205105Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205109Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205203Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T205206Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212003Z.json"", ""data/odds_api/raw/2026-05-12/live_event_c3531530e77a4ada542bdbff23de5409_2026-05-12T212007Z.json""]",nba_props_model.markets.oddsapi_markets.ODDSAPI_NBA_DEFAULT_MARKETS,all_expected_keys_in_registry,expected_keys_present_in_raw,two_way_present,scored_sample_sufficient,covered,covered,"[""player_threes"", ""player_threes_alternate""]","[""player_threes"", ""player_threes_alternate""]","[""player_threes""]"
