role_bucket,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
bench,55,1.4907055532815325,0.06662038503066531,0.28431557266181395,1.569281509633053,0.31868433498895643
core,45,1.9690152564111736,0.07062570869314634,-0.42177468055837336,2.0665617140061108,0.2172491441176883
fringe,20,0.9189014822316259,0.03872139826035324,0.7955010168143086,0.8696438990198916,0.45939317904954907
inactive_risk,15,1.0868414435717708,0.02922156921840975,0.3965215054070294,0.7635112882386875,0.4535471994843264
rotation,30,1.8347192679631206,0.056841958131307255,-0.7112472253792923,1.3420814446811602,0.22591925392777354
starter,55,2.159070192837851,0.06735634625415766,0.0036893674632882873,2.075087191389673,0.1584771948515746
