player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,role_bucket,pmf_source,calibration_source,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,k,p_k
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,0,0.021987762641
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,1,0.020401087341
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,2,0.029792704753
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,3,0.040439824791
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,4,0.045167072841
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,5,0.051126191622
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,6,0.056600056894
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,7,0.063904713983
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,8,0.064662113841
Jarrett Allen,9,CLE,DET,False,21709223,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v2,close_lock,2026-05-07T20:20:33Z,c900d03#phase10c,b78ec651-c810-4128-bc92-f988a0d7b705,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,9,0.06944893516
