pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.41526125861210117, ""1"": 0.02838147154131458, ""2"": 0.09986919815836327, ""3"": 0.10942701150843727, ""4"": 0.0754983502091537, ""5"": 0.04927676555244696, ""6"": 0.04748251114875093, ""7"": 0.03753299965143542, ""8"": 0.03917946686739186, ""9"": 0.017595927216659903, ""10"": 0.020914257306610215, ""11"": 0.01909030367232075, ""12"": 0.005650096714705166, ""13"": 0.004728030512412871, ""14"": 0.003827862044002104, ""15"": 0.00748858159656907, ""16"": 0.005260062661944542, ""17"": 0.002737533382665614, ""18"": 0.0036894809716386044, ""19"": 0.000711544624422678, ""20"": 0.0012309196236054995, ""21"": 0.0009579303738972231, ""22"": 0.0005311003755513592, ""23"": 0.0002487024106330398, ""24"": 0.00025502314004253725, ""25"": 0.00017155928196932593, ""26"": 0.001452603183909326, ""27"": 0.0004535833376232482, ""28"": 7.270604101962509e-05, ""29"": 0.00012785340098422348, ""30"": 3.1173634019085443e-05, ""31"": 0.00011157248241967252, ""32"": 5.888677664213863e-05, ""33"": 2.5684909512579484e-05, ""34"": 1.6526999085681902e-05, ""35"": 9.090541315082675e-05, ""36"": 5.372038183435544e-05, ""37"": 0.00020964697757075925, ""38"": 0.00015265916112777595, ""39"": 4.952368898035747e-05, ""40"": 4.817918428094287e-05, ""41"": 4.68252687935797e-05, ""42"": 6.036994980487243e-301, ""43"": 5.877881416100867e-301, ""44"": 5.7190669190777535e-301, ""45"": 5.560756642038258e-301, ""46"": 5.403149112393846e-301, ""47"": 5.246435882894585e-301, ""48"": 5.090801215356002e-301, ""49"": 4.936421797892408e-301, ""50"": 4.783466495827972e-301, ""51"": 4.632096136288579e-301, ""52"": 4.4824633263111795e-301, ""53"": 4.334712304176196e-301, ""54"": 4.188978823498814e-301, ""55"": 4.045390069487276e-301, ""56"": 3.9040646066533905e-301, ""57"": 3.765112357116052e-301, ""58"": 3.6286346085462683e-301, ""59"": 3.494724050679507e-301, ""60"": 3.363464839237381e-301, ""61"": 3.2349326860068012e-301, ""62"": 3.1091949737534038e-301, ""63"": 2.9863108945704585e-301, ""64"": 2.866331610225269e-301, ""65"": 2.7493004329923256e-301, ""66"": 2.635253025454413e-301, ""67"": 2.5242176177005104e-301, ""68"": 2.4162152403474205e-301, ""69"": 2.311259971797176e-301, ""70"": 2.209359198140352e-301, ""71"": 2.1105138841292564e-301, ""72"": 2.0147188536568837e-301, ""73"": 1.921963078204737e-301, ""74"": 1.8322299717500246e-301, ""75"": 1.7454976906651403e-301, ""76"": 1.6617394371838313e-301, ""77"": 1.5809237650563325e-301, ""78"": 1.5030148860739837e-301, ""79"": 1.427972976200779e-301, ""80"": 3.86248259930192e-17}",Kyle Anderson,12,MIN,SAS,True,21707975,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,3.209599,2,0,0.415261258612,0.584738741388,0.556357269847,0.456488071688,0.34706106018,0.271562709971,0.222285944418,0.174803433269,0.137270433618,0.098090966751,0.080495039534,0.059580782227,0.040490478555,0.03484038184,0.030112351328,0.026284489284,0.018795907687,0.013535845025,0.010798311643,0.007108830671,0.006397286047,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.35514528751683544, ""1"": 0.19253265406677245, ""2"": 0.21329107966722805, ""3"": 0.1214476996033311, ""4"": 0.06575509094537878, ""5"": 0.02617059425983081, ""6"": 0.01649652903246593, ""7"": 0.006776422972716991, ""8"": 0.0017879718166242792, ""9"": 0.00036808300517066214, ""10"": 0.00014907647339004097, ""11"": 4.702313796263971e-05, ""12"": 2.061796748735138e-05, ""13"": 7.464020079661974e-06, ""14"": 3.2849784807997602e-06, ""15"": 7.698285605630132e-07, ""16"": 2.2520554041566637e-07, ""17"": 7.591464694080464e-08, ""18"": 4.086203252907572e-08, ""19"": 7.05102196185656e-09, ""20"": 1.8411828937146183e-303, ""21"": 1.6744426856510872e-09, ""22"": 4.033753169618531e-304, ""23"": 1.7765843282930938e-304, ""24"": 7.513504354680611e-305, ""25"": 3.05126176329835e-305, ""26"": 1.189862012843832e-305, ""27"": 4.4554742808686656e-306, ""28"": 1.6020331228575886e-306, ""29"": 5.5313259297400315e-307, ""30"": 1.8338643879338233e-307}",Kyle Anderson,12,MIN,SAS,True,21707975,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,1.543778,1,0,0.355145287517,0.644854712483,0.452322058416,0.239030978749,0.117583279146,0.0518281882,0.025657593941,0.009161064908,0.002384641935,0.000596670119,0.000228587114,7.951064e-05,3.2487502e-05,1.1869535e-05,4.405515e-06,1.120536e-06,3.50708e-07,1.25502e-07,4.9587e-08,8.725e-09,1.674e-09,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5909841406376255, ""1"": 0.11175536367894058, ""2"": 0.17917099736135295, ""3"": 0.06256032472846924, ""4"": 0.03552503587873211, ""5"": 0.009206736912931137, ""6"": 0.002393599879296815, ""7"": 0.002606796528740926, ""8"": 0.005186228433676958, ""9"": 0.00034390101187376225, ""10"": 0.0001126176096634118, ""11"": 7.354914925312773e-05, ""12"": 4.1409631655210006e-05, ""13"": 2.2782155394417965e-05, ""14"": 4.863395320662038e-06, ""15"": 2.9799519637560017e-06, ""16"": 5.430648067317962e-06, ""17"": 2.4613092114290668e-06, ""18"": 4.154351741574587e-301, ""19"": 3.720836376666543e-301, ""20"": 3.311097501457709e-301, ""21"": 7.810978305280051e-07, ""22"": 2.5716806211741995e-301, ""23"": 2.2445573055989017e-301, ""24"": 1.9464284902791947e-301, ""25"": 1.6770279365555924e-301}",Kyle Anderson,12,MIN,SAS,True,21707975,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,0.926092,0,0,0.590984140638,0.409015859362,0.297260495683,0.118089498322,0.055529173594,0.020004137715,0.010797400802,0.008403800923,0.005797004394,0.00061077596,0.000266874948,0.000154257339,8.0708189e-05,3.9298558e-05,1.6516402e-05,1.1653007e-05,8.673055e-06,3.242407e-06,7.81098e-07,7.81098e-07,7.81098e-07,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Kyle Anderson,12,MIN,SAS,True,21707975,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.7063935615084902, ""1"": 0.22748375471047744, ""2"": 0.06019648882998569, ""3"": 0.005501272926187879, ""4"": 0.0004040490378995071, ""5"": 1.938645147976244e-05, ""6"": 1.3895801000537436e-06, ""7"": 9.004618223663216e-08, ""8"": 6.757043950663049e-09, ""9"": 1.497452952390522e-10, ""10"": 2.339934095822974e-12, ""11"": 6.510825543420019e-14, ""12"": 2.9742834081338648e-15}",Kyle Anderson,12,MIN,SAS,True,21707975,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,0.366103,0,0,0.706393561508,0.293606438492,0.066122683781,0.005926194951,0.000424922025,2.0872987e-05,1.486535e-06,9.6955e-08,6.909e-09,1.52e-10,2e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.8134422092476428, ""1"": 0.10206581987818229, ""2"": 0.06693061551899893, ""3"": 0.0007940671262621934, ""4"": 0.0011236124218565089, ""5"": 0.003691138647958018, ""6"": 0.0031789668681665145, ""7"": 0.002540704725424574, ""8"": 0.0022191024077449603, ""9"": 0.003549079921985561, ""10"": 0.0004646832357776887}",Kyle Anderson,12,MIN,SAS,True,21707975,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,0.35246,0,0,0.813442209248,0.186557790752,0.084491970874,0.017561355355,0.016767288229,0.015643675807,0.011952537159,0.008773570291,0.006232865566,0.004013763158,0.000464683236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.8309568141783196, ""1"": 0.13378613303886253, ""2"": 0.01956124909701741, ""3"": 0.0011171717377176011, ""4"": 0.0011937100368113345, ""5"": 0.002269906412367131, ""6"": 0.0010943178375842628, ""7"": 0.0012541418536555252, ""8"": 0.0009169524602087988, ""9"": 0.005470922802956623, ""10"": 0.002378680544499247}",Kyle Anderson,12,MIN,SAS,True,21707975,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,0.28809,0,0,0.830956814178,0.169043185822,0.035257052783,0.015695803686,0.014578631948,0.013384921911,0.011115015499,0.010020697661,0.008766555808,0.007849603347,0.002378680544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.7232104879174643, ""1"": 0.1469569790062129, ""2"": 0.08532028253103964, ""3"": 0.018266609035015462, ""4"": 0.0025474713988770446, ""5"": 0.002157663524616422, ""6"": 0.0030051406789632375, ""7"": 0.0019502179485848662, ""8"": 0.0008520156238277929, ""9"": 0.0006016140889504417, ""10"": 0.0007686168344400316, ""11"": 0.006765489680073833, ""12"": 0.00338780916062808, ""13"": 0.00013017666979816793, ""14"": 0.00023905153290460288, ""15"": 0.00010926796041279924, ""16"": 0.0005724447258672471, ""17"": 5.674930271696702e-301, ""18"": 1.9617458915888254e-05, ""19"": 4.881407346712745e-301, ""20"": 0.0031390442234072438}",Kyle Anderson,12,MIN,SAS,True,21707975,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,0.63902,0,0,0.723210487917,0.276789512083,0.129832533076,0.044512250545,0.02624564151,0.023698170111,0.021540506587,0.018535365908,0.016585147959,0.015733132335,0.015131518246,0.014362901412,0.007597411732,0.004209602571,0.004079425902,0.003840374369,0.003731106408,0.003158661682,0.003158661682,0.003139044223,0.003139044223,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.04634916939313955, ""1"": 0.1551585100275781, ""2"": 0.2737571889106619, ""3"": 0.19745460227380893, ""4"": 0.03439709815305348, ""5"": 0.04591374597051202, ""6"": 0.035382890976092825, ""7"": 0.03268957753256419, ""8"": 0.03695491031812826, ""9"": 0.028044980783662795, ""10"": 0.021830654180633017, ""11"": 0.01761221092913579, ""12"": 0.013335453654362615, ""13"": 0.010803304005813532, ""14"": 0.010303384781397586, ""15"": 0.0052953378711407826, ""16"": 0.0043485645223142475, ""17"": 0.0024950017993237155, ""18"": 0.00220605143846131, ""19"": 0.002231908977418096, ""20"": 0.0012422634080525576, ""21"": 0.000674527751224674, ""22"": 0.0005927411645253456, ""23"": 0.00030757377704682126, ""24"": 0.0003856897722654961, ""25"": 0.0005815517425882267, ""26"": 0.0003967494230483481, ""27"": 0.00015589952885008976, ""28"": 0.00021844563790074376, ""29"": 8.595820884582662e-05, ""30"": 2.085614910052325e-05, ""31"": 1.5393231233562513e-05, ""32"": 1.0904741295059141e-05, ""33"": 1.5866449597834457e-05, ""34"": 9.624180205225487e-06, ""35"": 1.3882682742050177e-05, ""36"": 1.392965679192226e-05, ""37"": 3.2053997541803265e-06, ""38"": 4.332583326993601e-06, ""39"": 9.58966621333879e-07, ""40"": 2.0403123787149373e-06, ""41"": 0.0012469530834177125, ""43"": 0.0007420255919344808, ""45"": 0.0028507701275043433, ""47"": 0.0006757234397725133, ""48"": 0.0023617066067394003, ""51"": 0.0012477619057374991, ""54"": 0.0013436746073801633, ""55"": 0.008214443370915704}",Kyle Anderson,12,MIN,SAS,True,21707975,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,4.835829,3,2,0.046349169393,0.953650830607,0.798492320579,0.524735131669,0.327280529395,0.292883431242,0.246969685271,0.211586794295,0.178897216763,0.141942306444,0.113897325661,0.09206667148,0.074454460551,0.061119006897,0.050315702891,0.040012318109,0.034716980238,0.030368415716,0.027873413917,0.025667362478,0.023435453501,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.022651605632788167, ""1"": 0.12327883616190147, ""2"": 0.23867266922295374, ""3"": 0.18548511058678946, ""4"": 0.12097886744680286, ""5"": 0.03593108173867099, ""6"": 0.03680214412410787, ""7"": 0.03154163298124135, ""8"": 0.0320992751398711, ""9"": 0.034142067543771915, ""10"": 0.02486044782082053, ""11"": 0.017428305585337367, ""12"": 0.01775947146593715, ""13"": 0.013056600778471816, ""14"": 0.012067368143436119, ""15"": 0.006465142560483139, ""16"": 0.007849808565151717, ""17"": 0.004125583052400517, ""18"": 0.003943332881978234, ""19"": 0.0038404987077048647, ""20"": 0.0019334406426823048, ""21"": 0.0017083400117422487, ""22"": 0.0010305848538021412, ""23"": 0.0003871698790506306, ""24"": 0.00045064906814407113, ""25"": 0.0007157989309500845, ""26"": 0.000487177021901819, ""27"": 0.00039309266366904794, ""28"": 0.0005259348725228374, ""29"": 0.00013803795700251253, ""30"": 0.00013504450952794844, ""31"": 5.457808335274095e-05, ""32"": 0.00021002748674148197, ""33"": 7.358015919156635e-05, ""34"": 1.3683008896592241e-05, ""35"": 1.3501088340639456e-05, ""36"": 2.0645324186108205e-05, ""37"": 5.8366186825864474e-06, ""38"": 1.627935789760837e-05, ""39"": 1.1237773326011613e-05, ""40"": 6.125793184375006e-06, ""41"": 1.2903873717329262e-06, ""42"": 0.000493133013027669, ""43"": 0.0013609765006364904, ""44"": 0.0006757827464265453, ""45"": 0.002671760959748193, ""46"": 0.0032534728968603988, ""49"": 0.001068436585210275, ""55"": 0.0011539630059994588, ""56"": 0.0012705899434388712, ""110"": 0.006739978715864625}",Kyle Anderson,12,MIN,SAS,True,21707975,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:fringe+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,fringe,derived_from_projected_minutes,11.378442,9.312359,0.0,role_aware_pmf_cal_v1,5.757309,3,2,0.022651605633,0.977348394367,0.854069558205,0.615396888982,0.429911778396,0.308932910949,0.27300182921,0.236199685086,0.204658052105,0.172558776965,0.138416709421,0.1135562616,0.096127956015,0.078368484549,0.065311883771,0.053244515627,0.046779373067,0.038929564501,0.034803981449,0.030860648567,0.027020149859,,,,,after_game,2026-05-14T04:36:51Z,5c9c8e3a#phase10c,c5d1d5c4-cd62-4349-ae43-9d1bb658e636,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
