pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.26306634476640756, ""1"": 0.14715955933401595, ""2"": 0.11087066355690256, ""3"": 0.10465896056379614, ""4"": 0.07845750955291339, ""5"": 0.06202369494679265, ""6"": 0.04824714499333215, ""7"": 0.03938093796052476, ""8"": 0.032633437969517835, ""9"": 0.027291514781009957, ""10"": 0.017360549320730615, ""11"": 0.014049057909941267, ""12"": 0.010896646494434056, ""13"": 0.00893552831833731, ""14"": 0.007396526370902004, ""15"": 0.00483438806614254, ""16"": 0.0046953942797208995, ""17"": 0.004199970349278888, ""18"": 0.0029120042213327956, ""19"": 0.002683457952083303, ""20"": 0.0016173920603995957, ""21"": 0.0013333791482374791, ""22"": 0.0008262082040156694, ""23"": 0.0006021541799701858, ""24"": 0.0003332088046482695, ""25"": 0.000783044368365779, ""26"": 0.0007418992552044954, ""27"": 0.0002400644546094437, ""28"": 0.0005767649405833994, ""29"": 0.00038449871713927845, ""30"": 0.0002375656520812234, ""31"": 0.00016167891869583564, ""32"": 0.00015138231084841256, ""33"": 2.5824638368778806e-05, ""34"": 7.74739151063515e-05, ""35"": 5.1449970397157684e-05, ""37"": 7.707530242545625e-05, ""39"": 2.5643450786553917e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,3.5788696399293407,2,0,0.26306634476640756,0.7369336552335926,0.5897740958995765,0.4789034323426739,0.37424447177887776,0.29578696222596434,0.23376326727917174,0.18551612228583958,0.14613518432531483,0.11350174635579699,0.08621023157478704,0.06884968225405642,0.054800624344115166,0.0439039778496811,0.0349684495313438,0.027571923160441793,0.022737535094299256,0.018042140814578354,0.013842170465299466,0.01093016624396667,0.008246708291883365,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.25157301031915125, ""1"": 0.22998094752089637, ""2"": 0.17880157384904696, ""3"": 0.12498577791763868, ""4"": 0.09204108568005132, ""5"": 0.05069524206557184, ""6"": 0.026672602453262063, ""7"": 0.016213299476972764, ""8"": 0.012092759158200107, ""9"": 0.006851412442572592, ""10"": 0.003805690423788302, ""11"": 0.0031438287100542324, ""12"": 0.0011680792305694967, ""13"": 0.0007499964753215104, ""14"": 0.0005441971231219984, ""15"": 0.0004343850731581289, ""16"": 0.00011288322186999325, ""17"": 6.157266647456666e-05, ""18"": 6.143234947214837e-05, ""20"": 1.0223842805701575e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,2.13081906516928,2,0,0.25157301031915125,0.7484269896808488,0.5184460421599524,0.3396444683109054,0.21465869039326674,0.12261760471321545,0.07192236264764361,0.04524976019438154,0.029036460717408778,0.01694370155920867,0.01009228911663608,0.0062865986928477766,0.003142769982793544,0.0019746907522240472,0.0012246942769025373,0.0006804971537805387,0.0002461120806224099,0.00013322885875241658,7.165619227784994e-05,1.0223842805701575e-05,1.0223842805701575e-05,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.345207749585205, ""1"": 0.26597117204419435, ""2"": 0.1927302688387406, ""3"": 0.09998389730340453, ""4"": 0.048625960659260274, ""5"": 0.022799360722395294, ""6"": 0.012518972046398427, ""7"": 0.005546709848956607, ""8"": 0.002826350073163635, ""9"": 0.001875541788884048, ""10"": 0.0008385911183556436, ""11"": 0.0004637014133657394, ""12"": 0.0003569224369327755, ""13"": 0.00013257119086080007, ""14"": 7.138448738655548e-05, ""15"": 4.068665246766592e-05, ""16"": 1.015979002808057e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,1.4345808864930982,1,0,0.345207749585205,0.6547922504147949,0.38882107837060065,0.1960908095318601,0.09610691222845555,0.047480951569195275,0.024681590846799974,0.01216261880040155,0.006615908951444944,0.0037895588782813085,0.0019140170893972605,0.001075425971041617,0.0006117245576758776,0.00025480212074310203,0.00012223092988230196,5.0846442495746486e-05,1.015979002808057e-05,0.0,0.0,0.0,0.0,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Kyle Anderson,12,MIN,SAS,False,21707976,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.6026780320912816, ""1"": 0.25350597930715424, ""2"": 0.09641399399172784, ""3"": 0.03185731099255276, ""4"": 0.009503500049737962, ""5"": 0.0035997156124061335, ""6"": 0.0013088645217094932, ""7"": 0.0006412458415086894, ""8"": 0.0002380243391425971, ""9"": 0.00016892049874633652, ""10"": 4.6069226930803124e-05, ""11"": 7.670816324366576e-06, ""12"": 3.067271077730016e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.61459800953013,0,0,0.6026780320912816,0.39732196790871854,0.1438159886015643,0.04740199460983644,0.015544683617283681,0.006041183567545719,0.0024414679551395865,0.0011326034334300929,0.0004913575919214035,0.00025333325277880636,8.441275403246986e-05,3.834352710166674e-05,3.067271077730016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.6137428384971209, ""1"": 0.22515494986684004, ""2"": 0.10773247045054211, ""3"": 0.004545997920504774, ""4"": 0.003260313225197898, ""5"": 0.009977824411418229, ""6"": 0.008590150578002696, ""7"": 0.007298544603094865, ""8"": 0.010189160319776378, ""9"": 0.009307750127502169, ""10"": 0.0001999999999999988}",Kyle Anderson,12,MIN,SAS,False,21707976,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.787102008882732,0,0,0.6137428384971209,0.38625716150287914,0.16110221163603913,0.053369741185497005,0.04882374326499223,0.045563430039794336,0.03558560562837611,0.026995455050373412,0.019696910447278546,0.009507750127502167,0.0001999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,1.1102230246251565e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.741225919652839, ""1"": 0.1825189415068057, ""2"": 0.03618342094551237, ""3"": 0.002364476612361323, ""4"": 0.002571173193609836, ""5"": 0.006289631811308548, ""6"": 0.006056685890907947, ""7"": 0.005862721316819096, ""8"": 0.007687999039703899, ""9"": 0.009039030030132345, ""10"": 0.0001999999999999988}",Kyle Anderson,12,MIN,SAS,False,21707976,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.5259464922179001,0,0,0.741225919652839,0.25877408034716104,0.07625513884035537,0.04007171789484299,0.03770724128248167,0.03513606808887183,0.028846436277563288,0.022789750386655337,0.016927029069836244,0.009239030030132343,0.0001999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5012313498737749, ""1"": 0.2719613837839803, ""2"": 0.14108766993039157, ""3"": 0.03205303852816267, ""4"": 0.00769366400327017, ""5"": 0.005167000641087265, ""6"": 0.003571782679117194, ""7"": 0.002484125895844129, ""8"": 0.0025087152248038395, ""9"": 0.0023859279203024115, ""10"": 0.009558822744153234, ""11"": 0.010797614685366037, ""12"": 0.004297710057238304, ""13"": 0.0006785857985113068, ""14"": 0.001130976330852178, ""15"": 0.0006785857985113068, ""16"": 0.001357171597022629, ""17"": 0.0004520575976601914, ""18"": 0.00022599942224062213, ""19"": 0.0006778174877097351}",Kyle Anderson,12,MIN,SAS,False,21707976,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,1.1343829761116,0,0,0.5012313498737749,0.49876865012622507,0.22680726634224482,0.08571959641185321,0.05366655788369055,0.04597289388042038,0.04080589323933312,0.03723411056021593,0.0347499846643718,0.03224126943956796,0.029855341519265544,0.02029651877511231,0.009498904089746272,0.0052011940325079695,0.004522608233996662,0.0033916319031444837,0.0027130461046331773,0.0013558745076105486,0.0009038169099503572,0.0006778174877097351,0.0,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,1.1102230246251565e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.11971079621007963, ""1"": 0.12061212616238716, ""2"": 0.1304046645535633, ""3"": 0.11040077414000225, ""4"": 0.09008325567175908, ""5"": 0.08591364559545377, ""6"": 0.06868201954679042, ""7"": 0.05295708160542918, ""8"": 0.04083360168916445, ""9"": 0.037604136003403996, ""10"": 0.03030180006068642, ""11"": 0.026497745865457303, ""12"": 0.016921587066276014, ""13"": 0.012619554697558917, ""14"": 0.01203085739427913, ""15"": 0.009347370172642887, ""16"": 0.007280549584022447, ""17"": 0.004834822561244133, ""18"": 0.004528382248643796, ""19"": 0.0031509350554913902, ""20"": 0.0033357196194403207, ""21"": 0.003444645598683998, ""22"": 0.0013590338791317227, ""23"": 0.001271118172237579, ""24"": 0.000774757043139017, ""25"": 0.0010170053177188264, ""26"": 0.000917080085405404, ""27"": 0.00043481874892540705, ""28"": 0.0004300448369261477, ""29"": 0.0003554459266819378, ""30"": 0.0003373681406182877, ""31"": 0.0002207218549525622, ""32"": 0.00025461965307746443, ""33"": 0.00043324124911146264, ""34"": 0.00013115898764878693, ""35"": 0.00010785319479436983, ""36"": 6.443221956433936e-05, ""37"": 5.30100922654334e-05, ""38"": 5.955139883584678e-05, ""39"": 0.00010130444035581765, ""40"": 1.9523916058905048e-05, ""41"": 9.182004686751697e-05, ""42"": 3.362872185322706e-05, ""52"": 3.639097137002e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,4.926857840202931,4,2,0.11971079621007963,0.8802892037899204,0.7596770776275332,0.62927241307397,0.5188716389339677,0.42878838326220864,0.34287473766675486,0.27419271811996443,0.22123563651453526,0.18040203482537082,0.1427978988219668,0.11249609876128042,0.08599835289582311,0.0690767658295471,0.05645721113198818,0.044426353737709055,0.03507898356506616,0.027798433981043716,0.022963611419799586,0.01843522917115579,0.015284294115664402,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.09526454124850381, ""1"": 0.10742307316291562, ""2"": 0.10656193653696494, ""3"": 0.10736987351412287, ""4"": 0.09522868103816085, ""5"": 0.08066393464956222, ""6"": 0.07346801688554662, ""7"": 0.059655109430753896, ""8"": 0.048491083525594586, ""9"": 0.0421680474576132, ""10"": 0.03423433820712193, ""11"": 0.02656543020479939, ""12"": 0.021791469061543577, ""13"": 0.020030895230922524, ""14"": 0.01503558245257898, ""15"": 0.011184505053446564, ""16"": 0.011074978710905882, ""17"": 0.00778431291438923, ""18"": 0.006534464730867683, ""19"": 0.0044662446395986235, ""20"": 0.004897114393394044, ""21"": 0.0036548001640797734, ""22"": 0.0029745922066056977, ""23"": 0.001970524372328005, ""24"": 0.0022615469167503793, ""25"": 0.0022668073907419427, ""26"": 0.0011899533611604562, ""27"": 0.0006389014444111699, ""28"": 0.0007196154939662735, ""29"": 0.000560706602942834, ""30"": 0.0008026319943393083, ""31"": 0.00044089183989794184, ""32"": 0.0005896646806862994, ""33"": 0.0002960844490110307, ""34"": 0.00028953435319851393, ""35"": 0.0004183681140922877, ""36"": 0.0004473562444844314, ""37"": 0.000168671327263431, ""38"": 6.875336029265946e-05, ""39"": 9.208920697180142e-05, ""40"": 5.427116598536999e-05, ""41"": 3.708293244528174e-05, ""43"": 2.3149063513973928e-05, ""45"": 2.6890685156349816e-05, ""46"": 2.783085041123195e-05, ""48"": 5.478487864786544e-05, ""49"": 3.08638513087062e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,5.711210818742068,4,1,0.09526454124850381,0.9047354587514962,0.7973123855885806,0.6907504490516156,0.5833805755374928,0.48815189449933194,0.4074879598497697,0.3340199429642231,0.2743648335334692,0.22587375000787463,0.18370570255026142,0.1494713643431395,0.12290593413834011,0.10111446507679654,0.081083569845874,0.06604798739329504,0.054863482339848474,0.04378850362894259,0.036004190714553366,0.029469725983685684,0.02500348134408706,,,,,morning,2026-05-12T20:51:00Z,41e2363a#phase10c,db48b0ab-c794-4ca0-9e56-7c3ea487b413,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
