player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
3547272,Isaiah Joe,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,fg3m,OVER,0.5000,betmgm,0.7206,0.5085,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,0,0.2794
3547272,Isaiah Joe,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,fg3m,OVER,0.5000,betmgm,0.7206,0.5085,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,1,0.4034
3547272,Isaiah Joe,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,fg3m,OVER,0.5000,betmgm,0.7206,0.5085,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,2,0.2392
3547272,Isaiah Joe,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,fg3m,OVER,0.5000,betmgm,0.7206,0.5085,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,3,0.0781
38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,pts,UNDER,13.5000,betparx,0.5590,0.5183,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,1,1,0,0.0143
38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,pts,UNDER,13.5000,betparx,0.5590,0.5183,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,1,1,1,0.0163
38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,pts,UNDER,13.5000,betparx,0.5590,0.5183,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,1,1,2,0.0241
38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,pts,UNDER,13.5000,betparx,0.5590,0.5183,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,1,1,3,0.0191
38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,pts,UNDER,13.5000,betparx,0.5590,0.5183,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,1,1,4,0.0299
38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,pts,UNDER,13.5000,betparx,0.5590,0.5183,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,1,1,5,0.0314
