slate_date,player_id,player_name,game_id,game,team_id,team,opponent,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under,bdl_lineup_present,current_starter,confirmed_starter,confirmed_bench,lineup_confirmed,role_source,lineup_context_supplied,lineup_affects_pmf_features,contextual_pmf_applied,contextual_minutes_delta,exp_mp_contextual,contextual_pmf_mean_shift_ratio,contextual_feature_set_id,starter_changed_from_projection,bench_changed_from_projection,role_source_confirmed_lineup,lineup_position_encoded,minutes_projection_conflict,confirmed_starter_low_minutes_flag,confirmed_bench_high_minutes_flag,consecutive_starter_streak,recent_starter_rate_5,lineup_features_missing,team_confirmed_starters_count,team_confirmed_bench_count,team_lineup_num_guards,team_lineup_num_wings,team_lineup_num_bigs,team_lineup_num_high_usage_players,team_lineup_num_primary_ballhandlers,team_lineup_num_shooters,team_lineup_num_rebounders,team_lineup_usage_competition_proxy,team_lineup_rebound_competition_proxy,team_lineup_assist_creation_proxy,team_lineup_spacing_proxy,team_lineup_turnover_pressure_proxy,player_confirmed_with_high_usage_count,player_confirmed_with_primary_ballhandler_count,player_confirmed_with_big_count,player_confirmed_with_shooter_count,player_usage_competition_proxy,player_rebound_competition_proxy,player_assist_target_quality_proxy,player_spacing_support_proxy,player_onball_burden_proxy,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m
2026-05-30,3547272,Isaiah Joe,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,OKC,SAS,fg3m,OVER,0.5000,-115,-115,-107,betmgm,0.7206,0.7206,0.7206,role_aware_pmf_cal_v1:monotone_inactive_global_v1:bench,0.5085,0.2121,0.3472,0.0600,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,0,0.0618,pmf_cal,True,False,"{""0"": 0.2794, ""1"": 0.4034, ""2"": 0.2392, ""3"": 0.0781}",-258,258,1,0.2121,-0.2121,-0.5000,0.5085,0.4915,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,OKC,SAS,pts,UNDER,13.5000,-114,102,-114,betparx,0.5590,0.5590,0.5590,role_aware_pmf_cal_v1:monotone_inactive_global_v1:core,0.5183,0.0407,0.0494,0.0080,12.0000,"{""0.1"": 4.0, ""0.2"": 7.0, ""0.25"": 8.0, ""0.33"": 10.0, ""0.4"": 11.0, ""0.5"": 12.0, ""0.6"": 14.0, ""0.67"": 15.0, ""0.75"": 17.0, ""0.8"": 19.0, ""0.9"": 22.0}",0,3,0.0378,pmf_cal,True,False,"{""0"": 0.0143, ""1"": 0.0163, ""2"": 0.024, ""3"": 0.019, ""4"": 0.0298, ""5"": 0.0313, ""6"": 0.0352, ""7"": 0.0476, ""8"": 0.0368, ""9"": 0.0622, ""10"": 0.0643, ""11"": 0.0558, ""12"": 0.0703, ""13"": 0.0521, ""14"": 0.0677, ""15"": 0.0463, ""16"": 0.0478, ""17"": 0.0439, ""18"": 0.0308, ""19"": 0.0265, ""20"": 0.0351, ""21"": 0.0324, ""22"": 0.0109, ""23"": 0.0141, ""24"": 0.0287, ""25"": 0.0212, ""26"": 0.0055, ""27"": 0.0044, ""28"": 0.0053, ""29"": 0.0059, ""30"": 0.0051, ""31"": 0.0032, ""32"": 0.0022, ""33"": 0.0011}",127,-127,12,-0.0407,0.0407,1.5000,0.4817,0.5183,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,38017685,Chet Holmgren,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,OKC,SAS,blk,UNDER,1.5000,-160,148,-160,betparx,0.7036,0.7036,0.7036,role_aware_pmf_cal_v1:monotone_inactive_global_v1:core,0.6041,0.0994,0.1433,0.0340,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,3,0.0286,pmf_cal,True,True,"{""0"": 0.4949, ""1"": 0.2086, ""2"": 0.2191, ""3"": 0.0548, ""4"": 0.0226}",237,-237,1,-0.0995,0.0995,0.5000,0.3959,0.6041,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,161,De'Aaron Fox,21713534,San Antonio Spurs @ Oklahoma City Thunder,27,SAS,OKC,pts,OVER,13.5000,-111,-111,-105,draftkings,0.6077,0.6077,0.6077,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.5067,0.1010,0.1551,0.0260,15.0000,"{""0.1"": 6.0, ""0.2"": 9.0, ""0.25"": 11.0, ""0.33"": 12.0, ""0.4"": 14.0, ""0.5"": 15.0, ""0.6"": 17.0, ""0.67"": 19.0, ""0.75"": 20.0, ""0.8"": 22.0, ""0.9"": 26.0}",0,3,0.0483,pmf_cal,True,False,"{""0"": 0.0129, ""1"": 0.0109, ""2"": 0.0161, ""3"": 0.0128, ""4"": 0.0107, ""5"": 0.0215, ""6"": 0.0219, ""7"": 0.0314, ""8"": 0.0284, ""9"": 0.0432, ""10"": 0.0392, ""11"": 0.0388, ""12"": 0.0515, ""13"": 0.0529, ""14"": 0.0525, ""15"": 0.0588, ""16"": 0.0557, ""17"": 0.0553, ""18"": 0.0552, ""19"": 0.0389, ""20"": 0.0419, ""21"": 0.0341, ""22"": 0.0333, ""23"": 0.0235, ""24"": 0.0261, ""25"": 0.0188, ""26"": 0.0241, ""27"": 0.0107, ""28"": 0.0127, ""29"": 0.0175, ""30"": 0.0114, ""31"": 0.0079, ""32"": 0.0041, ""33"": 0.0061, ""34"": 0.0037, ""35"": 0.004, ""36"": 0.0031, ""37"": 0.0021, ""38"": 0.0013, ""39"": 0.0013}",-155,155,15,0.1010,-0.1010,-1.5000,0.5067,0.4933,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,161,De'Aaron Fox,21713534,San Antonio Spurs @ Oklahoma City Thunder,27,SAS,OKC,reb,OVER,4.5000,128,128,-150,betrivers,0.5362,0.5362,0.5362,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4223,0.1139,0.2224,0.0260,5.0000,"{""0.1"": 1.0, ""0.2"": 2.0, ""0.25"": 3.0, ""0.33"": 4.0, ""0.4"": 4.0, ""0.5"": 5.0, ""0.6"": 5.0, ""0.67"": 6.0, ""0.75"": 7.0, ""0.8"": 7.0, ""0.9"": 8.0}",0,3,0.0486,pmf_cal,True,False,"{""0"": 0.047, ""1"": 0.0707, ""2"": 0.0999, ""3"": 0.1029, ""4"": 0.1433, ""5"": 0.1667, ""6"": 0.1184, ""7"": 0.086, ""8"": 0.0671, ""9"": 0.0404, ""10"": 0.0219, ""11"": 0.0192, ""12"": 0.0087, ""13"": 0.0032, ""14"": 0.0018, ""15"": 0.0015}",-116,116,5,0.1139,-0.1139,-0.5000,0.4223,0.5777,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,38017706,Jaylin Williams,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,OKC,SAS,fg3m,UNDER,1.5000,-160,160,-160,draftkings,0.6751,0.6751,0.6751,role_aware_pmf_cal_v1:monotone_inactive_global_v1:rotation,0.6154,0.0597,0.0970,0.0230,1.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 1.0, ""0.6"": 1.0, ""0.67"": 1.0, ""0.75"": 2.0, ""0.8"": 2.0, ""0.9"": 2.0}",0,1,0.0250,pmf_cal,True,False,"{""0"": 0.3161, ""1"": 0.359, ""2"": 0.2457, ""3"": 0.0792}",208,-208,1,-0.0597,0.0597,0.5000,0.3846,0.6154,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,38017706,Jaylin Williams,21713534,San Antonio Spurs @ Oklahoma City Thunder,21,OKC,SAS,stl,UNDER,0.5000,-177,133,-177,draftkings,0.7703,0.7703,0.7703,role_aware_pmf_cal_v1:monotone_inactive_global_v1:rotation,0.5982,0.1721,0.2056,0.0550,0.0000,"{""0.1"": 0.0, ""0.2"": 0.0, ""0.25"": 0.0, ""0.33"": 0.0, ""0.4"": 0.0, ""0.5"": 0.0, ""0.6"": 0.0, ""0.67"": 0.0, ""0.75"": 0.0, ""0.8"": 1.0, ""0.9"": 1.0}",0,1,0.0782,pmf_cal,True,True,"{""0"": 0.7703, ""1"": 0.1472, ""2"": 0.0654, ""3"": 0.0157, ""4"": 0.0013}",335,-335,0,-0.1721,0.1721,0.5000,0.4018,0.5982,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,1028025261,Stephon Castle,21713534,San Antonio Spurs @ Oklahoma City Thunder,27,SAS,OKC,pts,OVER,16.5000,-104,-104,-107,fanduel,0.5342,0.5342,0.5342,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4965,0.0377,0.0478,0.0070,17.0000,"{""0.1"": 7.0, ""0.2"": 11.0, ""0.25"": 12.0, ""0.33"": 14.0, ""0.4"": 15.0, ""0.5"": 17.0, ""0.6"": 19.0, ""0.67"": 20.0, ""0.75"": 22.0, ""0.8"": 24.0, ""0.9"": 28.0}",0,3,0.0367,pmf_cal,True,False,"{""0"": 0.0119, ""1"": 0.0101, ""2"": 0.0109, ""3"": 0.012, ""4"": 0.0115, ""5"": 0.0115, ""6"": 0.0176, ""7"": 0.0201, ""8"": 0.0278, ""9"": 0.0284, ""10"": 0.0325, ""11"": 0.0361, ""12"": 0.0359, ""13"": 0.0463, ""14"": 0.0493, ""15"": 0.0458, ""16"": 0.0583, ""17"": 0.0489, ""18"": 0.053, ""19"": 0.0592, ""20"": 0.0519, ""21"": 0.0393, ""22"": 0.0435, ""23"": 0.0326, ""24"": 0.031, ""25"": 0.0249, ""26"": 0.0258, ""27"": 0.0213, ""28"": 0.0191, ""29"": 0.0122, ""30"": 0.0157, ""31"": 0.013, ""32"": 0.0118, ""33"": 0.0043, ""34"": 0.0043, ""35"": 0.0058, ""36"": 0.0028, ""37"": 0.0028, ""38"": 0.003, ""39"": 0.0018, ""40"": 0.0012, ""41"": 0.0011, ""42"": 0.0011}",-115,115,17,0.0377,-0.0377,-0.5000,0.4965,0.5035,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,1028025261,Stephon Castle,21713534,San Antonio Spurs @ Oklahoma City Thunder,27,SAS,OKC,ast,UNDER,6.5000,110,-122,110,draftkings,0.5339,0.5339,0.5339,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4642,0.0696,0.1212,0.0170,6.0000,"{""0.1"": 2.0, ""0.2"": 4.0, ""0.25"": 4.0, ""0.33"": 5.0, ""0.4"": 5.0, ""0.5"": 6.0, ""0.6"": 7.0, ""0.67"": 8.0, ""0.75"": 8.0, ""0.8"": 9.0, ""0.9"": 11.0}",0,3,0.0357,pmf_cal,True,False,"{""0"": 0.0263, ""1"": 0.0297, ""2"": 0.0628, ""3"": 0.0707, ""4"": 0.1012, ""5"": 0.1211, ""6"": 0.1222, ""7"": 0.0997, ""8"": 0.1228, ""9"": 0.0794, ""10"": 0.0595, ""11"": 0.038, ""12"": 0.0276, ""13"": 0.0135, ""14"": 0.0095, ""15"": 0.0076, ""16"": 0.0033, ""17"": 0.0019, ""18"": 0.0012}",115,-115,6,-0.0697,0.0697,0.5000,0.5358,0.4642,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
2026-05-30,1028025261,Stephon Castle,21713534,San Antonio Spurs @ Oklahoma City Thunder,27,SAS,OKC,fg3m,OVER,1.5000,120,120,-127,betway,0.5742,0.5742,0.5742,role_aware_pmf_cal_v1:monotone_inactive_global_v1:starter,0.4483,0.1259,0.2632,0.0330,2.0000,"{""0.1"": 0.0, ""0.2"": 1.0, ""0.25"": 1.0, ""0.33"": 1.0, ""0.4"": 1.0, ""0.5"": 2.0, ""0.6"": 2.0, ""0.67"": 2.0, ""0.75"": 3.0, ""0.8"": 3.0, ""0.9"": 4.0}",0,3,0.0250,pmf_cal,True,False,"{""0"": 0.1672, ""1"": 0.2586, ""2"": 0.2828, ""3"": 0.1845, ""4"": 0.0647, ""5"": 0.0422}",-135,135,2,0.1259,-0.1259,-0.5000,0.4483,0.5517,False,0.0000,0.0000,1.0000,1,projected_minutes,True,False,True,14.4514,14.4514,1.0000,phase13s_direct_lineup_injury_pmf_driver_v1,0,1,1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.0078,0.0087,0.0049,0.0020,-0.0006,-0.0014
