player_id,player_name,game_id,stat,line,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,0,0.020540523508173956
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,1,0.019128548101054632
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,2,0.024951556967219436
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,3,0.03572240630606558
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,4,0.04087244038003608
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,5,0.04621695594136907
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,6,0.05320883756714894
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,7,0.0552663530459021
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,8,0.0629089011349675
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,9,0.06694958929013682
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,10,0.07079718358986957
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,11,0.06274209581217788
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,12,0.06671858864816484
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,13,0.05657869062767724
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,14,0.04794205193066337
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,15,0.05009794251743547
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,16,0.04175531474632788
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,17,0.03296940412248379
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,18,0.031581334032515285
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,19,0.023965681499169753
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,20,0.022040397649844792
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,21,0.01483947077209771
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,22,0.011669441681353917
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,23,0.01009076175864845
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,24,0.007227759635207246
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,25,0.006067039469720912
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,26,0.0050859931900667735
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,27,0.002697091811068577
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,28,0.0028032479349680978
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,29,0.0018610637762255017
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,30,0.0011004804880488752
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,31,0.0006739713986146907
9,Jarrett Allen,21709227,pts,,core,fresh,projected,full,0,32,0.0009303082483448679
