player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,0,0.05324792313081772
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,1,0.09028125312781501
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,2,0.14232809528575716
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,3,0.13702332098888997
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,4,0.1638474627164448
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,5,0.14282854569112197
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,6,0.10879791812631366
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,7,0.06365729156240615
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,8,0.04123711340206185
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,9,0.023120808727855064
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,10,0.017415674106696023
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,11,0.008707837053348011
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,12,0.00390351316184566
192,James Harden,21713901,New York Knicks @ Cleveland Cavaliers,6,reb,UNDER,4.5,fanduel,0.5862,0.4596,phase13s_direct_lineup_injury_pmf_driver_v1,1,current_live,0,0,13,0.0026023421078971067
