player_id,player_name,team,game_id,minutes_projection_conflict
192,James Harden,CLE,21713901,0
322,Donovan Mitchell,CLE,21713901,0
3547299,Sam Merrill,CLE,21713901,0
73,Jalen Brunson,NYK,21713901,0
202,Josh Hart,NYK,21713901,0
9,Jarrett Allen,CLE,21713901,0
17896076,Evan Mobley,CLE,21713901,0
666908,Max Strus,CLE,21713901,0
61,Mikal Bridges,NYK,21713901,0
447,Karl-Anthony Towns,NYK,21713901,0
