player_id,player_name,team,game_id,stat,line,exp_mp_contextual,contextual_minutes_delta,contextual_pmf_mean_baseline,contextual_pmf_mean_post,contextual_pmf_mean_shift_ratio,contextual_pmf_applied,contextual_feature_set_id,lineup_confirmed,confirmed_starter,confirmed_bench,contextual_rate_delta_pts,contextual_rate_delta_reb,contextual_rate_delta_ast,contextual_rate_delta_tov,contextual_rate_delta_stl,contextual_rate_delta_blk,contextual_rate_delta_fg3m
192,James Harden,CLE,21713901,reb,4.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
322,Donovan Mitchell,CLE,21713901,pts,26.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
3547299,Sam Merrill,CLE,21713901,pts,8.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
73,Jalen Brunson,NYK,21713901,fg3m,2.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
202,Josh Hart,NYK,21713901,reb,7.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
9,Jarrett Allen,CLE,21713901,pts,12.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
17896076,Evan Mobley,CLE,21713901,pts,16.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
666908,Max Strus,CLE,21713901,pts,9.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
61,Mikal Bridges,NYK,21713901,pts,14.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
447,Karl-Anthony Towns,NYK,21713901,pts,17.5,14.452106810119794,14.452106810119794,,,1.0,True,phase13s_direct_lineup_injury_pmf_driver_v1,1,0.0,1.0,0.029736128406171774,0.007779966918364127,0.008652133615600266,0.0048421906163421445,0.0019942612926327754,-0.0005421461974211162,-0.001493628507207502
