stat,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
ast,4,2.2233791158707663,0.06027069106752814,-0.5367219475369234,1.5711992081239388,0.11956746829749848
fg3m,4,7.940138827050227,0.06960388590719957,-1.1788579702183295,1.5406903819771538,0.19627316608748163
pts,5,2.770728784668081,0.1279164535928115,-2.9891703411783106,4.169165958465014,0.0456981568036207
reb,8,2.624995760082094,0.09843622457856176,-1.8620508047624202,2.5769377295372395,0.11656739083045811
tov,11,1.7710055303879835,0.04074276453469414,-0.3602367639144122,1.2362077499266426,0.19604946635994788
