player_id,player_name,game_id,stat,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,0,0.0321
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,1,0.0423
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,2,0.0277
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,3,0.0379
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,4,0.0535
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,5,0.0727
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,6,0.0687
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,7,0.0572
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,8,0.0725
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,9,0.0719
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,10,0.0668
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,11,0.0565
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,12,0.0498
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,13,0.0435
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,14,0.0388
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,15,0.0457
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,16,0.037
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,17,0.025
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,18,0.0175
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,19,0.0227
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,20,0.0109
89,Alex Caruso,21713533,pts,rotation,latest_valid_report_selected,projected,full,0,21,0.0111
