player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
666541,Luguentz Dort,OKC,SAS,21713533,False,reb,2.5000,2.5000,betmgm,-135.0000,100.0000,0.5347,3.5472,0.7157,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,ast,0.5000,0.5000,betmgm,-175.0000,130.0000,0.5941,1.3767,0.7640,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,fg3m,1.5000,1.5000,betmgm,140.0000,-190.0000,0.3887,0.6562,0.2026,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,tov,,,,,,,0.7946,,rotation,fallback_used,projected,no_market_line
666541,Luguentz Dort,OKC,SAS,21713533,False,stl,0.5000,0.5000,betparx,-107.0000,-125.0000,0.4820,0.5033,0.3554,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,blk,0.5000,0.5000,betmgm,400.0000,-700.0000,0.1860,0.1975,0.1794,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,stocks,,,,,,,0.7048,,rotation,fallback_used,projected,no_market_line
666541,Luguentz Dort,OKC,SAS,21713533,False,pa,5.5000,5.5000,betmgm,-130.0000,100.0000,0.5306,9.3435,0.7353,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,pr,7.5000,7.5000,betmgm,-115.0000,-115.0000,0.5000,11.5139,0.7401,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,ra,3.5000,3.5000,bovada,-110.0000,-120.0000,0.4899,4.9239,0.7448,rotation,fallback_used,projected,full
666541,Luguentz Dort,OKC,SAS,21713533,False,pra,8.5000,8.5000,betmgm,-110.0000,-118.0000,0.4918,12.8907,0.7591,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,pts,7.5000,7.5000,betparx,-103.0000,-132.0000,0.4714,11.3330,0.7071,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,reb,3.5000,3.5000,betmgm,115.0000,-155.0000,0.4335,3.7351,0.5186,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,ast,0.5000,0.5000,betmgm,-165.0000,125.0000,0.5835,1.3535,0.7473,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,fg3m,0.5000,0.5000,betmgm,-160.0000,120.0000,0.5752,0.8377,0.3658,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,tov,,,,,,,0.9957,,rotation,fallback_used,projected,no_market_line
666682,Keldon Johnson,SAS,OKC,21713533,True,stl,0.5000,0.5000,draftkings,126.0000,-167.0000,0.4143,0.4449,0.3235,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,blk,,,,,,,0.2529,,rotation,fallback_used,projected,no_market_line
666682,Keldon Johnson,SAS,OKC,21713533,True,stocks,,,,,,,0.6811,,rotation,fallback_used,projected,no_market_line
666682,Keldon Johnson,SAS,OKC,21713533,True,pa,8.5000,8.5000,bovada,-105.0000,-125.0000,0.4797,12.6864,0.7214,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,pr,10.5000,10.5000,bovada,-120.0000,-110.0000,0.5101,15.0680,0.7345,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,ra,3.5000,3.5000,bovada,-150.0000,115.0000,0.5633,5.0885,0.7410,rotation,fallback_used,projected,full
666682,Keldon Johnson,SAS,OKC,21713533,True,pra,11.5000,11.5000,bovada,-115.0000,-115.0000,0.5000,16.4215,0.7485,rotation,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,pts,13.5000,13.5000,betmgm,-125.0000,-105.0000,0.5203,13.9425,0.5274,starter,fallback_used,projected,full
