player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
89,Alex Caruso,OKC,SAS,21713534,True,pts,11.5000,11.5000,betparx,110.0000,-150.0000,0.4425,8.8513,0.2858,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,reb,3.5000,3.5000,betmgm,-105.0000,-125.0000,0.4797,2.9622,0.2959,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,ast,2.5000,2.5000,betmgm,-120.0000,-110.0000,0.5101,2.0375,0.3476,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,fg3m,1.5000,1.5000,betmgm,-165.0000,125.0000,0.5835,0.8148,0.1967,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,tov,,,,,,,0.7808,,rotation,fallback_used,projected,no_market_line
89,Alex Caruso,OKC,SAS,21713534,True,stl,1.5000,1.5000,betparx,100.0000,-132.0000,0.4677,1.2870,0.3431,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,blk,0.5000,0.5000,betparx,140.0000,-186.0000,0.3905,0.3495,0.2453,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,stocks,2.5000,2.5000,draftkings,121.0000,-161.0000,0.4231,1.6187,0.2247,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,pa,13.5000,13.5000,bovada,-120.0000,-110.0000,0.5101,10.8888,0.2922,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,pr,14.5000,14.5000,bovada,-120.0000,-110.0000,0.5101,11.8135,0.2893,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,ra,5.5000,5.5000,bovada,-150.0000,115.0000,0.5633,4.9998,0.3821,rotation,fallback_used,projected,full
89,Alex Caruso,OKC,SAS,21713534,True,pra,17.5000,17.5000,betparx,102.0000,-136.0000,0.4621,13.8510,0.2440,rotation,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,pts,13.5000,13.5000,betparx,-121.0000,-110.0000,0.5111,17.0077,0.7118,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,reb,4.5000,4.5000,betmgm,115.0000,-150.0000,0.4367,5.1242,0.6633,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,ast,5.5000,5.5000,betmgm,-125.0000,-105.0000,0.5203,6.2421,0.6414,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,fg3m,1.5000,1.5000,betmgm,115.0000,-155.0000,0.4335,1.7107,0.4609,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,tov,,,,,,,2.3478,,starter,fallback_used,projected,no_market_line
161,De'Aaron Fox,SAS,OKC,21713534,False,stl,1.5000,1.5000,bovada,170.0000,-230.0000,0.3470,0.6636,0.1316,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,blk,0.5000,0.5000,betmgm,290.0000,-450.0000,0.2386,0.2572,0.2170,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,stocks,1.5000,1.5000,draftkings,120.0000,-160.0000,0.4248,0.9208,0.2240,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,pa,19.5000,19.5000,betmgm,-105.0000,-125.0000,0.4797,23.2498,0.7181,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,pr,17.5000,17.5000,betmgm,-120.0000,-110.0000,0.5101,22.1319,0.7652,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,ra,10.5000,10.5000,bovada,105.0000,-135.0000,0.4592,11.3663,0.6381,starter,fallback_used,projected,full
161,De'Aaron Fox,SAS,OKC,21713534,False,pra,24.5000,24.5000,betparx,104.0000,-137.0000,0.4589,28.3740,0.7167,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713534,True,pts,30.5000,30.5000,betmgm,-115.0000,-115.0000,0.5000,26.1909,0.2409,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713534,True,reb,3.5000,3.5000,betmgm,-140.0000,105.0000,0.5446,4.1326,0.7031,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713534,True,ast,7.5000,7.5000,betmgm,-135.0000,100.0000,0.5347,7.7730,0.5766,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713534,True,fg3m,1.5000,1.5000,betmgm,-105.0000,-125.0000,0.4797,1.1914,0.3577,starter,fallback_used,projected,full
175,Shai Gilgeous-Alexander,OKC,SAS,21713534,True,tov,,,,,,,2.8898,,starter,fallback_used,projected,no_market_line
