player_id,player_name,game_id,stat
56677825,Amen Thompson,21681996,reb
420,Marcus Smart,21681996,ast
356,Josh Okogie,21681996,reb
1028028519,Reed Sheppard,21681996,reb
17896062,Alperen Sengun,21681996,reb
17553995,Austin Reaves,21681996,pts
140,Kevin Durant,21681996,reb
237,LeBron James,21681996,pts
666609,Rui Hachimura,21681996,pts
38017684,Jabari Smith Jr.,21681996,pts
22,Deandre Ayton,21681996,pts
254,Luke Kennard,21681996,ast
38017695,Tari Eason,21681996,pts
