snapshot_type,snapshot_time_utc,delivery_date,game_id,player_id,player_name,team,opponent,is_home,stat,pmf_json,pmf_mean,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_version,pmf_source,calibration_source,role_bucket,role_source,calibration_confidence,minutes_mean,minutes_q50,minutes_p10,minutes_p50,minutes_p90,minutes_std,p_inactive_used,rotation_probability,starter_probability,projected_role,player_game_eligible,eligibility_reason,has_current_market_line,sportsbook,book,market_key,line,market_line,p_over,over_price_american,under_price_american,market_no_vig_over_prob,market_no_vig_under_prob,model_p_under,fair_over_odds_american,fair_under_odds_american,edge,edge_over,edge_under,market_snapshot_time_utc,market_coverage_status,finality_status,finality_blocker_codes,injury_freshness_status,lineup_freshness_status,role_freshness_status,odds_freshness_status,outcomes_freshness_status,tov_status,pmf_valid,pmf_sum_error,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc,injury_context_source,injury_report_fetched_at_utc
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,williamhill_us,williamhill_us,player_reb_over_under,3.5,3.5,0.5536,102.0,-138.0,0.4606,0.5394,0.4464,-124.0,124.0,0.093,0.093,-0.093,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,fanduel,fanduel,player_reb_over_under,3.5,3.5,0.5536,102.0,-130.0,0.4669,0.5331,0.4464,-124.0,124.0,0.0866,0.0866,-0.0866,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,betmgm,betmgm,player_reb_over_under,3.5,3.5,0.5536,-110.0,-120.0,0.4899,0.5101,0.4464,-124.0,124.0,0.0637,0.0637,-0.0637,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,betrivers,betrivers,player_reb_over_under,3.5,3.5,0.5536,108.0,-148.0,0.4462,0.5538,0.4464,-124.0,124.0,0.1074,0.1074,-0.1074,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,draftkings,draftkings,player_reb_over_under,3.5,3.5,0.5536,-101.0,-130.0,0.4706,0.5294,0.4464,-124.0,124.0,0.0829,0.0829,-0.0829,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,bovada,bovada,player_reb_over_under,4.5,4.5,0.3163,200.0,-275.0,0.3125,0.6875,0.6837,216.0,-216.0,0.0038,0.0038,-0.0038,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,bovada,bovada,player_reb_over_under,3.5,3.5,0.5536,-105.0,-125.0,0.4797,0.5203,0.4464,-124.0,124.0,0.0739,0.0739,-0.0739,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,bovada,bovada,player_reb_over_under,2.5,2.5,0.7788,-245.0,180.0,0.6654,0.3346,0.2212,-352.0,352.0,0.1134,0.1134,-0.1134,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,hardrockbet_az,hardrockbet_az,player_reb_over_under,3.5,3.5,0.5536,100.0,-135.0,0.4653,0.5347,0.4464,-124.0,124.0,0.0882,0.0882,-0.0882,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
near_tip,2026-05-26T22:34:22Z,2026-05-26,21713532,56677833,Cason Wallace,OKC,SAS,True,reb,"{""0"": 0.03392047196270958, ""1"": 0.06010015571422702, ""2"": 0.1272004461718504, ""3"": 0.22522768554766778, ""4"": 0.23722916989905482, ""5"": 0.16802282478763161, ""6"": 0.09584574396097956, ""7"": 0.03260049220377924, ""8"": 0.015754841769873976, ""9"": 0.002806416415424581, ""10"": 0.0008556871180094448, ""11"": 0.00035906570055375275, ""12"": 6.727505768390131e-05, ""13"": 6.862011461844667e-06, ""14"": 2.1225939185579575e-06, ""15"": 6.145444819376941e-07, ""16"": 1.0900158720473248e-07, ""17"": 1.2366123291753935e-08, ""18"": 2.2755511089407057e-09, ""20"": 2.437884224823479e-10, ""23"": 6.536419168136041e-10}",3.7472,3.7472,4,4,0.0339,0.9661,0.906,0.7788,0.5536,0.3163,0.1483,0.0525,0.0199,0.0041,0.0013,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ff00ad3d#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,22.458,22.11,10.5918,22.11,30.8022,8.0119,0.05,0.8852,0.1901,rotation,True,current_market_line,True,hardrockbet,hardrockbet,player_reb_over_under,3.5,3.5,0.5536,100.0,-135.0,0.4653,0.5347,0.4464,-124.0,124.0,0.0882,0.0882,-0.0882,2026-05-26T22:33:10.317370Z,full,provisional,lineup_unconfirmed,fallback_used,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-26T22:33:11Z,bdl_plus_nba_official,2026-05-26T22:33:29Z
