game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,lineup_last_updated_utc,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,15.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,15.5,0.4157,0.5843,141.0,-141.0,14.7007,40.1299,7.0,15.0,23.0,0.357,0.357,0.0587,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,14.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,14.5,0.5094,0.4906,-104.0,104.0,14.7007,40.1299,7.0,15.0,23.0,0.4248,0.4248,0.0846,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,13.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,13.5,0.575,0.425,-135.0,135.0,14.7007,40.1299,7.0,15.0,23.0,0.4939,0.4939,0.081,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,12.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,12.5,0.6324,0.3676,-172.0,172.0,14.7007,40.1299,7.0,15.0,23.0,0.5635,0.5635,0.069,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,11.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,11.5,0.6852,0.3148,-218.0,218.0,14.7007,40.1299,7.0,15.0,23.0,0.6324,0.6324,0.0528,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,10.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,10.5,0.7379,0.2621,-282.0,282.0,14.7007,40.1299,7.0,15.0,23.0,0.694,0.694,0.0439,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,9.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,9.5,0.7944,0.2056,-386.0,386.0,14.7007,40.1299,7.0,15.0,23.0,0.7543,0.7543,0.0401,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,8.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,8.5,0.8368,0.1632,-513.0,513.0,14.7007,40.1299,7.0,15.0,23.0,0.8094,0.8094,0.0274,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,16.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,16.5,0.3483,0.6517,187.0,-187.0,14.7007,40.1299,7.0,15.0,23.0,0.3115,0.3115,0.0368,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-06-08,2026-06-08,dc0e84b1-5a6a-49da-8640-a42c67a19eca,morning_expected,2026-06-08T23:43:46Z,103e32c8,103e32c8#phase10c,challenger-2026-06-06,2026-06-08T23:43:42Z,61,Mikal Bridges,NYK,SAS,21716136,,pts,17.5,starter,starter,True,,,,30.438,,33.4249,,0.05,projected,not_available_yet,latest_valid_report_selected,bdl_plus_nba_official,2026-06-08T23:42:57Z,bdl_lineup_freshness_manifest,2026-06-08T22:52:51Z,False,False,17.5,0.292,0.708,242.0,-242.0,14.7007,40.1299,7.0,15.0,23.0,0.2597,0.2597,0.0323,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
