pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.023517698495773995, ""1"": 0.024713455311108346, ""2"": 0.031066499985972894, ""3"": 0.04326635456635744, ""4"": 0.044359875688839694, ""5"": 0.05231031733928276, ""6"": 0.0539144905248941, ""7"": 0.06211041330086303, ""8"": 0.06665580801727938, ""9"": 0.06822257295595004, ""10"": 0.06609139892373761, ""11"": 0.05915683536291712, ""12"": 0.06047427105888938, ""13"": 0.050530401453099734, ""14"": 0.04722038344252716, ""15"": 0.04283079210207523, ""16"": 0.03834524273976819, ""17"": 0.03293579421788536, ""18"": 0.028701885122137474, ""19"": 0.02216054110839201, ""20"": 0.020384822964759183, ""21"": 0.013948538064773369, ""22"": 0.010267544364657747, ""23"": 0.009664131773795123, ""24"": 0.006814998246004751, ""25"": 0.0061874846821960445, ""26"": 0.004334629660527556, ""27"": 0.002983859419711687, ""28"": 0.002184160631933248, ""29"": 0.0010328942101384601, ""30"": 0.0010162057817960923, ""31"": 0.0006464470229923023, ""32"": 0.000337026415329845, ""33"": 0.00031160632485233007, ""34"": 0.00032868745075218344, ""35"": 0.0002737695345258677, ""36"": 8.554200063425952e-05, ""37"": 0.00014940767945577715, ""38"": 0.00025993870463645994, ""39"": 0.00010163667438841469, ""40"": 5.08183371942008e-05, ""45"": 5.08183371941895e-05}",Deandre Ayton,22,LAL,OKC,True,21708303,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.351805673381833,27.900162361546762,0.0,role_aware_pmf_cal_v1,10.540554257623416,10,9,0.023517698495773995,0.9764823015042261,0.9517688461931176,0.9207023462071448,0.8774359916407873,0.8330761159519476,0.7807657986126648,0.7268513080877709,0.6647408947869078,0.5980850867696285,0.5298625138136784,0.46377111488994066,0.4046142795270236,0.34414000846813425,0.2936096070150345,0.24638922357250737,0.20355843147043215,0.16521318873066396,0.1322773945127786,0.10357550939064109,0.0814149682822491,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.022273097636179382, ""1"": 0.032977313546275984, ""2"": 0.05629188707295221, ""3"": 0.07371929639955553, ""4"": 0.0976837468404689, ""5"": 0.1198375102166316, ""6"": 0.11535846240348557, ""7"": 0.11716176207815271, ""8"": 0.09278275214363703, ""9"": 0.07880002055353605, ""10"": 0.05933898456288891, ""11"": 0.04282085556053967, ""12"": 0.03139588631658177, ""13"": 0.019265283862829746, ""14"": 0.014063500257863182, ""15"": 0.009206346398952887, ""16"": 0.006632823572940352, ""17"": 0.004322770040883331, ""18"": 0.0023801318210024494, ""19"": 0.001505822731422401, ""20"": 0.0010397579418488497, ""21"": 0.0004733474816184356, ""22"": 0.00022113023295262796, ""23"": 0.00013058663004669792, ""24"": 0.00010703999173795595, ""25"": 0.00010494185250783468, ""26"": 7.34592967555033e-05, ""27"": 1.0494185250780122e-05, ""28"": 1.0494185250779878e-05, ""30"": 1.0494185250780409e-05}",Deandre Ayton,22,LAL,OKC,True,21708303,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.351805673381833,27.900162361546762,0.0,role_aware_pmf_cal_v1,6.644653148520249,6,5,0.022273097636179382,0.9777269023638206,0.9447495888175446,0.8884577017445923,0.8147384053450368,0.7170546585045678,0.5972171482879363,0.4818586858844507,0.36469692380629803,0.271914171662661,0.193114151109125,0.13377516654623606,0.09095431098569638,0.05955842466911459,0.04029314080628484,0.026229640548421664,0.017023294149468775,0.010390470576528426,0.006067700535645096,0.0036875687146426463,0.0021817459832202454,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5031063273414075, ""1"": 0.23635777689495238, ""2"": 0.13827697417926268, ""3"": 0.06685833433677248, ""4"": 0.031288589738044305, ""5"": 0.013378448437107485, ""6"": 0.005699510439887743, ""7"": 0.0032728145017852386, ""8"": 0.000989774763274811, ""9"": 0.0003855015900203171, ""10"": 0.00020369466033939255, ""11"": 7.50454011777063e-05, ""12"": 5.3603857984036216e-05, ""13"": 3.2162314790412786e-05, ""14"": 1.0720771596811342e-05, ""16"": 1.0720771596807315e-05}",Deandre Ayton,22,LAL,OKC,True,21708303,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.351805673381833,27.900162361546762,0.0,role_aware_pmf_cal_v1,0.978273231522051,0,0,0.5031063273414075,0.4968936726585926,0.2605358957636402,0.12225892158437755,0.05540058724760506,0.02411199750956076,0.010733549072453278,0.005034038632565532,0.0017612241307802948,0.0007714493675054836,0.0003859477774851665,0.00018225311714577396,0.00010720771596806765,5.3603857984031446e-05,2.144154319361866e-05,1.0720771596807315e-05,1.0720771596807315e-05,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,1.1102230246251565e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Deandre Ayton,22,LAL,OKC,True,21708303,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.351805673381833,27.900162361546762,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.33301961569968364, ""1"": 0.27324352679588554, ""2"": 0.20334531138336348, ""3"": 0.10712894510501192, ""4"": 0.05086919895163147, ""5"": 0.01868524880457313, ""6"": 0.008051533180001232, ""7"": 0.003334820359562638, ""8"": 0.0013741989390652313, ""9"": 0.0004944954189741005, ""10"": 0.00027333161649203036, ""11"": 0.00011815143378244494, ""12"": 6.162231197310696e-05}",Deandre Ayton,22,LAL,OKC,True,21708303,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,27.351805673381833,27.900162361546762,0.0,role_aware_pmf_cal_v1,1.3900934662674787,1,0,0.33301961569968364,0.6669803843003164,0.39373685750443077,0.19039154612106732,0.08326260101605537,0.03239340206442391,0.013708153259850784,0.005656620079849552,0.002321799720286914,0.0009476007812216829,0.0004531053622475823,0.00017977374575555192,6.162231197310696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.11856186083972421, ""1"": 0.07414514200998869, ""2"": 0.07768694500663753, ""3"": 0.08529079957846886, ""4"": 0.0868043824241338, ""5"": 0.08302692005050574, ""6"": 0.08029687732801613, ""7"": 0.07335655181706303, ""8"": 0.06248709295656363, ""9"": 0.05466657295630458, ""10"": 0.044196730474563024, ""11"": 0.034521890858869746, ""12"": 0.02934380154008978, ""13"": 0.024140764851736864, ""14"": 0.017634171618330197, ""15"": 0.014179547345759482, ""16"": 0.009805890677179428, ""17"": 0.008326861645013799, ""18"": 0.006032460349934926, ""19"": 0.004281914197708892, ""20"": 0.002699652002916212, ""21"": 0.0025345132828755745, ""22"": 0.0019698029983105255, ""23"": 0.0007196530071533179, ""24"": 0.0012397328048248928, ""25"": 0.0003714922639725922, ""26"": 0.00023942570922899487, ""27"": 0.00024306913961417666, ""28"": 0.00029483904117121507, ""29"": 0.00018128463430806737, ""30"": 6.685339413593131e-05, ""31"": 6.907102993554084e-05, ""32"": 0.0001403596956706676, ""33"": 0.00011807523095869834, ""34"": 6.499944766622326e-05, ""35"": 0.0001299988953324435, ""36"": 0.00012999889533240087}",Alex Caruso,89,OKC,LAL,False,21708303,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,21.18787293849008,19.955864209089604,0.0,role_aware_pmf_cal_v1,5.9269652013226715,5,0,0.11856186083972421,0.8814381391602757,0.807292997150287,0.7296060521436494,0.6443152525651805,0.5575108701410467,0.474483950090541,0.39418707276252485,0.3208305209454619,0.2583434279888982,0.2036768550325936,0.1594801245580306,0.12495823369916084,0.09561443215907106,0.07147366730733419,0.05383949568900401,0.039659948343244524,0.029854057666065092,0.021527196021051295,0.015494735671116366,0.011212821473407474,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,1.1102230246251565e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.10221105811434358, ""1"": 0.15641654340499578, ""2"": 0.18194837850382606, ""3"": 0.16353324455805301, ""4"": 0.13317690606454047, ""5"": 0.0950446561577848, ""6"": 0.06371558167470553, ""7"": 0.04258455611317907, ""8"": 0.026139597577276436, ""9"": 0.015263882027179609, ""10"": 0.009064528628994976, ""11"": 0.005095961209562116, ""12"": 0.00243777929584152, ""13"": 0.0014600973437279684, ""14"": 0.0008304052688792897, ""15"": 0.0004062297399224984, ""16"": 0.00022961654265705913, ""17"": 0.00020202121764231602, ""18"": 0.00014056268052234106, ""19"": 5.6225072208952005e-05, ""20"": 2.8112536104465357e-05, ""22"": 1.4056268052228958e-05}",Alex Caruso,89,OKC,LAL,False,21708303,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,21.18787293849008,19.955864209089604,0.0,role_aware_pmf_cal_v1,3.2699537559370926,3,2,0.10221105811434358,0.8977889418856565,0.7413723984806606,0.5594240199768346,0.39589077541878165,0.2627138693542412,0.1676692131964564,0.10395363152175086,0.06136907540857179,0.03522947783129535,0.01996559580411573,0.010901067175120755,0.00580510596555864,0.0033673266697171193,0.0019072293259891505,0.0010768240571098608,0.0006705943171873626,0.00044097777453030334,0.00023895655688798738,9.839387636564632e-05,4.216880415669431e-05,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.3131208779032146, ""1"": 0.2342604119409135, ""2"": 0.19591123832953858, ""3"": 0.11607175512063996, ""4"": 0.0716073563495432, ""5"": 0.03567537616555622, ""6"": 0.017285312435529214, ""7"": 0.008242933268651699, ""8"": 0.0036490402412706277, ""9"": 0.0021970703323812464, ""10"": 0.0008506304722286577, ""11"": 0.0004293393129602212, ""12"": 0.00027278596064076555, ""13"": 0.000251365134270699, ""14"": 9.971830437767767e-05, ""15"": 4.985915218882654e-05, ""17"": 1.2464788047201862e-05, ""21"": 1.246478804720171e-05}",Alex Caruso,89,OKC,LAL,False,21708303,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,21.18787293849008,19.955864209089604,0.0,role_aware_pmf_cal_v1,1.6718706435311685,1,0,0.3131208779032146,0.6868791220967855,0.452618710155872,0.25670747182633347,0.14063571670569344,0.06902836035615027,0.03335298419059404,0.016067671755064822,0.007824738486413125,0.004175698245142498,0.0019786279127612513,0.0011279974405325934,0.0006986581275723724,0.0004258721669316068,0.0001745070326609078,7.478872828323011e-05,2.492957609440357e-05,2.492957609440357e-05,1.246478804720171e-05,1.246478804720171e-05,1.246478804720171e-05,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.21881525159669546, ""1"": 0.3597170260488057, ""2"": 0.2644725703894312, ""3"": 0.11341944638181581, ""4"": 0.04357570558325195}",Alex Caruso,89,OKC,LAL,False,21708303,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:rotation,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,21.18787293849008,19.955864209089604,0.0,role_aware_pmf_cal_v1,1.4032233283061235,1,1,0.21881525159669546,0.7811847484033047,0.42146772235449903,0.15699515196506775,0.04357570558325195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.4917341533047108, ""1"": 0.2948138131603943, ""2"": 0.13742980017588768, ""3"": 0.04896565326511142, ""4"": 0.017180105218496722, ""5"": 0.005926604816153225, ""6"": 0.0023914083334136155, ""7"": 0.0009115824880709025, ""8"": 0.0003570975617775528, ""9"": 0.00014218106705976222, ""10"": 3.601770865758479e-05, ""11"": 4.1049648246412556e-05, ""12"": 7.053325202001587e-05}",Alex Caruso,89,OKC,LAL,False,21708303,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,derived_from_projected_minutes,21.18787293849008,19.955864209089604,0.0,role_aware_pmf_cal_v1,0.8414478780185197,1,0,0.4917341533047108,0.5082658466952892,0.21345203353489486,0.07602223335900722,0.027056580093895798,0.00987647487539907,0.003949870059245846,0.0015584617258322308,0.0006468792377613283,0.00028978167598377543,0.00014760060892401322,0.00011158290026642843,7.053325202001587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-09T23:16:37Z,3b909ce6#phase10c,774f790a-0f54-404e-9365-c2f476bd0e94,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
