player_id,player_name,game_id,stat,line,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,0,0.023517698495773995
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,1,0.024713455311108346
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,2,0.031066499985972894
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,3,0.04326635456635744
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,4,0.044359875688839694
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,5,0.05231031733928276
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,6,0.0539144905248941
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,7,0.06211041330086303
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,8,0.06665580801727938
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,9,0.06822257295595004
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,10,0.06609139892373761
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,11,0.05915683536291712
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,12,0.06047427105888938
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,13,0.050530401453099734
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,14,0.04722038344252716
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,15,0.04283079210207523
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,16,0.03834524273976819
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,17,0.03293579421788536
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,18,0.028701885122137474
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,19,0.02216054110839201
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,20,0.020384822964759183
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,21,0.013948538064773369
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,22,0.010267544364657747
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,23,0.009664131773795123
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,24,0.006814998246004751
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,25,0.0061874846821960445
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,26,0.004334629660527556
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,27,0.002983859419711687
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,28,0.002184160631933248
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,29,0.0010328942101384601
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,30,0.0010162057817960923
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,31,0.0006464470229923023
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,32,0.000337026415329845
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,33,0.00031160632485233007
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,34,0.00032868745075218344
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,35,0.0002737695345258677
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,36,8.554200063425952e-05
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,37,0.00014940767945577715
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,38,0.00025993870463645994
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,39,0.00010163667438841469
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,40,5.08183371942008e-05
22,Deandre Ayton,21708303,pts,,core,fresh,projected,full,0,45,5.08183371941895e-05
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,0,0.02227309763617938
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,1,0.03297731354627598
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,2,0.0562918870729522
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,3,0.07371929639955552
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,4,0.09768374684046888
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,5,0.11983751021663157
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,6,0.11535846240348555
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,7,0.11716176207815268
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,8,0.09278275214363702
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,9,0.07880002055353603
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,10,0.0593389845628889
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,11,0.04282085556053966
22,Deandre Ayton,21708303,reb,,core,fresh,projected,full,1,12,0.031395886316581766
