player_id,player_name,team,opponent,game_id,is_home,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,model_p_over,edge,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
457,Jarred Vanderbilt,LAL,OKC,21708303,True,pts,,,,,,,,fringe,fresh,projected,full
457,Jarred Vanderbilt,LAL,OKC,21708303,True,reb,,,,,,,,fringe,fresh,projected,full
457,Jarred Vanderbilt,LAL,OKC,21708303,True,ast,,,,,,,,fringe,fresh,projected,full
457,Jarred Vanderbilt,LAL,OKC,21708303,True,fg3m,,,,,,,,fringe,fresh,projected,full
457,Jarred Vanderbilt,LAL,OKC,21708303,True,tov,,,,,,,,fringe,fresh,projected,full
480,Kenrich Williams,OKC,LAL,21708303,False,pts,,,,,,,,inactive_risk,fresh,projected,full
480,Kenrich Williams,OKC,LAL,21708303,False,reb,,,,,,,,inactive_risk,fresh,projected,full
480,Kenrich Williams,OKC,LAL,21708303,False,ast,,,,,,,,inactive_risk,fresh,projected,full
480,Kenrich Williams,OKC,LAL,21708303,False,fg3m,,,,,,,,inactive_risk,fresh,projected,full
480,Kenrich Williams,OKC,LAL,21708303,False,tov,,,,,,,,inactive_risk,fresh,projected,full
666541,Luguentz Dort,OKC,LAL,21708303,False,pts,,,,,,,,core,fresh,projected,full
666541,Luguentz Dort,OKC,LAL,21708303,False,reb,,,,,,,,core,fresh,projected,full
666541,Luguentz Dort,OKC,LAL,21708303,False,ast,,,,,,,,core,fresh,projected,full
666541,Luguentz Dort,OKC,LAL,21708303,False,fg3m,,,,,,,,core,fresh,projected,full
666541,Luguentz Dort,OKC,LAL,21708303,False,tov,,,,,,,,core,fresh,projected,full
666609,Rui Hachimura,LAL,OKC,21708303,True,pts,,,,,,,,starter,fresh,projected,full
666609,Rui Hachimura,LAL,OKC,21708303,True,reb,,,,,,,,starter,fresh,projected,full
666609,Rui Hachimura,LAL,OKC,21708303,True,ast,,,,,,,,starter,fresh,projected,full
666609,Rui Hachimura,LAL,OKC,21708303,True,fg3m,,,,,,,,starter,fresh,projected,full
666609,Rui Hachimura,LAL,OKC,21708303,True,tov,,,,,,,,starter,fresh,projected,full
666626,Jaxson Hayes,LAL,OKC,21708303,True,pts,,,,,,,,bench,fresh,projected,full
666626,Jaxson Hayes,LAL,OKC,21708303,True,reb,,,,,,,,bench,fresh,projected,full
666626,Jaxson Hayes,LAL,OKC,21708303,True,ast,,,,,,,,bench,fresh,projected,full
666626,Jaxson Hayes,LAL,OKC,21708303,True,fg3m,,,,,,,,bench,fresh,projected,full
666626,Jaxson Hayes,LAL,OKC,21708303,True,tov,,,,,,,,bench,fresh,projected,full
1603383,Gabe Vincent,ATL,LAL,21708303,False,pts,,,,,,,,bench,fresh,projected,full
1603383,Gabe Vincent,ATL,LAL,21708303,False,reb,,,,,,,,bench,fresh,projected,full
1603383,Gabe Vincent,ATL,LAL,21708303,False,ast,,,,,,,,bench,fresh,projected,full
1603383,Gabe Vincent,ATL,LAL,21708303,False,fg3m,,,,,,,,bench,fresh,projected,full
1603383,Gabe Vincent,ATL,LAL,21708303,False,tov,,,,,,,,bench,fresh,projected,full
3547272,Isaiah Joe,OKC,LAL,21708303,False,pts,,,,,,,,bench,fresh,projected,full
3547272,Isaiah Joe,OKC,LAL,21708303,False,reb,,,,,,,,bench,fresh,projected,full
3547272,Isaiah Joe,OKC,LAL,21708303,False,ast,,,,,,,,bench,fresh,projected,full
3547272,Isaiah Joe,OKC,LAL,21708303,False,fg3m,,,,,,,,bench,fresh,projected,full
3547272,Isaiah Joe,OKC,LAL,21708303,False,tov,,,,,,,,bench,fresh,projected,full
17553995,Austin Reaves,LAL,OKC,21708303,True,pts,,,,,,,,starter,fresh,projected,full
17553995,Austin Reaves,LAL,OKC,21708303,True,reb,,,,,,,,starter,fresh,projected,full
17553995,Austin Reaves,LAL,OKC,21708303,True,ast,,,,,,,,starter,fresh,projected,full
17553995,Austin Reaves,LAL,OKC,21708303,True,fg3m,,,,,,,,starter,fresh,projected,full
17553995,Austin Reaves,LAL,OKC,21708303,True,tov,,,,,,,,starter,fresh,projected,full
17896078,Aaron Wiggins,OKC,LAL,21708303,False,pts,,,,,,,,fringe,fresh,projected,full
17896078,Aaron Wiggins,OKC,LAL,21708303,False,reb,,,,,,,,fringe,fresh,projected,full
17896078,Aaron Wiggins,OKC,LAL,21708303,False,ast,,,,,,,,fringe,fresh,projected,full
17896078,Aaron Wiggins,OKC,LAL,21708303,False,fg3m,,,,,,,,fringe,fresh,projected,full
17896078,Aaron Wiggins,OKC,LAL,21708303,False,tov,,,,,,,,fringe,fresh,projected,full
38017685,Chet Holmgren,OKC,LAL,21708303,False,pts,,,,,,,,core,fresh,projected,full
38017685,Chet Holmgren,OKC,LAL,21708303,False,reb,,,,,,,,core,fresh,projected,full
38017685,Chet Holmgren,OKC,LAL,21708303,False,ast,,,,,,,,core,fresh,projected,full
38017685,Chet Holmgren,OKC,LAL,21708303,False,fg3m,,,,,,,,core,fresh,projected,full
38017685,Chet Holmgren,OKC,LAL,21708303,False,tov,,,,,,,,core,fresh,projected,full
38017703,Jalen Williams,OKC,LAL,21708303,False,pts,,,,,,,,core,fresh,projected,full
38017703,Jalen Williams,OKC,LAL,21708303,False,reb,,,,,,,,core,fresh,projected,full
38017703,Jalen Williams,OKC,LAL,21708303,False,ast,,,,,,,,core,fresh,projected,full
38017703,Jalen Williams,OKC,LAL,21708303,False,fg3m,,,,,,,,core,fresh,projected,full
38017703,Jalen Williams,OKC,LAL,21708303,False,tov,,,,,,,,core,fresh,projected,full
38017706,Jaylin Williams,OKC,LAL,21708303,False,pts,,,,,,,,bench,fresh,projected,full
38017706,Jaylin Williams,OKC,LAL,21708303,False,reb,,,,,,,,bench,fresh,projected,full
38017706,Jaylin Williams,OKC,LAL,21708303,False,ast,,,,,,,,bench,fresh,projected,full
38017706,Jaylin Williams,OKC,LAL,21708303,False,fg3m,,,,,,,,bench,fresh,projected,full
38017706,Jaylin Williams,OKC,LAL,21708303,False,tov,,,,,,,,bench,fresh,projected,full
38017716,Ousmane Dieng,MIL,LAL,21708303,False,pts,,,,,,,,rotation,fresh,projected,full
38017716,Ousmane Dieng,MIL,LAL,21708303,False,reb,,,,,,,,rotation,fresh,projected,full
38017716,Ousmane Dieng,MIL,LAL,21708303,False,ast,,,,,,,,rotation,fresh,projected,full
38017716,Ousmane Dieng,MIL,LAL,21708303,False,fg3m,,,,,,,,rotation,fresh,projected,full
38017716,Ousmane Dieng,MIL,LAL,21708303,False,tov,,,,,,,,rotation,fresh,projected,full
38017728,Jake LaRavia,LAL,OKC,21708303,True,pts,,,,,,,,bench,fresh,projected,full
38017728,Jake LaRavia,LAL,OKC,21708303,True,reb,,,,,,,,bench,fresh,projected,full
38017728,Jake LaRavia,LAL,OKC,21708303,True,ast,,,,,,,,bench,fresh,projected,full
38017728,Jake LaRavia,LAL,OKC,21708303,True,fg3m,,,,,,,,bench,fresh,projected,full
38017728,Jake LaRavia,LAL,OKC,21708303,True,tov,,,,,,,,bench,fresh,projected,full
56677833,Cason Wallace,OKC,LAL,21708303,False,pts,,,,,,,,rotation,fresh,projected,full
56677833,Cason Wallace,OKC,LAL,21708303,False,reb,,,,,,,,rotation,fresh,projected,full
56677833,Cason Wallace,OKC,LAL,21708303,False,ast,,,,,,,,rotation,fresh,projected,full
56677833,Cason Wallace,OKC,LAL,21708303,False,fg3m,,,,,,,,rotation,fresh,projected,full
56677833,Cason Wallace,OKC,LAL,21708303,False,tov,,,,,,,,rotation,fresh,projected,full
56677838,Kobe Bufkin,LAL,OKC,21708303,True,pts,,,,,,,,inactive_risk,fresh,projected,full
56677838,Kobe Bufkin,LAL,OKC,21708303,True,reb,,,,,,,,inactive_risk,fresh,projected,full
56677838,Kobe Bufkin,LAL,OKC,21708303,True,ast,,,,,,,,inactive_risk,fresh,projected,full
56677838,Kobe Bufkin,LAL,OKC,21708303,True,fg3m,,,,,,,,inactive_risk,fresh,projected,full
56677838,Kobe Bufkin,LAL,OKC,21708303,True,tov,,,,,,,,inactive_risk,fresh,projected,full
1028026974,Dalton Knecht,LAL,OKC,21708303,True,pts,,,,,,,,fringe,fresh,projected,full
1028026974,Dalton Knecht,LAL,OKC,21708303,True,reb,,,,,,,,fringe,fresh,projected,full
1028026974,Dalton Knecht,LAL,OKC,21708303,True,ast,,,,,,,,fringe,fresh,projected,full
1028026974,Dalton Knecht,LAL,OKC,21708303,True,fg3m,,,,,,,,fringe,fresh,projected,full
1028026974,Dalton Knecht,LAL,OKC,21708303,True,tov,,,,,,,,fringe,fresh,projected,full
1028027372,Jared McCain,OKC,LAL,21708303,False,pts,,,,,,,,bench,fresh,projected,full
1028027372,Jared McCain,OKC,LAL,21708303,False,reb,,,,,,,,bench,fresh,projected,full
1028027372,Jared McCain,OKC,LAL,21708303,False,ast,,,,,,,,bench,fresh,projected,full
1028027372,Jared McCain,OKC,LAL,21708303,False,fg3m,,,,,,,,bench,fresh,projected,full
1028027372,Jared McCain,OKC,LAL,21708303,False,tov,,,,,,,,bench,fresh,projected,full
1028028932,Nikola Topic,OKC,LAL,21708303,False,pts,,,,,,,,fringe,fresh,projected,full
1028028932,Nikola Topic,OKC,LAL,21708303,False,reb,,,,,,,,fringe,fresh,projected,full
1028028932,Nikola Topic,OKC,LAL,21708303,False,ast,,,,,,,,fringe,fresh,projected,full
1028028932,Nikola Topic,OKC,LAL,21708303,False,fg3m,,,,,,,,fringe,fresh,projected,full
1028028932,Nikola Topic,OKC,LAL,21708303,False,tov,,,,,,,,fringe,fresh,projected,full
1028037477,Ajay Mitchell,OKC,LAL,21708303,False,pts,,,,,,,,core,fresh,projected,full
1028037477,Ajay Mitchell,OKC,LAL,21708303,False,reb,,,,,,,,core,fresh,projected,full
1028037477,Ajay Mitchell,OKC,LAL,21708303,False,ast,,,,,,,,core,fresh,projected,full
1028037477,Ajay Mitchell,OKC,LAL,21708303,False,fg3m,,,,,,,,core,fresh,projected,full
1028037477,Ajay Mitchell,OKC,LAL,21708303,False,tov,,,,,,,,core,fresh,projected,full
1028046517,Bronny James,LAL,OKC,21708303,True,pts,,,,,,,,fringe,fresh,projected,full
1028046517,Bronny James,LAL,OKC,21708303,True,reb,,,,,,,,fringe,fresh,projected,full
1028046517,Bronny James,LAL,OKC,21708303,True,ast,,,,,,,,fringe,fresh,projected,full
1028046517,Bronny James,LAL,OKC,21708303,True,fg3m,,,,,,,,fringe,fresh,projected,full
1028046517,Bronny James,LAL,OKC,21708303,True,tov,,,,,,,,fringe,fresh,projected,full
1028218679,Branden Carlson,OKC,LAL,21708303,False,pts,,,,,,,,fringe,fresh,projected,full
1028218679,Branden Carlson,OKC,LAL,21708303,False,reb,,,,,,,,fringe,fresh,projected,full
1028218679,Branden Carlson,OKC,LAL,21708303,False,ast,,,,,,,,fringe,fresh,projected,full
1028218679,Branden Carlson,OKC,LAL,21708303,False,fg3m,,,,,,,,fringe,fresh,projected,full
1028218679,Branden Carlson,OKC,LAL,21708303,False,tov,,,,,,,,fringe,fresh,projected,full
1046672580,Drew Timme,LAL,OKC,21708303,True,pts,,,,,,,,fringe,fresh,projected,full
1046672580,Drew Timme,LAL,OKC,21708303,True,reb,,,,,,,,fringe,fresh,projected,full
1046672580,Drew Timme,LAL,OKC,21708303,True,ast,,,,,,,,fringe,fresh,projected,full
1046672580,Drew Timme,LAL,OKC,21708303,True,fg3m,,,,,,,,fringe,fresh,projected,full
1046672580,Drew Timme,LAL,OKC,21708303,True,tov,,,,,,,,fringe,fresh,projected,full
1057386376,Adou Thiero,LAL,OKC,21708303,True,pts,,,,,,,,inactive_risk,fresh,projected,full
1057386376,Adou Thiero,LAL,OKC,21708303,True,reb,,,,,,,,inactive_risk,fresh,projected,full
1057386376,Adou Thiero,LAL,OKC,21708303,True,ast,,,,,,,,inactive_risk,fresh,projected,full
1057386376,Adou Thiero,LAL,OKC,21708303,True,fg3m,,,,,,,,inactive_risk,fresh,projected,full
1057386376,Adou Thiero,LAL,OKC,21708303,True,tov,,,,,,,,inactive_risk,fresh,projected,full
1057392335,Brooks Barnhizer,OKC,LAL,21708303,False,pts,,,,,,,,fringe,fresh,projected,full
1057392335,Brooks Barnhizer,OKC,LAL,21708303,False,reb,,,,,,,,fringe,fresh,projected,full
1057392335,Brooks Barnhizer,OKC,LAL,21708303,False,ast,,,,,,,,fringe,fresh,projected,full
1057392335,Brooks Barnhizer,OKC,LAL,21708303,False,fg3m,,,,,,,,fringe,fresh,projected,full
1057392335,Brooks Barnhizer,OKC,LAL,21708303,False,tov,,,,,,,,fringe,fresh,projected,full
