stat,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
ast,9,2.193177503591493,0.060594774419846655,0.2895661036154114,1.8234932808169009,0.1239611683596808
fg3m,10,1.835556230226942,0.04278706294340902,-0.17507954095409536,1.1852218551855185,0.1919826292629263
pts,12,2.877839837189084,0.12903350814612877,-2.143263184204495,4.899523600124622,0.03294667302960196
reb,17,2.319550445290693,0.07726121003550845,0.13853680604921875,2.325344373710631,0.12033176056852296
