player_name,player_id,team,opponent,is_home,game_id,stat,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source
Alex Caruso,89,OKC,SAS,True,21713532,pts,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,8.9554,8.9554,9,8,0.0412,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,reb,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,3.5134,3.5134,3,3,0.0489,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,ast,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,1.9956,1.9956,2,2,0.1811,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,fg3m,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,1.0028,1.0028,1,0,0.4944,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,tov,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,0.8544,0.8544,1,1,0.3509,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,stl,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,0.9192,0.9192,0,0,0.5049,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,blk,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,0.3122,0.3122,0,0,0.7650,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,stocks,"stat_grid:component_convolution_mean_coherent_v1+components[stl:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded,blk:hurdle_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1+sparse_hurdle_guarded]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,1.2320,1.2320,1,0,0.3862,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,pa,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,10.9510,10.9510,11,10,0.0075,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
Alex Caruso,89,OKC,SAS,True,21713532,pr,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,reb:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,rotation,derived_from_projected_minutes,20.2835,19.6944,0.0500,12.4688,12.4688,12,12,0.0020,morning,2026-05-26T23:09:08Z,affd8687#phase10c,523efa06-2bbf-483c-be36-a79ddf36024b,ok,0.0000,high,full,current_phase8,latest_valid_report_selected,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-26T23:08:17Z,projected,not_available_yet,bdl_lineup_freshness_manifest
