role_bucket,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
bench,6,1.9770938881651914,0.04923361879984276,0.01853662681602312,1.3485224156607103,0.16806200903583876
rotation,18,2.173603276446894,0.07040613147547127,-0.9889441907710146,2.1384675094198817,0.15466996124200832
starter,34,2.1523826216139796,0.08081436033657934,-0.48576482062777754,2.8698712761411977,0.11665102168739809
,28,1.5692097661372346,0.03675872025526541,-0.27877526521044005,1.0786930077065195,0.25820175328410777
