pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.1382, ""1"": 0.288, ""2"": 0.24829999999999997, ""3"": 0.1651, ""4"": 0.079, ""5"": 0.029199999999999997, ""6"": 0.028899999999999995, ""15"": 0.0233}",De'Aaron Fox,161,SAS,MIN,True,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.2648,2,1,0.1382,0.8618,0.5738,0.3255,0.1604,0.0814,0.0522,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.4361, ""1"": 0.3413, ""2"": 0.1362, ""3"": 0.0378, ""4"": 0.0066, ""5"": 0.0078, ""6"": 0.0059, ""7"": 0.0058, ""8"": 0.0082, ""9"": 0.007, ""10"": 0.0073}",De'Aaron Fox,161,SAS,MIN,True,21707973,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.0701,1,0,0.4361,0.5639,0.2226,0.0864,0.0486,0.042,0.0342,0.0283,0.0225,0.0143,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.011915490137178334, ""1"": 0.00801041353759888, ""2"": 0.008511064383698811, ""3"": 0.012816661660158208, ""4"": 0.011815359967958346, ""5"": 0.013717833183138082, ""6"": 0.01622108741363773, ""7"": 0.017122258936617608, ""8"": 0.01982577350555723, ""9"": 0.01982577350555723, ""10"": 0.019325122659457298, ""11"": 0.02543306298187644, ""12"": 0.029338139581455897, ""13"": 0.030639831781315713, ""14"": 0.03744868328827477, ""15"": 0.0400520676879944, ""16"": 0.04165415039551417, ""17"": 0.036447381596074906, ""18"": 0.05126664664063283, ""19"": 0.04746170021027336, ""20"": 0.05276859917893261, ""21"": 0.04405727445679383, ""22"": 0.05046560528687294, ""23"": 0.044557925302893764, ""24"": 0.04255532191849405, ""25"": 0.04195454090317413, ""26"": 0.029638530089115853, ""27"": 0.03204165415039552, ""28"": 0.03174126364273556, ""29"": 0.02102733553619706, ""30"": 0.026234104335636332, ""31"": 0.018023430459597478, ""32"": 0.016721738259737662, ""33"": 0.0100130169219986, ""34"": 0.009312105737458698, ""35"": 0.006908981676179034, ""36"": 0.006208070491639132, ""37"": 0.0037048162611394817, ""38"": 0.002903774907379594, ""39"": 0.002102733553619706, ""40"": 0.002202863722839692, ""41"": 0.002102733553619706, ""45"": 0.001101431861419846, ""54"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",Julius Randle,387,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,19.247121,20,20,0.011915490137,0.988084509863,0.980074096325,0.971563031942,0.958746370281,0.946931010313,0.93321317713,0.916992089717,0.89986983078,0.880044057274,0.860218283769,0.840893161109,0.815460098128,0.786121958546,0.755482126765,0.718033443477,0.677981375789,0.636327225393,0.599879843797,0.548613197156,0.501151496946,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.07278734481377654, ""1"": 0.10832999599519424, ""2"": 0.16489787745294357, ""3"": 0.16850220264317184, ""4"": 0.17020424509411297, ""5"": 0.12575090108129755, ""6"": 0.08059671605927113, ""7"": 0.05676812174609532, ""8"": 0.028233880656788148, ""9"": 0.013416099319183021, ""10"": 0.006207448938726472, ""11"": 0.0025030036043251903, ""12"": 0.0018021625951141372}",Julius Randle,387,MIN,SAS,False,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.59201,3,4,0.072787344814,0.927212655186,0.818882659191,0.653984781738,0.485482579095,0.315278334001,0.18952743292,0.10893071686,0.052162595114,0.023928714457,0.010512615138,0.004305166199,0.001802162595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.08476276457016753, ""1"": 0.15197111044237135, ""2"": 0.18136222289096196, ""3"": 0.17734978433142742, ""4"": 0.13782726452001204, ""5"": 0.10031096398836394, ""6"": 0.05767880429330926, ""7"": 0.04724646403851941, ""8"": 0.02096499147356806, ""9"": 0.014846022670277861, ""10"": 0.010031096398836392, ""11"": 0.006921456515197111, ""12"": 0.004313371451499649, ""13"": 0.0033102618116160097, ""14"": 0.0011034206038720033}",Luke Kornet,261,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,3.36443,3,2,0.08476276457,0.91523723543,0.763266124987,0.581903902096,0.404554117765,0.266726853245,0.166415889257,0.108737084963,0.061490620925,0.040525629451,0.025679606781,0.015648510382,0.008727053867,0.004413682415,0.001103420604,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.01191668335669938, ""1"": 0.010214300020028039, ""2"": 0.010214300020028039, ""3"": 0.012817945123172442, ""4"": 0.014019627478469857, ""5"": 0.015321450030042058, ""6"": 0.021029441217704788, ""7"": 0.021029441217704788, ""8"": 0.02213098337672742, ""9"": 0.022531544161826556, ""10"": 0.02603645103144402, ""11"": 0.03144402163028239, ""12"": 0.027838974564390145, ""13"": 0.03655117164029641, ""14"": 0.04105748047266173, ""15"": 0.04185860204286, ""16"": 0.045363508912477465, ""17"": 0.0405567794912878, ""18"": 0.041257760865211296, ""19"": 0.04416182655718005, ""20"": 0.04946925695974364, ""21"": 0.04466252753855397, ""22"": 0.039455237332265164, ""23"": 0.040857200080112156, ""24"": 0.0366513118365712, ""25"": 0.038553975565792105, ""26"": 0.03605047065892249, ""27"": 0.026537152012817943, ""28"": 0.024233927498497895, ""29"": 0.022831964750650913, ""30"": 0.02032845984378129, ""31"": 0.016723412777889045, ""32"": 0.01131584217905067, ""33"": 0.01191668335669938, ""34"": 0.006709393150410575, ""35"": 0.0074103745243340674, ""36"": 0.006008411776487082, ""37"": 0.0053074304025635885, ""38"": 0.004205888243540957, ""39"": 0.003304626477067895, ""40"": 0.001902663729220909, ""41"": 0.002002803925495694, ""42"": 0.0021029441217704785, ""44"": 0.001301822551572201, ""59"": 0.0014019627478469858, ""80"": 0.0014019627478469858}",Anthony Edwards,3547238,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,18.61436,19,20,0.011916683357,0.988083316643,0.977869016623,0.967654716603,0.95483677148,0.940817144002,0.925495693972,0.904466252754,0.883436811536,0.861305828159,0.838774283998,0.812737832966,0.781293811336,0.753454836771,0.716903665131,0.675846184659,0.633987582616,0.588624073703,0.548067294212,0.506809533347,0.46264770679,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.1587, ""1"": 0.3093, ""2"": 0.2498, ""3"": 0.1528, ""4"": 0.0645, ""5"": 0.0416, ""15"": 0.0233}",Anthony Edwards,3547238,MIN,SAS,False,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.0828,2,1,0.1587,0.8413,0.532,0.2822,0.1294,0.0649,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.197673252432053, ""1"": 0.2204392738942935, ""2"": 0.21201484304483004, ""3"": 0.1699929796409588, ""4"": 0.10049142513288538, ""5"": 0.05445792799117442, ""6"": 0.02788085447798616, ""7"": 0.010229666031491327, ""8"": 0.004813960485407682, ""9"": 0.002005816868919868}",Mike Conley,104,MIN,SAS,False,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.12416,2,1,0.197673252432,0.802326747568,0.581887473674,0.369872630629,0.199879650988,0.099388225855,0.044930297864,0.017049443386,0.006819777354,0.002005816869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.1304, ""1"": 0.293, ""2"": 0.2606, ""3"": 0.1698, ""4"": 0.0769, ""5"": 0.046, ""15"": 0.0233}",Mike Conley,104,MIN,SAS,False,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.2107,2,1,0.1304,0.8696,0.5766,0.316,0.1462,0.0693,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.03155048076923077, ""1"": 0.06460336538461539, ""2"": 0.10106169871794872, ""3"": 0.14753605769230768, ""4"": 0.16766826923076922, ""5"": 0.15845352564102566, ""6"": 0.11548477564102565, ""7"": 0.07892628205128205, ""8"": 0.056991185897435896, ""9"": 0.037760416666666664, ""10"": 0.02123397435897436, ""11"": 0.010016025641025642, ""12"": 0.005709134615384616, ""13"": 0.0030048076923076925}",Stephon Castle,1028025261,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.64353,4,4,0.031550480769,0.968449519231,0.903846153846,0.802784455128,0.655248397436,0.487580128205,0.329126602564,0.213641826923,0.134715544872,0.077724358974,0.039963942308,0.018729967949,0.008713942308,0.003004807692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-06T21:04:56Z,64d5843#phase10c,1a9c7de3-9635-411d-a084-b483c634e182,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
