player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
Sam Merrill,3547299,CLE,TOR,False,21681995,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.532,0,0,0.701,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,TOR,False,21681995,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,1.29787,1,1,0.292670732927,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ja'Kobe Walter,1028029111,TOR,CLE,True,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,7.238615,7,4,0.069862876589,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ja'Kobe Walter,1028029111,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.921474,3,2,0.107171474359,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ja'Kobe Walter,1028029111,TOR,CLE,True,21681995,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,1.224122,1,0,0.375537553755,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Evan Mobley,17896076,CLE,TOR,False,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,14.313319,14,13,0.016711698189,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Evan Mobley,17896076,CLE,TOR,False,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,8.062462,8,8,0.012231802687,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Evan Mobley,17896076,CLE,TOR,False,21681995,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,1.1053,1,1,0.3777,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
RJ Barrett,666423,TOR,CLE,True,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,19.713327,20,21,0.010814058276,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
RJ Barrett,666423,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.151928,5,5,0.028442663996,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
RJ Barrett,666423,TOR,CLE,True,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.942949,3,2,0.097687919127,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Collin Murray-Boyles,1057268940,TOR,CLE,True,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,10.764712,10,8,0.022417934347,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Collin Murray-Boyles,1057268940,TOR,CLE,True,21681995,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,1.396721,1,1,0.257648470306,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jakob Poeltl,373,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,5.004109,5,5,0.036075759094,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Scottie Barnes,17896055,TOR,CLE,True,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,18.973476,19,17,0.010509458513,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Scottie Barnes,17896055,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.560008,5,5,0.024944900821,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Scottie Barnes,17896055,TOR,CLE,True,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,6.257641,6,6,0.024351137389,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Scottie Barnes,17896055,TOR,CLE,True,21681995,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,0.970597,0,0,0.503350335034,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Scottie Barnes,17896055,TOR,CLE,True,21681995,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.274,1,1,0.3075,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Dennis Schroder,409,CLE,TOR,False,21681995,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,1.287,1,0,0.3764,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Dennis Schroder,409,CLE,TOR,False,21681995,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.525747,0,0,0.676432356764,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jamal Shead,1028038426,TOR,CLE,True,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,4.66867,4,4,0.047890992886,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Sandro Mamukelashvili,17896059,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,4.619535,4,4,0.047131969515,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Amen Thompson,56677825,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,7.390359,7,6,0.01523351373,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Amen Thompson,56677825,HOU,LAL,True,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.895043,5,4,0.040861291938,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Marcus Smart,420,LAL,HOU,False,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.421327,4,4,0.050611344959,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Josh Okogie,356,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.236792,2,1,0.217543859649,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Reed Sheppard,1028028519,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.232218,2,1,0.149569224604,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Reed Sheppard,1028028519,HOU,LAL,True,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.831395,3,2,0.12540096231,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Reed Sheppard,1028028519,HOU,LAL,True,21681996,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.4817,2,2,0.0988,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Alperen Sengun,17896062,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,8.693796,8,9,0.010123283552,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Alperen Sengun,17896062,HOU,LAL,True,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.557692,4,5,0.043770032051,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Alperen Sengun,17896062,HOU,LAL,True,21681996,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.8076,0,0,0.5418,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Austin Reaves,17553995,LAL,HOU,False,21681996,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,17.983582,18,18,0.010811893082,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Austin Reaves,17553995,LAL,HOU,False,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.148341,3,2,0.068256991079,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Austin Reaves,17553995,LAL,HOU,False,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.145792,4,3,0.056112224449,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Austin Reaves,17553995,LAL,HOU,False,21681996,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.0865,1,1,0.3865,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Kevin Durant,140,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.61184,4,4,0.034358409296,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
LeBron James,237,LAL,HOU,False,21681996,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,20.846832,21,21,0.009009910902,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
LeBron James,237,LAL,HOU,False,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,6.226717,6,6,0.020628880433,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
LeBron James,237,LAL,HOU,False,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,7.05318,7,7,0.021231847772,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
LeBron James,237,LAL,HOU,False,21681996,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.2409,1,1,0.326,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Rui Hachimura,666609,LAL,HOU,False,21681996,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,11.43393,11,11,0.020306091828,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Rui Hachimura,666609,LAL,HOU,False,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.504959,3,3,0.070734395351,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jabari Smith Jr.,38017684,HOU,LAL,True,21681996,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,16.24294,16,13,0.012417384338,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jabari Smith Jr.,38017684,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,6.228065,6,6,0.018529647436,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jabari Smith Jr.,38017684,HOU,LAL,True,21681996,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.50405,2,2,0.095209520952,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jabari Smith Jr.,38017684,HOU,LAL,True,21681996,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.576,0,0,0.6738,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Deandre Ayton,22,LAL,HOU,False,21681996,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,10.607307,10,9,0.024624624625,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Deandre Ayton,22,LAL,HOU,False,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,6.278107,6,5,0.022264567245,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Deandre Ayton,22,LAL,HOU,False,21681996,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.980996,0,0,0.515403080616,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Luke Kennard,254,LAL,HOU,False,21681996,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.090572,3,2,0.108405971346,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Luke Kennard,254,LAL,HOU,False,21681996,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,1.391639,1,1,0.326932693269,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tari Eason,38017695,HOU,LAL,True,21681996,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,11.234057,11,9,0.024827310041,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tari Eason,38017695,HOU,LAL,True,21681996,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,6.514626,6,5,0.020136245241,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tari Eason,38017695,HOU,LAL,True,21681996,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.6187,0,0,0.6307,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ausar Thompson,56677826,DET,ORL,False,21684812,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.901602,3,2,0.096396396396,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Ausar Thompson,56677826,DET,ORL,False,21684812,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,2.522548,2,1,0.101489851015,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Anthony Black,56677827,ORL,DET,True,21684812,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,9.680084,9,7,0.035345949735,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Anthony Black,56677827,ORL,DET,True,21684812,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,3.244792,3,3,0.071213942308,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Anthony Black,56677827,ORL,DET,True,21684812,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.6863,0,0,0.6301,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Isaiah Stewart,3547267,DET,ORL,False,21684812,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,4.607343,4,4,0.041231942215,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jamal Cain,38017734,ORL,DET,True,21684812,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.57067,2,2,0.134929379946,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
Tobias Harris,200,DET,ORL,False,21684812,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,14.817881,14,16,0.013516219463,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
