pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.02722450205184666, ""1"": 0.03603242918626764, ""2"": 0.061355219697727954, ""3"": 0.08938044239815834, ""4"": 0.1204083675307777, ""5"": 0.1347212491242118, ""6"": 0.14412971674507055, ""7"": 0.1333199879891903, ""8"": 0.10169152237013311, ""9"": 0.06265639075167652, ""10"": 0.03983585226704034, ""11"": 0.0268241417275548, ""12"": 0.008107296566910218, ""13"": 0.008007206485837253, ""14"": 0.0031027925132619356, ""15"": 0.001601441297167451, ""16"": 0.001601441297167451}",James Harden,192,CLE,TOR,False,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.745471,6,6,0.027224502052,0.972775497948,0.936743068762,0.875387849064,0.786007406666,0.665599039135,0.530877790011,0.386748073266,0.253428085277,0.151736562907,0.089080172155,0.049244319888,0.02242017816,0.014312881593,0.006305675108,0.003202882594,0.001601441297,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.10141014101410141, ""1"": 0.26102610261026105, ""2"": 0.2619261926192619, ""3"": 0.18191819181918192, ""4"": 0.0991099109910991, ""5"": 0.039003900390039, ""6"": 0.032303230323032305, ""15"": 0.0233023302330233}",James Harden,192,CLE,TOR,False,21681995,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.465447,2,2,0.101410141014,0.898589858986,0.637563756376,0.375637563756,0.193719371937,0.094609460946,0.055605560556,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5312000000000001, ""1"": 0.25860000000000005, ""2"": 0.12380000000000001, ""3"": 0.04460000000000001, ""4"": 0.006000000000000001, ""5"": 0.005900000000000001, ""6"": 0.0055000000000000005, ""7"": 0.005200000000000001, ""8"": 0.006900000000000001, ""9"": 0.006000000000000001, ""10"": 0.006300000000000001}",James Harden,192,CLE,TOR,False,21681995,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.9351,0,0,0.5312,0.4688,0.2102,0.0864,0.0418,0.0358,0.0299,0.0244,0.0192,0.0123,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.7484000000000001, ""1"": 0.19750000000000004, ""2"": 0.031100000000000003, ""3"": 0.0033000000000000004, ""4"": 0.0029000000000000002, ""5"": 0.0026000000000000003, ""6"": 0.0025000000000000005, ""7"": 0.0025000000000000005, ""8"": 0.0033000000000000004, ""9"": 0.0028000000000000004, ""10"": 0.0031000000000000003}",James Harden,192,CLE,TOR,False,21681995,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.4093,0,0,0.7484,0.2516,0.0541,0.023,0.0197,0.0168,0.0142,0.0117,0.0092,0.0059,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.008506805444355486, ""1"": 0.006505204163330665, ""2"": 0.009007205764611689, ""3"": 0.007205764611689352, ""4"": 0.010608486789431545, ""5"": 0.010508406725380306, ""6"": 0.00600480384307446, ""7"": 0.011108887109687752, ""8"": 0.011309047237790231, ""9"": 0.013610888710968775, ""10"": 0.01891513210568455, ""11"": 0.018214571657325863, ""12"": 0.01741393114491593, ""13"": 0.025620496397117696, ""14"": 0.02542033626901521, ""15"": 0.023718975180144115, ""16"": 0.031124899919935948, ""17"": 0.039031224979983986, ""18"": 0.04083266613290633, ""19"": 0.03773018414731785, ""20"": 0.04483586869495597, ""21"": 0.04553642914331465, ""22"": 0.05124099279423539, ""23"": 0.05084067253803042, ""24"": 0.0478382706164932, ""25"": 0.04383506805444355, ""26"": 0.03973178542834267, ""27"": 0.04033226581265013, ""28"": 0.03813050440352282, ""29"": 0.023418734987990394, ""30"": 0.034127301841473175, ""31"": 0.029323458767013613, ""32"": 0.01991593274619696, ""33"": 0.022518014411529223, ""34"": 0.01891513210568455, ""35"": 0.014211369095276222, ""36"": 0.01200960768614892, ""37"": 0.010908726981585268, ""38"": 0.008907125700560448, ""39"": 0.006705364291433147, ""40"": 0.006705364291433147, ""41"": 0.0033026421136909527, ""42"": 0.003502802241793435, ""43"": 0.002101681345076061, ""44"": 0.0025020016012810248, ""45"": 0.002201761409127302, ""47"": 0.0012009607686148918, ""54"": 0.001401120896717374, ""80"": 0.001401120896717374}",Donovan Mitchell,322,CLE,TOR,False,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,21.971077,22,22,0.008506805444,0.991493194556,0.984987990392,0.975980784628,0.968775020016,0.958166533227,0.947658126501,0.941653322658,0.930544435548,0.919235388311,0.9056244996,0.886709367494,0.868494795837,0.851080864692,0.825460368295,0.800040032026,0.776321056845,0.745196156926,0.706164931946,0.665332265813,0.627602081665,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.03596113392767706, ""1"": 0.058499449063407795, ""2"": 0.0907542822798758, ""3"": 0.12671541620755286, ""4"": 0.147350495842933, ""5"": 0.15536411900230393, ""6"": 0.12270860462786738, ""7"": 0.10187318441350296, ""8"": 0.06931784032855856, ""9"": 0.04197135129720525, ""10"": 0.025843934688971254, ""11"": 0.01432435139737554, ""12"": 0.0051086847640989695, ""13"": 0.0027045978162876893, ""14"": 0.0015025543423820497}",Donovan Mitchell,322,CLE,TOR,False,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.901533,5,5,0.035961133928,0.964038866072,0.905539417009,0.814785134729,0.688069718521,0.540719222679,0.385355103676,0.262646499048,0.160773314635,0.091455474306,0.049484123009,0.02364018832,0.009315836923,0.004207152159,0.001502554342,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.05410821643286573, ""1"": 0.08847695390781564, ""2"": 0.1372745490981964, ""3"": 0.1653306613226453, ""4"": 0.16182364729458917, ""5"": 0.15190380761523048, ""6"": 0.10360721442885772, ""7"": 0.06613226452905811, ""8"": 0.03547094188376754, ""9"": 0.018637274549098196, ""10"": 0.009819639278557115, ""11"": 0.004308617234468938, ""12"": 0.0017034068136272545, ""13"": 0.0014028056112224449}",Donovan Mitchell,322,CLE,TOR,False,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.986172,4,3,0.054108216433,0.945891783567,0.857414829659,0.720140280561,0.554809619238,0.392985971944,0.241082164329,0.1374749499,0.071342685371,0.035871743487,0.017234468938,0.007414829659,0.003106212425,0.001402805611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.1766, ""1"": 0.3162, ""2"": 0.2423, ""3"": 0.1439, ""4"": 0.0592, ""5"": 0.0385, ""15"": 0.0233}",Donovan Mitchell,322,CLE,TOR,False,21681995,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.0113,2,1,0.1766,0.8234,0.5072,0.2649,0.121,0.0618,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5131486851314869, ""1"": 0.27587241275872415, ""2"": 0.12118788121187885, ""3"": 0.04529547045295471, ""4"": 0.007099290070992903, ""5"": 0.006299370062993702, ""6"": 0.005699430056994302, ""7"": 0.005399460053994602, ""8"": 0.007099290070992903, ""9"": 0.006199380061993802, ""10"": 0.006699330066993302}",Donovan Mitchell,322,CLE,TOR,False,21681995,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.965603,0,0,0.513148685131,0.486851314869,0.21097890211,0.089791020898,0.044495550445,0.037396260374,0.031096890311,0.025397460254,0.0199980002,0.012898710129,0.006699330067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.03336004808655581, ""1"": 0.06141053897014626, ""2"": 0.09426968543378081, ""3"": 0.11711079943899019, ""4"": 0.1589861751152074, ""5"": 0.1444600280504909, ""6"": 0.1281306351432579, ""7"": 0.09547184932879182, ""8"": 0.06601883390102185, ""9"": 0.03897014626327389, ""10"": 0.028351031857343216, ""11"": 0.017631737126828292, ""12"": 0.009216589861751152, ""13"": 0.0036064916850330597, ""14"": 0.0017030655179322781, ""15"": 0.0013023442195952716}",Brandon Ingram,227,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.953817,5,4,0.033360048087,0.966639951913,0.905229412943,0.81095972751,0.693848928071,0.534862752955,0.390402724905,0.262272089762,0.166800240433,0.100781406532,0.061811260268,0.033460228411,0.015828491284,0.006611901423,0.003005409738,0.00130234422,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.701, ""1"": 0.1921, ""2"": 0.0791, ""3"": 0.0038, ""4"": 0.0033, ""5"": 0.0033, ""6"": 0.0032, ""7"": 0.0031, ""8"": 0.0039, ""9"": 0.0035, ""10"": 0.0037}",Sam Merrill,3547299,CLE,TOR,False,21681995,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.532,0,0,0.701,0.299,0.1069,0.0278,0.024,0.0207,0.0174,0.0142,0.0111,0.0072,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-01T16:03:18Z,4cb9286#phase10c,c4d03485-6bd7-4783-8215-07e9a9987b6b,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
