player_id,player_name,game_id,stat,line,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,0,0.25611017420989945
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,1,0.13037259052348904
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,2,0.12393538421274877
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,3,0.0871030695756171
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,4,0.08438023310193299
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,5,0.06820522473874707
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,6,0.05197664561940681
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,7,0.04075330998394161
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,8,0.037918715533731676
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,9,0.030773837891082186
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,10,0.02149467922504807
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,11,0.017031207602570486
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,12,0.010328234651774166
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,13,0.007430643323721206
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,14,0.0076034166873519
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,15,0.005801396972085801
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,16,0.0038924955869823617
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,17,0.0026772599392361025
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,18,0.0021473374775695816
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,19,0.002831511501755972
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,20,0.0014134890541030608
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,21,0.0023532553295683833
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,22,0.0006396193649798582
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,23,0.000950518352924745
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,24,0.0004095424730643476
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,25,0.0003061071492248647
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,26,0.00019704581757711633
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,27,0.00012540278664890863
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,28,0.00013429090481942375
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,29,0.00010534123036324918
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,30,3.021690492005001e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,31,6.134000226312723e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,32,4.201698145476621e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,33,7.357276738724411e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,34,4.2884076920831946e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,35,6.319821587112335e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,36,0.00015804740565114546
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,39,6.0392525963881735e-05
12,Kyle Anderson,21707974,pts,,bench,fresh,projected,full,0,41,6.635029760157827e-05
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,0,0.25024021019087656
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,1,0.24418462941176763
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,2,0.1898160723495441
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,3,0.1232976631589343
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,4,0.08189411378846027
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,5,0.04825898281295402
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,6,0.02572302225978545
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,7,0.014954813597782593
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,8,0.009816802730008602
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,9,0.005173845545081775
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,10,0.002117201119391913
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,11,0.00211532800208938
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,12,0.0008969705696341195
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,13,0.0004946706031224152
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,14,0.0002927667823118759
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,15,0.00024458015480967733
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,16,0.0001519639255882598
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,17,0.00012112806925134531
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,18,8.044838630511637e-05
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,19,6.239327115030322e-05
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,20,4.159551410020105e-05
12,Kyle Anderson,21707974,reb,,bench,fresh,projected,full,1,22,2.079775705010482e-05
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,0,0.3622901240656709
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,1,0.23306634901887213
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,2,0.20177638438016504
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,3,0.0984779922582582
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,4,0.05248062672190798
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,5,0.029097455622357913
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,6,0.011431449386167658
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,7,0.005036977043477183
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,8,0.0029203420728792923
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,9,0.0017985293630296056
12,Kyle Anderson,21707974,ast,,bench,fresh,projected,full,2,10,0.0006769302425543408
