player_name,projected_minutes,stat,pmf_mean,market_line,p_over
Devin Vassell,31.2205,fg3m,2.2769,2.5,0.3328
Devin Vassell,31.2205,pa,16.3577,16.5,0.4835
Devin Vassell,31.2205,pr,18.7165,18.5,0.5075
Devin Vassell,31.2205,pra,21.1172,21.5,0.4646
Devin Vassell,31.2205,pts,13.9569,14.5,0.4525
Devin Vassell,31.2205,ra,7.1603,6.5,0.6123
Devin Vassell,31.2205,reb,4.7595,4.5,0.5479
Devin Vassell,31.2205,stl,0.7772,0.5,0.4817
Dylan Harper,25.0325,ast,2.8673,3.5,0.3257
Dylan Harper,25.0325,blk,0.4402,0.5,0.2306
Dylan Harper,25.0325,fg3m,1.018,0.5,0.6282
Dylan Harper,25.0325,pa,17.2275,15.5,0.5795
Dylan Harper,25.0325,pr,19.7791,16.5,0.6676
Dylan Harper,25.0325,pra,22.6464,19.5,0.6565
Dylan Harper,25.0325,pts,14.3602,11.5,0.6527
Dylan Harper,25.0325,ra,8.2862,7.5,0.6096
Dylan Harper,25.0325,reb,5.4189,4.5,0.6642
Dylan Harper,25.0325,stl,0.9016,0.5,0.5277
Isaiah Hartenstein,21.4001,ast,2.4498,2.5,0.5019
Isaiah Hartenstein,21.4001,blk,0.6428,0.5,0.2803
Isaiah Hartenstein,21.4001,pa,11.3017,9.5,0.6278
Isaiah Hartenstein,21.4001,pr,16.8092,15.5,0.5832
Isaiah Hartenstein,21.4001,pra,19.259,17.5,0.6115
Isaiah Hartenstein,21.4001,pts,8.8518,7.5,0.599
Isaiah Hartenstein,21.4001,ra,10.4071,10.5,0.4875
Isaiah Hartenstein,21.4001,reb,7.9573,8.5,0.4137
Isaiah Hartenstein,21.4001,stl,0.8214,0.5,0.4498
Jared McCain,16.4218,ast,0.874,0.5,0.5636
Jared McCain,16.4218,fg3m,0.625,1.5,0.183
Jared McCain,16.4218,pra,11.0717,11.5,0.4281
Jared McCain,16.4218,pts,8.1524,8.5,0.433
Jared McCain,16.4218,reb,2.0454,1.5,0.6008
Jared McCain,16.4218,stl,0.5838,0.5,0.3328
Julian Champagnie,27.8251,ast,1.6949,1.5,0.5544
Julian Champagnie,27.8251,blk,0.566,0.5,0.266
Julian Champagnie,27.8251,fg3m,2.2939,2.5,0.2907
Julian Champagnie,27.8251,pa,13.4699,11.5,0.6064
Julian Champagnie,27.8251,pr,17.9147,15.5,0.6291
Julian Champagnie,27.8251,pra,19.6096,17.5,0.6097
Julian Champagnie,27.8251,pts,11.7749,10.5,0.5637
Julian Champagnie,27.8251,ra,7.8347,6.5,0.7054
Julian Champagnie,27.8251,reb,6.1398,5.5,0.6127
Julian Champagnie,27.8251,stl,0.6704,0.5,0.3659
Keldon Johnson,19.4284,ast,1.1736,1.5,0.3226
Keldon Johnson,19.4284,blk,0.3551,0.5,0.1839
Keldon Johnson,19.4284,fg3m,0.6548,1.5,0.1987
Keldon Johnson,19.4284,pr,14.5272,14.5,0.4818
Keldon Johnson,19.4284,pra,15.7008,15.5,0.4931
Keldon Johnson,19.4284,pts,10.8044,10.5,0.4944
Keldon Johnson,19.4284,reb,3.7228,4.5,0.3145
Keldon Johnson,19.4284,stl,0.5792,0.5,0.3121
Shai Gilgeous-Alexander,32.9186,ast,7.9048,7.5,0.5713
Shai Gilgeous-Alexander,32.9186,blk,0.59,0.5,0.2727
Shai Gilgeous-Alexander,32.9186,fg3m,1.4598,1.5,0.4037
Shai Gilgeous-Alexander,32.9186,pa,36.8668,37.5,0.4735
Shai Gilgeous-Alexander,32.9186,pr,32.8659,34.5,0.4115
Shai Gilgeous-Alexander,32.9186,pra,40.7707,42.5,0.4121
Shai Gilgeous-Alexander,32.9186,pts,28.962,30.5,0.4097
Shai Gilgeous-Alexander,32.9186,ra,11.8087,11.5,0.5432
Shai Gilgeous-Alexander,32.9186,reb,3.9039,4.5,0.3135
Shai Gilgeous-Alexander,32.9186,stl,0.9883,1.5,0.2681
Stephon Castle,30.3039,ast,6.6453,7.5,0.3345
Stephon Castle,30.3039,blk,0.4687,0.5,0.2365
Stephon Castle,30.3039,fg3m,1.7721,1.5,0.5043
Stephon Castle,30.3039,pa,26.6859,26.5,0.5025
Stephon Castle,30.3039,pr,25.7853,23.5,0.6344
Stephon Castle,30.3039,pra,32.4305,31.5,0.5466
Stephon Castle,30.3039,pts,20.0406,18.5,0.5989
Stephon Castle,30.3039,ra,12.3899,13.5,0.3435
Stephon Castle,30.3039,reb,5.7446,5.5,0.5376
Stephon Castle,30.3039,stl,0.7759,1.5,0.1702
Victor Wembanyama,29.4418,ast,2.6433,3.5,0.2332
Victor Wembanyama,29.4418,blk,2.3855,3.5,0.0934
Victor Wembanyama,29.4418,fg3m,1.7482,1.5,0.4888
Victor Wembanyama,29.4418,pa,26.6037,28.5,0.3869
Victor Wembanyama,29.4418,pr,35.7369,39.5,0.3036
Victor Wembanyama,29.4418,pra,38.3802,43.5,0.2459
Victor Wembanyama,29.4418,pts,23.9604,25.5,0.4018
Victor Wembanyama,29.4418,ra,14.4198,17.5,0.1638
Victor Wembanyama,29.4418,reb,11.7765,14.5,0.18
Victor Wembanyama,29.4418,stl,0.7755,1.5,0.1667
