role_bucket,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
core,48,2.5828377957127704,0.08134486014274127,2.5308000946127756,3.3826485374489033,0.18554103485289497
rotation,60,2.261584552481751,0.07150706330498953,0.45429140919615774,2.4569609553071614,0.18026992204532125
starter,60,2.56897729519889,0.08201357615057887,2.738102668913912,3.581351877633959,0.16983125709982932
