player_name,player_id,team,opponent,is_home,game_id,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,line_source
Alex Caruso,89,OKC,SAS,False,21713533,pts,9.5,9.5,williamhill_us,-138,105,0.5431,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.4601,117.0,-117.0,-0.083,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,12.5,12.5,bovada,175,-240,0.34,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.2906,244.0,-244.0,-0.0494,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,11.5,11.5,bovada,130,-170,0.4085,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.3409,193.0,-193.0,-0.0675,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,10.5,10.5,bovada,100,-130,0.4694,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.3972,152.0,-152.0,-0.0721,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,9.5,9.5,bovada,-135,105,0.5408,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.4601,117.0,-117.0,-0.0807,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,8.5,8.5,bovada,-190,145,0.6161,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.5333,-114.0,114.0,-0.0828,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,7.5,7.5,bovada,-280,205,0.6921,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.6037,-152.0,152.0,-0.0884,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,10.5,10.5,betrivers,105,-143,0.4532,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.3972,152.0,-152.0,-0.056,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,9.5,9.5,betrivers,-130,-104,0.5258,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.4601,117.0,-117.0,-0.0657,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,10.5,10.5,draftkings,-101,-127,0.4732,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.3972,152.0,-152.0,-0.0759,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,10.5,10.5,fanduel,102,-136,0.4621,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.3972,152.0,-152.0,-0.0648,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,7.5,7.5,fanduel,-245,178,0.6638,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.6037,-152.0,152.0,-0.0601,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
Alex Caruso,89,OKC,SAS,False,21713533,pts,13.5,13.5,fanduel,205,-290,0.306,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,rotation,derived_from_projected_minutes,20.6614,20.1453,0.05,9.6462,9.6462,9,9,0.0332,0.9668,0.9263,0.8984,0.8585,0.8043,0.733,0.6644,0.6037,0.5333,0.4601,0.3972,0.3409,0.2906,0.2487,0.2092,0.1624,0.1255,0.1007,0.084,0.0604,0.2487,302.0,-302.0,-0.0573,morning,2026-05-28T16:58:09Z,9f5ec727#phase10c,ae57b75b-dc56-4743-8e4b-257fa31022f7,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-28T16:57:24Z,projected,not_available_yet,bdl_lineup_freshness_manifest,market_offered
