pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,expected_lineup_status,official_lineup_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.009318338531980353, ""1"": 0.004108230771364437, ""2"": 0.009182785704859295, ""3"": 0.016824435680260118, ""4"": 0.022769240081381138, ""5"": 0.02353001307403492, ""6"": 0.03500166027163727, ""7"": 0.038650413494559194, ""8"": 0.04545122417635712, ""9"": 0.0628291901827104, ""10"": 0.06340364170801945, ""11"": 0.06875024667954889, ""12"": 0.07642350259603443, ""13"": 0.07660175659063954, ""14"": 0.06464400818036793, ""15"": 0.06177475754600854, ""16"": 0.05697617251460277, ""17"": 0.043400616273749755, ""18"": 0.048473099670590464, ""19"": 0.03753070630459648, ""20"": 0.03557914990378627, ""21"": 0.02281085166302411, ""22"": 0.021573427014965126, ""23"": 0.013242657740805849, ""24"": 0.009898059093414902, ""25"": 0.00816505921578072, ""26"": 0.007435813725724679, ""27"": 0.004582441767620611, ""28"": 0.004162115535125341, ""29"": 0.001792983976719033, ""30"": 0.0020318468454032517, ""31"": 0.0014792711343100523, ""32"": 0.00013969080715656084, ""33"": 0.000409759265598183, ""34"": 0.00011525972441361242, ""35"": 6.370780218416353e-05, ""36"": 6.680726791695624e-05, ""37"": 0.00021694263741287977, ""38"": 7.567242307945578e-05, ""39"": 3.4737172669869806e-05, ""40"": 2.181390441167387e-05, ""41"": 7.069082609638557e-05, ""42"": 2.410205454025562e-05, ""43"": 0.00017367025791257133, ""44"": 3.81475369563063e-301, ""45"": 0.00018942820662512326, ""46"": 3.1891502875366075e-301, ""47"": 2.9010134508433235e-301, ""48"": 2.6298935865479304e-301, ""49"": 2.375966353616775e-301, ""50"": 2.139223068896769e-301, ""51"": 1.9194885995892656e-301, ""52"": 1.716440200754792e-301, ""53"": 1.529626837962057e-301, ""54"": 1.3584885706498011e-301, ""55"": 1.2023756145721943e-301, ""56"": 1.0605667497979683e-301, ""57"": 9.322867922252331e-302, ""58"": 8.167228995315547e-302, ""59"": 7.130395352669493e-302, ""60"": 6.203919658705307e-302, ""61"": 5.379382135110157e-302, ""62"": 4.6484943178254946e-302, ""63"": 4.00318710670836e-302, ""64"": 3.4356835131428983e-302, ""65"": 2.938556796485178e-302, ""66"": 2.5047749095268185e-302, ""67"": 2.1277323475030636e-302, ""68"": 1.801270617108418e-302, ""69"": 1.5196886156769948e-302, ""70"": 1.277744240998399e-302, ""71"": 1.0706485448194551e-302, ""72"": 8.940537038103603e-303, ""73"": 7.440360167314951e-303, ""74"": 6.170750515658881e-303, ""75"": 5.1002996709480936e-303, ""76"": 4.2011392489892885e-303, ""77"": 3.4486739463210966e-303, ""78"": 2.8213104159583895e-303, ""79"": 2.300187744236732e-303, ""80"": 1.8689142472314908e-303}",Jarrett Allen,9,CLE,DET,True,21709238,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,13.124640654409454,13,13,0.009318338531980353,0.9906816614680198,0.9865734306966554,0.9773906449917962,0.9605662093115359,0.9377969692301548,0.9142669561561199,0.8792652958844827,0.8406148823899234,0.7951636582135663,0.7323344680308559,0.6689308263228364,0.6001805796432875,0.5237570770472532,0.4471553204566136,0.38251131227624563,0.3207365547302371,0.26376038221563436,0.22035976594188458,0.1718866662712941,0.13435595996669764,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.006174371310085166, ""1"": 0.0032787332044007657, ""2"": 0.011005590932565704, ""3"": 0.019647836605376938, ""4"": 0.04848149370095076, ""5"": 0.10660609724026235, ""6"": 0.1392441556602647, ""7"": 0.16500558874174576, ""8"": 0.1692786491746204, ""9"": 0.11841036657398037, ""10"": 0.09669433474331614, ""11"": 0.057562939519405276, ""12"": 0.030855942744695553, ""13"": 0.012321358543222211, ""14"": 0.008749621385718945, ""15"": 0.004123928862171559, ""16"": 0.0013551656862832587, ""17"": 0.0009006488721651939, ""18"": 0.00022286059493349658, ""19"": 7.089510129225318e-05, ""20"": 5.837582604721548e-06, ""21"": 2.1593787580289544e-06, ""22"": 1.0259775081015554e-06, ""23"": 3.114333387264684e-07, ""24"": 5.9524441565275506e-08, ""25"": 2.136319004428716e-08, ""26"": 2.9981631950361323e-09, ""27"": 2.1135664874121093e-09, ""28"": 3.175178008598268e-10, ""29"": 2.11851415390297e-304, ""30"": 1.1345466723577388e-10}",Jarrett Allen,9,CLE,DET,True,21709238,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,7.579100844582569,8,8,0.006174371310085166,0.9938256286899149,0.9905468954855142,0.9795413045529485,0.9598934679475716,0.9114119742466208,0.8048058770063585,0.6655617213460938,0.5005561326043478,0.3312774834297276,0.2128671168557472,0.1161727821124311,0.05860984259302582,0.027753899848330255,0.015432541305108047,0.006682919919389099,0.002558991057217541,0.0012038253709342824,0.00030317649876908837,8.031590383559181e-05,9.420802543338634e-06,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.1627566052965328, ""1"": 0.4944666314150728, ""2"": 0.2737292247483725, ""3"": 0.05796329353636856, ""4"": 0.010195009153829784, ""5"": 0.0008294425986756954, ""6"": 5.6554693219638655e-05, ""7"": 2.8798434200174628e-06, ""8"": 3.4960100274450733e-07, ""9"": 8.651643131115129e-09, ""10"": 4.56195792418712e-10, ""11"": 5.556343448205465e-12, ""12"": 1.101730592776707e-13, ""13"": 8.20085779069144e-310, ""14"": 1.6962439758747e-311, ""15"": 2.5327144879e-313, ""16"": 2.72993955e-315, ""17"": 2.124167e-317, ""18"": 1.19317e-319, ""19"": 4.84e-322}",Jarrett Allen,9,CLE,DET,True,21709238,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,1.261104577490089,1,1,0.1627566052965328,0.8372433947034672,0.3427767632883944,0.06904753854002188,0.01108424500365332,0.000889235849823536,5.9793251147840665e-05,3.2385579282020115e-06,3.587145081845487e-07,9.113505440041323e-09,4.618623089261951e-10,5.666516507483136e-12,1.101730592776707e-13,8.37304241577704e-310,1.721846250856e-311,2.56022749813e-313,2.75130102e-315,2.136147e-317,1.198e-319,4.84e-322,0.0,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.8322007629947543, ""1"": 0.011186615800349704, ""2"": 0.011186615800349704, ""3"": 0.011186615800349704, ""4"": 0.011186615800349704, ""5"": 0.011186615800349704, ""6"": 0.011186615800349704, ""7"": 0.011186615800349704, ""8"": 0.011186615800349704, ""9"": 0.011186615800349704, ""10"": 0.011186615800349704, ""11"": 0.011186615800349704, ""12"": 0.011186615800349704, ""13"": 0.011186615800349704, ""14"": 0.011186615800349704, ""15"": 0.011186615800349704}",Jarrett Allen,9,CLE,DET,True,21709238,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,1.3423938960419646,0,0,0.8322007629947543,0.16779923700524557,0.15661262120489586,0.14542600540454614,0.13423938960419646,0.12305277380384674,0.11186615800349703,0.10067954220314733,0.08949292640279763,0.07830631060244793,0.06711969480209823,0.055933079001748515,0.044746463201398815,0.033559847401049114,0.022373231600699407,0.011186615800349704,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,3.3306690738754696e-16,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.16166132606019684, ""1"": 0.5155746633892597, ""2"": 0.289068373542968, ""3"": 0.03243583161765515, ""4"": 0.001242312712051615, ""5"": 1.742478894532637e-05, ""6"": 6.711477683278772e-08, ""7"": 7.693075148578245e-10, ""8"": 4.822937851034496e-12, ""9"": 1.6002289529519562e-14, ""10"": 3.1471950625457813e-17, ""11"": 1.9988677707526825e-20, ""12"": 7.91241581580986e-24}",Jarrett Allen,9,CLE,DET,True,21709238,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,1.1960756882336356,1,1,0.16166132606019684,0.838338673939803,0.3227640105505434,0.033695637007575406,0.0012598053899202607,1.749267786864565e-05,6.788892331927805e-08,7.741464864903357e-10,4.83897163251123e-12,1.6033781476735144e-14,3.149194721558116e-17,1.9996590123342633e-20,7.91241581580986e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.5390347445909162, ""1"": 0.2886944905157725, ""2"": 0.13392348647399963, ""3"": 0.0068957399198643805, ""4"": 0.004805086677539459, ""5"": 0.006890862802599056, ""6"": 0.00410368298022904, ""7"": 0.002584866595321432, ""8"": 0.0018418937879433855, ""9"": 0.009030557959432564, ""10"": 0.002194587696382311}",Jarrett Allen,9,CLE,DET,True,21709238,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,0.7915755568974056,0,0,0.5390347445909162,0.46096525540908373,0.17227076489331128,0.038347278419311626,0.03145153849944725,0.026646451821907786,0.019755589019308732,0.01565190603907969,0.01306703944375826,0.011225145655814875,0.002194587696382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.011283790162385909, ""1"": 0.305495534518135, ""2"": 0.47100908769946714, ""3"": 0.07285478802242833, ""4"": 0.0868309351292099, ""5"": 0.01808608518392445, ""6"": 0.015234118801487973, ""7"": 0.008525464534302661, ""8"": 0.005312472576453389, ""9"": 0.004285295850609919, ""10"": 0.0010824275215954781}",Jarrett Allen,9,CLE,DET,True,21709238,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,2.1468069234529334,2,2,0.011283790162385909,0.9887162098376142,0.6832206753194792,0.21221158762001213,0.13935679959758376,0.05252586446837387,0.03443977928444942,0.019205660482961448,0.010680195948658787,0.005367723372205397,0.0010824275215954781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.02129369843887945, ""1"": 0.23202018495575283, ""2"": 0.23409846952176247, ""3"": 0.1876726452253542, ""4"": 0.13739138700175865, ""5"": 0.088815392017925, ""6"": 0.03895735952059133, ""7"": 0.023087070697484783, ""8"": 0.014901532293281063, ""9"": 0.006604317675908794, ""10"": 0.00263393044620455, ""11"": 0.001846798280540716, ""12"": 0.00038727135054411924, ""13"": 2.565567383215327e-05, ""14"": 7.973851970148354e-06, ""15"": 3.406234287193246e-06, ""16"": 0.002652043614149746, ""17"": 0.0032603045510159203, ""18"": 0.0020503373776012534, ""19"": 0.0009916509828649907, ""20"": 0.001298570288290716}",Jarrett Allen,9,CLE,DET,True,21709238,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,3.062256652594338,3,2,0.02129369843887945,0.9787063015611207,0.7466861166053679,0.5125876470836054,0.3249150018582512,0.1875236148564925,0.09870822283856748,0.05975086331797615,0.03666379262049137,0.021762260327210303,0.015157942651301508,0.012524012205096958,0.01067721392455624,0.010289942574012122,0.01026428690017997,0.010256313048209821,0.010252906813922626,0.007600863199772881,0.00434055864875696,0.0022902212711557067,0.001298570288290716,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 0.00028347033176622237, ""1"": 0.0022074742306006758, ""2"": 0.005110829727755516, ""3"": 0.011113470188423243, ""4"": 0.014449791515994414, ""5"": 0.020405630062519164, ""6"": 0.03480671405476819, ""7"": 0.04755237247454229, ""8"": 0.06682291164510079, ""9"": 0.06030742894328714, ""10"": 0.05734327285925794, ""11"": 0.07457817233703118, ""12"": 0.07314549135165388, ""13"": 0.0875048165579046, ""14"": 0.07072354687402227, ""15"": 0.0625787856818123, ""16"": 0.0516528224073175, ""17"": 0.04508049078581433, ""18"": 0.0391802867827451, ""19"": 0.036177438649528604, ""20"": 0.03056164125315808, ""21"": 0.024551745284288273, ""22"": 0.0197481571525443, ""23"": 0.014542437598938807, ""24"": 0.009165543773054008, ""25"": 0.006844700504363255, ""26"": 0.004387124210853077, ""27"": 0.0034667543779162147, ""28"": 0.0019580392874907204, ""29"": 0.001628735245258972, ""30"": 0.0011251350658831871, ""31"": 0.0006302990063736802, ""32"": 0.0005676005112653648, ""33"": 0.00043570159239547657, ""34"": 0.0003455859397757388, ""35"": 0.0002867873921991171, ""36"": 0.00012548830684266932, ""37"": 0.0002026539769860447, ""38"": 0.00022477398569509255, ""39"": 5.8490788022336204e-05, ""40"": 7.892263148667755e-05, ""41"": 1.9598337224646656e-05, ""42"": 5.36924289429308e-06, ""43"": 4.224530592589204e-05, ""44"": 5.179717492920233e-06, ""45"": 5.1238085773119835e-06, ""46"": 7.087842515018927e-06, ""47"": 2.2283238594877908e-05, ""56"": 0.0179315771601386}",Jarrett Allen,9,CLE,DET,True,21709238,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,13.887031208128684,13,13,0.00028347033176622237,0.9997165296682338,0.997509055437633,0.9923982257098776,0.9812847555214543,0.96683496400546,0.9464293339429407,0.9116226198881725,0.8640702474136303,0.7972473357685295,0.7369399068252424,0.6795966339659845,0.6050184616289532,0.5318729702772993,0.44436815371939475,0.3736446068453725,0.3110658211635602,0.2594129987562427,0.21433250797042835,0.17515222118768325,0.13897478253815465,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
"{""0"": 1.3787620508390967e-05, ""1"": 5.6864857067682704e-05, ""2"": 0.0005671619961355971, ""3"": 0.0011747108117327442, ""4"": 0.002007769188304297, ""5"": 0.003471179071497966, ""6"": 0.006625952321329097, ""7"": 0.008696370924043363, ""8"": 0.013920333273956365, ""9"": 0.017393377402104795, ""10"": 0.026978514858884577, ""11"": 0.03406666663464522, ""12"": 0.04627656350141607, ""13"": 0.05532778942501956, ""14"": 0.0471795871088857, ""15"": 0.04891553106830121, ""16"": 0.05140028544475872, ""17"": 0.06710946153066605, ""18"": 0.07288068353938726, ""19"": 0.04895038516083372, ""20"": 0.05768660988112784, ""21"": 0.052074376859747584, ""22"": 0.048405806572836774, ""23"": 0.04412796875632208, ""24"": 0.03439966856293042, ""25"": 0.032540283197436404, ""26"": 0.031234037639361167, ""27"": 0.02559686323286292, ""28"": 0.02259228713934569, ""29"": 0.018381746248299247, ""30"": 0.015728537403531306, ""31"": 0.01378232013358005, ""32"": 0.008642506269046613, ""33"": 0.0057151209251218305, ""34"": 0.004236389779551986, ""35"": 0.003519231803726819, ""36"": 0.002392070603763452, ""37"": 0.0017574680287388844, ""38"": 0.0012834442980932392, ""39"": 0.0010071788269589987, ""40"": 0.0009850819369112696, ""41"": 0.0005508335121067187, ""42"": 0.0004888652697917495, ""43"": 0.00033167433745384667, ""44"": 0.00039531939681092254, ""45"": 0.00030570376998273474, ""46"": 0.00016119211232634711, ""47"": 0.0002122017928518627, ""48"": 6.39170285872126e-05, ""49"": 4.952664764346082e-05, ""50"": 0.00016259210190772144, ""51"": 0.0001043571188590331, ""52"": 4.965209773311052e-05, ""53"": 1.0863657040283137e-05, ""54"": 3.8321637958471655e-05, ""55"": 1.5362412943087378e-05, ""58"": 2.02659096596447e-05, ""59"": 0.01793737735757084}",Jarrett Allen,9,CLE,DET,True,21709238,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,role_aware_pmf_cal_v1,19.652765088740544,18,18,1.3787620508390967e-05,0.9999862123794916,0.9999293475224238,0.9993621855262882,0.9981874747145556,0.9961797055262511,0.9927085264547533,0.9860825741334243,0.9773862032093809,0.9634658699354244,0.9460724925333197,0.9190939776744351,0.8850273110397899,0.8387507475383738,0.7834229581133543,0.7362433710044686,0.6873278399361673,0.6359275544914087,0.5688180929607426,0.49593740942135534,0.4469870242605216,,,,,morning,2026-05-16T00:02:23Z,80401630#phase10c,971b1914-5418-4313-b04c-be89c5d2e131,ok,0.0,high,full,current_phase8,fresh,projected,not_available_yet,projected,derived_from_projected_minutes
