player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
Jarrett Allen,9,CLE,DET,True,21709238,,pts,12.5,fanduel,-102,-130,0.4718423169750604,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.5273958512386027,-112.0,112.0,0.05555353426354226,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,12.5,draftkings,-115,-110,0.5052301255230125,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.5273958512386027,-112.0,112.0,0.022165725715590168,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,12.5,betonlineag,-111,-116,0.4948402542722694,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.5273958512386027,-112.0,112.0,0.032555596966333256,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,12.5,betmgm,-130,-105,0.5246062992125985,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.5273958512386027,-112.0,112.0,0.0027895520260041717,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,15.5,bovada,180,-245,0.3346265761396702,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.32435439916431974,208.0,-208.0,-0.010272176975350433,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,10.5,bovada,-220,165,0.6456256921373201,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.6710242718393172,-204.0,204.0,0.025398579701997104,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,11.5,bovada,-160,120,0.5751633986928104,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.6010859690180029,-151.0,151.0,0.025922570325192518,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,12.5,bovada,-120,-110,0.5101214574898786,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.5273958512386027,-112.0,112.0,0.01727439374872408,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,13.5,bovada,110,-145,0.4458598726114649,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.45142709014658045,122.0,-122.0,0.005567217535115521,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
Jarrett Allen,9,CLE,DET,True,21709238,,pts,14.5,bovada,140,-185,0.39094650205761317,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,28.22816851098989,29.329009812298587,0.0,13.167566524898405,13,13,0.008702742536161566,0.9912972574638385,0.986310804364041,0.9772145660040007,0.961227599837643,0.9383623361251292,0.913834654143435,0.878716738700668,0.8402316835009793,0.794527050073103,0.7315984477526059,0.6710242718393171,0.6010859690180028,0.5273958512386027,0.45142709014658045,0.3848649467123028,0.32435439916431974,0.26657710854930267,0.22106898985029097,0.17409559512868322,0.1368812961935734,0.3848649467123028,160.0,-160.0,-0.006081555345310352,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes
