player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,ast,13.5,13.5,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,2.345557,2.345557,2,2,0.083733441274,0.916266558726,0.711830846507,0.427549644001,0.189613695318,0.065077068051,0.024902736225,0.007422991329,0.002168900118,0.000564262737,0.000116158427,2.8564934e-05,1.0903191e-05,3.87435e-06,9.47093e-07,2.15443e-07,5.4796e-08,2.325e-09,2.325e-09,9.8e-10,2.8e-11,1e-06,105586113.0,-105586113.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,ast,14.5,14.5,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,2.345557,2.345557,2,2,0.083733441274,0.916266558726,0.711830846507,0.427549644001,0.189613695318,0.065077068051,0.024902736225,0.007422991329,0.002168900118,0.000564262737,0.000116158427,2.8564934e-05,1.0903191e-05,3.87435e-06,9.47093e-07,2.15443e-07,5.4796e-08,2.325e-09,2.325e-09,9.8e-10,2.8e-11,0.0,464160258.0,-464160258.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,ast,15.5,15.5,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,2.345557,2.345557,2,2,0.083733441274,0.916266558726,0.711830846507,0.427549644001,0.189613695318,0.065077068051,0.024902736225,0.007422991329,0.002168900118,0.000564262737,0.000116158427,2.8564934e-05,1.0903191e-05,3.87435e-06,9.47093e-07,2.15443e-07,5.4796e-08,2.325e-09,2.325e-09,9.8e-10,2.8e-11,0.0,1824967249.0,-1824967248.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,ast,16.5,16.5,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,2.345557,2.345557,2,2,0.083733441274,0.916266558726,0.711830846507,0.427549644001,0.189613695318,0.065077068051,0.024902736225,0.007422991329,0.002168900118,0.000564262737,0.000116158427,2.8564934e-05,1.0903191e-05,3.87435e-06,9.47093e-07,2.15443e-07,5.4796e-08,2.325e-09,2.325e-09,9.8e-10,2.8e-11,0.0,43018993731.0,-43018994679.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,ast,17.5,17.5,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,2.345557,2.345557,2,2,0.083733441274,0.916266558726,0.711830846507,0.427549644001,0.189613695318,0.065077068051,0.024902736225,0.007422991329,0.002168900118,0.000564262737,0.000116158427,2.8564934e-05,1.0903191e-05,3.87435e-06,9.47093e-07,2.15443e-07,5.4796e-08,2.325e-09,2.325e-09,9.8e-10,2.8e-11,0.0,43018993731.0,-43018994679.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,fg3m,0.5,0.5,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,1.298461,1.298461,1,1,0.318315659678,0.681684340322,0.330575199878,0.187460847826,0.098740219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681684,-214.0,214.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,fg3m,1.5,1.5,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,1.298461,1.298461,1,1,0.318315659678,0.681684340322,0.330575199878,0.187460847826,0.098740219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330575,203.0,-203.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,fg3m,2.5,2.5,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,1.298461,1.298461,1,1,0.318315659678,0.681684340322,0.330575199878,0.187460847826,0.098740219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187461,433.0,-433.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,fg3m,3.5,3.5,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,1.298461,1.298461,1,1,0.318315659678,0.681684340322,0.330575199878,0.187460847826,0.098740219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09874,913.0,-913.0,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
Victor Wembanyama,56677822,SAS,OKC,False,21713528,,fg3m,4.5,4.5,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1+sparse_hurdle_guarded,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,role_aware_pmf_cal_v1,core,derived_from_projected_minutes,25.618694,27.372115,0.05,1.298461,1.298461,1,1,0.318315659678,0.681684340322,0.330575199878,0.187460847826,0.098740219477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,morning,2026-05-18T17:31:17Z,63b495a2#phase10c,3d2fb56b-79b0-49ce-841a-dea5452d42db,ok,0.0,high,full,current_phase8,fallback_used,projected,derived_from_projected_minutes,bdl_plus_nba_official,2026-05-18T17:30:25Z,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-18T17:30:10Z
