player_name,player_id,team,opponent,is_home,game_id,stat,line,market_line,pmf_source,calibration_source,cal_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,mean,pmf_mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,p_over,fair_over_odds_american,fair_under_odds_american,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,injury_context_source,injury_report_fetched_at_utc,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc
Landry Shamet,414,NYK,CLE,True,21713897,pa,6.5,6.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.3872,158.0,-158.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,7.5,7.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.3182,214.0,-214.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,8.5,8.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.2621,282.0,-282.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,9.5,9.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.2112,373.0,-373.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,10.5,10.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.1627,515.0,-515.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,11.5,11.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.1198,734.0,-734.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,12.5,12.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.0901,1010.0,-1010.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,13.5,13.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.0687,1356.0,-1356.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,14.5,14.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.0515,1840.0,-1840.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
Landry Shamet,414,NYK,CLE,True,21713897,pa,15.5,15.5,"stat_grid:component_convolution_mean_coherent_v1+components[pts:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1,ast:pmf_sim_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+prior_combo[joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench+monotone_pit_cdf_v1]+stat_grid_final_component_convolution_mean_coherent_v1",phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,phase8_pmf_cal,bench,projected_bdl_lineup,16.5578,16.1001,0.05,5.8894,5.8894,5,1,0.0992,0.9008,0.8015,0.7146,0.6298,0.544,0.4631,0.3872,0.3182,0.2621,0.2112,0.1627,0.1198,0.0901,0.0687,0.0515,0.0396,0.0303,0.0227,0.0165,0.0113,0.0396,2424.0,-2424.0,pre_close,2026-05-22T12:07:34Z,ca3b8e02#phase10c,398cd6c5-1700-4aee-9375-1ecd7a3be0d5,ok,0.0,medium,full,current_phase8,unknown,projected,missing,bdl_injuries_only,2026-05-22T12:06:49Z,projected,projected,bdl_lineup_freshness_manifest,2026-05-22T12:06:30Z
