player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,role_bucket,pmf_source,calibration_source,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,k,p_k
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,0,0.008702742536
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,1,0.0049864531
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,2,0.00909623836
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,3,0.015986966166
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,4,0.022865263713
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,5,0.024527681982
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,6,0.035117915443
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,7,0.0384850552
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,8,0.045704633428
Jarrett Allen,9,CLE,DET,True,21709238,,pts,core,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:core+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,morning,2026-05-15T08:20:34Z,50902412#phase10c,3029565c-cdac-4397-847f-8e6f11ed51c7,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,9,0.06292860232
