pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,actual_outcome,pmf_nll,pmf_rps,pmf_mean,mean_error,outcome_prob_assigned
"{""0"": 0.039727809466626636, ""1"": 0.0516361453017112, ""2"": 0.062243570499349546, ""3"": 0.07865505854097869, ""4"": 0.0737516261382968, ""5"": 0.08035624937456219, ""6"": 0.07265085559891925, ""7"": 0.071650155108576, ""8"": 0.07585309716801762, ""9"": 0.07235064545181628, ""10"": 0.06324427098969279, ""11"": 0.04523166216351446, ""12"": 0.043130191133793655, ""13"": 0.03952766936855799, ""14"": 0.0283198238767137, ""15"": 0.02111478034624237, ""16"": 0.02111478034624237, ""17"": 0.015510857600320225, ""18"": 0.012808966276393477, ""19"": 0.007505253677574302, ""20"": 0.00570399279495647, ""21"": 0.007104973481437006, ""22"": 0.003802661863304313, ""23"": 0.002801961372961073, ""26"": 0.0014009806864805365, ""39"": 0.0014009806864805365, ""80"": 0.0014009806864805365}",Ausar Thompson,56677826,DET,ORL,True,21684805,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,7.7681376963874715,7,5,0.039727809466626636,0.9602721905333735,0.9086360452316621,0.8463924747323126,0.767737416191334,0.6939857900530371,0.613629540678475,0.5409786850795557,0.46932852997097974,0.3934754328029621,0.3211247873511458,0.25788051636145304,0.21264885419793858,0.16951866306414493,0.12999099369558692,0.10167116981887322,0.08055638947263084,0.059441609126388475,0.04393075152606825,0.031121785249674773,0.023616531572100467,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,6,2.622090112036993,0.06412184716632775,7.6259381567096955,1.6259381567096955,0.07265085559891925
"{""0"": 0.04498997995991984, ""1"": 0.07505010020040079, ""2"": 0.11843687374749498, ""3"": 0.14498997995991983, ""4"": 0.13517034068136272, ""5"": 0.13547094188376752, ""6"": 0.09899799599198394, ""7"": 0.08997995991983967, ""8"": 0.05621242484969939, ""9"": 0.04008016032064128, ""10"": 0.027254509018036065, ""11"": 0.013426853707414829, ""12"": 0.007515030060120239, ""13"": 0.006813627254509016, ""14"": 0.0028056112224448897, ""15"": 0.001603206412825651, ""16"": 0.0012024048096192382}",Ausar Thompson,56677826,DET,ORL,True,21684805,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,4.680761523046092,4,3,0.04498997995991984,0.95501002004008,0.8799599198396792,0.7615230460921844,0.6165330661322644,0.4813627254509017,0.34589178356713424,0.2468937875751503,0.15691382765531062,0.10070140280561121,0.060621242484969924,0.03336673346693386,0.01993987975951903,0.012424849699398794,0.005611222444889779,0.0028056112224448893,0.0012024048096192382,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,2.220446049250313e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,15,6.4357496470657285,0.43698686250256047,4.680761523046093,-10.319238476953906,0.0016032064128256515
"{""0"": 0.1446036677021746, ""1"": 0.1900992083375088, ""2"": 0.21024150716504658, ""3"": 0.1715602765808197, ""4"": 0.1143401142399038, ""5"": 0.07345425393325986, ""6"": 0.049804589638240304, ""7"": 0.025052610482012228, ""8"": 0.01192504258943782, ""9"": 0.004709890770618299, ""10"": 0.002104419280489027, ""11"": 0.002104419280489027}",Ausar Thompson,56677826,DET,ORL,True,21684805,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.6060727527808396,2,2,0.1446036677021746,0.8553963322978253,0.6652971239603166,0.45505561679527007,0.28349534021445033,0.16915522597454655,0.09570097204128669,0.045896382403046394,0.020843771921034173,0.008918729331596353,0.004208838560978054,0.002104419280489027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,1.1102230246251565e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,6,2.999648137787684,0.12269909710482203,2.60607275278084,-3.39392724721916,0.049804589638240304
"{""0"": 0.19701522435897437, ""1"": 0.20643028846153846, ""2"": 0.20963541666666666, ""3"": 0.1796875, ""4"": 0.10817307692307691, ""5"": 0.04877804487179487, ""6"": 0.027944711538461536, ""7"": 0.014022435897435896, ""8"": 0.005108173076923077, ""9"": 0.002003205128205128, ""10"": 0.0012019230769230768}",Anthony Black,56677827,ORL,DET,False,21684805,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.1780849358974357,2,2,0.19701522435897437,0.8029847756410257,0.5965544871794872,0.38691907051282054,0.2072315705128205,0.0990584935897436,0.05028044871794872,0.022335737179487176,0.008313301282051282,0.003205128205128205,0.0012019230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,0.0,medium,full,current_phase8,very_stale,projected,derived_from_projected_minutes,3,1.7165360479904672,0.031665842631864824,2.178084935897436,-0.8219150641025639,0.17968750000000003
"{""0"": 0.08573147498245264, ""1"": 0.1535144891206257, ""2"": 0.19302115712423545, ""3"": 0.18149002306226814, ""4"": 0.14067983555600122, ""5"": 0.09044419933821318, ""6"": 0.05855810688859922, ""7"": 0.04181289481600321, ""8"": 0.022961997392960995, ""9"": 0.014840068184097064, ""10"": 0.00752030482302216, ""11"": 0.005214078010628698, ""12"": 0.002707309736287978, ""13"": 0.0015040609646044321}",Isaiah Stewart,3547267,DET,ORL,True,21684805,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,3.244861125037602,3,2,0.08573147498245264,0.9142685250175474,0.7607540358969217,0.5677328787726863,0.38624285571041816,0.24556302015441694,0.15511882081620376,0.09656071392760454,0.05474781911160133,0.031785821718640334,0.016945753534543268,0.009425448711521109,0.00421137070089241,0.0015040609646044321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,1.1102230246251565e-16,medium,full,current_phase8,very_stale,projected,derived_from_projected_minutes,5,2.4030222003392443,0.06175529238278558,3.244861125037602,-1.7551388749623982,0.09044419933821318
"{""0"": 0.027056819320573203, ""1"": 0.021545245014530513, ""2"": 0.031666499649263456, ""3"": 0.037779336606874436, ""4"": 0.03727828439723419, ""5"": 0.046096803286902494, ""6"": 0.05190900891872933, ""7"": 0.0631325784146708, ""8"": 0.06182984266960617, ""9"": 0.060426896482613485, ""10"": 0.06182984266960617, ""11"": 0.061429000901893974, ""12"": 0.05742058322477202, ""13"": 0.051708588034873236, ""14"": 0.04810101212546347, ""15"": 0.05341216554765006, ""16"": 0.04108628119050005, ""17"": 0.033871129371680526, ""18"": 0.030864816113839063, ""19"": 0.026555767110932958, ""20"": 0.017737248221264657, ""21"": 0.020743561479106123, ""22"": 0.016033670708487824, ""23"": 0.008718308447740254, ""24"": 0.006513678725323178, ""25"": 0.006814310051107325, ""26"": 0.004810101212546347, ""27"": 0.004309049002906103, ""28"": 0.0033069445836256136, ""30"": 0.002004208838560978, ""32"": 0.0012025253031365867, ""41"": 0.0014029461869926845, ""80"": 0.0014029461869926845}",Tobias Harris,200,DET,ORL,True,21684805,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,11.065537629020945,10,7,0.027056819320573203,0.9729431806794268,0.9513979356648963,0.9197314360156328,0.8819520994087583,0.8446738150115242,0.7985770117246216,0.7466680028058923,0.6835354243912215,0.6217055817216154,0.5612786852390019,0.4994488425693957,0.43801984166750174,0.3805992584427297,0.32889067040785647,0.280789658282393,0.22737749273474298,0.1862912115442429,0.1524200821725624,0.12155526605872333,0.09499949894779036,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,23,2.3538836616292906,0.3036956002233411,10.69285499549053,-12.30714500450947,0.0
"{""0"": 0.3363, ""1"": 0.3501, ""2"": 0.1986, ""3"": 0.0917, ""15"": 0.0233}",Tobias Harris,200,DET,ORL,True,21684805,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,1.3719000000000001,1,1,0.3363,0.6637,0.3136,0.115,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,1,1.049536451021517,0.011559116499999992,1.3719000000000003,0.37190000000000034,0.3501
"{""0"": 0.025343083241510567, ""1"": 0.02804768105779826, ""2"": 0.030852449163578086, ""3"": 0.043173394771110894, ""4"": 0.044876289692477214, ""5"": 0.04006811579685466, ""6"": 0.0445757788240008, ""7"": 0.055494340378643696, ""8"": 0.05449263748372233, ""9"": 0.04798156866673345, ""10"": 0.05258940198337173, ""11"": 0.04768105779825704, ""12"": 0.048983271561654815, ""13"": 0.04447560853450867, ""14"": 0.041871181007713115, ""15"": 0.04227186216568166, ""16"": 0.04167084042872884, ""17"": 0.03796453971751979, ""18"": 0.033056195532405096, ""19"": 0.033156365821897224, ""20"": 0.02824802163678253, ""21"": 0.018531503556045277, ""22"": 0.021035760793348696, ""23"": 0.016528097766202548, ""24"": 0.011719923870579987, ""25"": 0.010818391265150757, ""26"": 0.010217369528197939, ""27"": 0.008714815185815888, ""28"": 0.009315836922768708, ""29"": 0.006611239106481018, ""30"": 0.0049083441851146955, ""31"": 0.0037063007112090557, ""32"": 0.002003405789842733, ""33"": 0.0016027246318741863, ""34"": 0.001402384052889913, ""36"": 0.0018030652108584593, ""38"": 0.0012020434739056396, ""46"": 0.0016027246318741863, ""80"": 0.001402384052889913}",Jalen Suggs,17896073,ORL,DET,False,21684805,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,12.122207753180406,11,7,0.025343083241510567,0.9746569167584895,0.9466092357006914,0.9157567865371132,0.8725833917660023,0.827707102073525,0.7876389862766705,0.7430632074526696,0.687568867074026,0.6330762295903036,0.5850946609235701,0.5325052589401984,0.4848242011419413,0.4358409295802865,0.39136532104577787,0.3494941400380647,0.30722227787238304,0.2655514374436543,0.22758689772613447,0.19453070219372937,0.16137433637183216,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,1.1102230246251565e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,10,2.9452406627448022,0.09182427114976557,11.324050886507063,1.324050886507063,0.0525894019833717
"{""0"": 0.0971165398478174, ""1"": 0.17030436523828596, ""2"": 0.2207649179014818, ""3"": 0.1997396876251502, ""4"": 0.12725270324389268, ""5"": 0.08720464557468964, ""6"": 0.04365238285943132, ""7"": 0.02853424108930717, ""8"": 0.012014417300760916, ""9"": 0.007008410092110533, ""10"": 0.0033039647577092516, ""11"": 0.0019022827392871447, ""12"": 0.0012014417300760913}",Jalen Suggs,17896073,ORL,DET,False,21684805,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.845314377252703,3,2,0.0971165398478174,0.9028834601521827,0.7325790949138968,0.5118141770124149,0.31207448938726473,0.18482178614337208,0.09761714056868243,0.05396475770925111,0.025430516619943937,0.013416099319183021,0.006407689227072487,0.003103724469363236,0.0012014417300760913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,1.1102230246251565e-16,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,2,1.510656863518717,0.024388451664624698,2.8453143772527034,0.8453143772527034,0.2207649179014819
"{""0"": 0.0374636882700591, ""1"": 0.04958429329860764, ""2"": 0.07743163377742161, ""3"": 0.10738255033557048, ""4"": 0.11549634378443355, ""5"": 0.13593108284082941, ""6"": 0.12721626765501354, ""7"": 0.1284183111289192, ""8"": 0.08244014825202844, ""9"": 0.058299108484423524, ""10"": 0.034558749874787145, ""11"": 0.02063507963538015, ""12"": 0.011719923870579987, ""13"": 0.007913452869878795, ""14"": 0.002504257237303416, ""15"": 0.0017028949213663228, ""16"": 0.0013022137633977762}",Jalen Suggs,17896073,ORL,DET,False,21684805,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,5.4122007412601425,5,5,0.0374636882700591,0.962536311729941,0.9129520184313332,0.8355203846539118,0.7281378343183413,0.6126414905339077,0.47671040769307826,0.3494941400380647,0.22107582890914557,0.13863568065711712,0.0803365721726936,0.045777822297906445,0.025142742662526297,0.01342281879194631,0.005509365922067515,0.003005108684764099,0.0013022137633977762,0.0,0.0,0.0,0.0,,,,,morning,2026-04-30T01:54:51Z,113c7b5#phase10c,e96071d4-3423-4b29-b0e1-4c5bbf74fdf2,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes,5,1.9956072655015558,0.034344319932686516,5.4122007412601425,0.4122007412601425,0.13593108284082944
