stat,n,nll_mean,rps_mean,mean_error,abs_mean_error,outcome_prob_assigned_mean
ast,44,1.6134509233740493,0.04194690243498953,0.010870545569316372,1.2209412769258217,0.2713881938727899
fg3m,44,1.111605954676503,0.13293203939636597,-0.008139178989307634,0.7812632457523048,0.42879886709967524
pts,44,2.822856265806593,0.05635454844330626,-0.6714854035845271,4.161837788515381,0.0901432217651107
reb,44,1.856706338823455,0.03875435453149863,0.5087534333328657,1.4186514967294364,0.18869164556628854
tov,44,1.210507378959663,0.036032322450186866,0.10047417725725862,0.6569322450529165,0.35708590846009597
