stat,role_bucket,book,line,player_id,model_logloss,market_logloss,delta_logloss,model_brier,market_brier,delta_brier,model_p_over,market_no_vig_over_prob,actual_outcome,is_push
pts,core,betonlineag,10.5,9,0.7598191682327455,0.6392483737970341,0.12057079443571139,0.28328899416537107,0.22307777534595566,0.06021121881941541,0.46775100360322797,0.5276888998277135,22,False
pts,core,draftkings,10.5,9,0.7598191682327455,0.6545511726043837,0.10526799562836187,0.28328899416537107,0.23071186090642098,0.05257713325895008,0.46775100360322797,0.519675254742772,22,False
pts,core,williamhill_us,10.5,9,0.7598191682327455,0.6444824075255242,0.11533676070722132,0.28328899416537107,0.22568753924093432,0.057601454924436746,0.46775100360322797,0.5249341737812177,22,False
pts,core,fanduel,10.5,9,0.7598191682327455,0.6306268235786113,0.1291923446541342,0.28328899416537107,0.21878251821019773,0.06450647595517334,0.46775100360322797,0.532258064516129,22,False
pts,core,espnbet,11.5,9,0.901088931665688,0.7346038942382914,0.16648503742739662,0.35268493331178136,0.2707168440310238,0.08196808928075755,0.4061271741258223,0.4796954314720812,22,False
pts,core,fliff,10.5,9,0.7598191682327455,0.6480538782718395,0.11176528996090607,0.28328899416537107,0.22746915891668146,0.05581983524868961,0.46775100360322797,0.5230627306273062,22,False
reb,core,betonlineag,7.5,9,0.5409517974801219,0.6728386153192513,-0.13188681783912937,0.17456197234865656,0.2398471348491637,-0.06528516250050714,0.4178061420666965,0.48974190636412124,7,False
reb,core,fanduel,7.5,9,0.5409517974801219,0.751110423417181,-0.21015862593705914,0.17456197234865656,0.2789505381382727,-0.10438856578961614,0.4178061420666965,0.5281576830249397,7,False
reb,core,williamhill_us,7.5,9,0.5409517974801219,0.6594712970241042,-0.11851949954398233,0.17456197234865656,0.23316858665974263,-0.058606614311086075,0.4178061420666965,0.48287533242001773,7,False
reb,core,draftkings,7.5,9,0.5409517974801219,0.6360563000646114,-0.09510450258448955,0.17456197234865656,0.22148693717181225,-0.046924964823155696,0.4178061420666965,0.47062398703403574,7,False
reb,core,fliff,7.5,9,0.5409517974801219,0.6931471805599453,-0.1521953830798234,0.17456197234865656,0.25,-0.07543802765134344,0.4178061420666965,0.5,7,False
reb,core,espnbet,7.5,9,0.5409517974801219,0.6533409301595255,-0.11238913267940365,0.17456197234865656,0.23010770697518615,-0.05554573462652959,0.4178061420666965,0.4796954314720812,7,False
ast,core,draftkings,1.5,9,1.1601375244378895,0.9105933732851776,0.2495441511527119,0.4713604156098025,0.3572626859580362,0.11409772965176634,0.31344307183613496,0.40228544776119407,3,False
