date,book,player_key,player_name,player_id,team,opponent,stat,line,actual,result,model_p_over,model_p_under,model_p_push,model_result_prob,market_over_odds,market_under_odds,market_no_vig_over_prob,edge_over
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,1.0,under,0.0968,0.9032,0.0,0.9032,165,-220,0.3544,-0.2576
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,1.0,under,0.19669999999999999,0.8033,0.0,0.8033,-185,140,0.6091,-0.4124
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,1.0,under,0.19669999999999999,0.8033,0.0,0.8033,-185,140,0.6091,-0.4124
2026-05-30,hardrockbet,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,1.0,under,0.0968,0.9032,0.0,0.9032,140,-180,0.3933,-0.2965
2026-05-30,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,1.0,under,0.0968,0.9032,0.0,0.9032,140,-180,0.3933,-0.2965
2026-05-30,rebet,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,1.0,under,0.19669999999999999,0.8033,0.0,0.8033,-174,135,0.5988,-0.4021
2026-05-30,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,1.0,under,0.0968,0.9032,0.0,0.9032,140,-180,0.3933,-0.2965
2026-05-30,betparx,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,1.0,under,0.19669999999999999,0.8033,0.0,0.8033,-195,143,0.6163,-0.4196
2026-05-30,fliff,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,1.0,under,0.0968,0.9032,0.0,0.9032,130,-190,0.3989,-0.3021
2026-05-30,espnbet,89,Alex Caruso,89,OKC,SAS,fg3m,1.5,1.0,under,0.19669999999999999,0.8033,0.0,0.8033,-190,140,0.6113,-0.41459999999999997
2026-05-30,espnbet,89,Alex Caruso,89,OKC,SAS,fg3m,2.5,1.0,under,0.0968,0.9032,0.0,0.9032,150,-200,0.375,-0.2782
2026-05-30,espnbet,89,Alex Caruso,89,OKC,SAS,fg3m,3.5,1.0,under,0.0,1.0,0.0,1.0,375,-675,0.1947,-0.1947
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-130,-102,0.5282,-0.18510000000000004
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-125,-106,0.5192,-0.17610000000000003
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-125,-105,0.5203,-0.17720000000000002
2026-05-30,hardrockbet,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-135,-105,0.5287,-0.1856
2026-05-30,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-135,-105,0.5287,-0.1856
2026-05-30,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-135,-105,0.5287,-0.1856
2026-05-30,betparx,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-109,-122,0.4869,-0.14380000000000004
2026-05-30,fliff,89,Alex Caruso,89,OKC,SAS,stl,1.5,0.0,under,0.34309999999999996,0.657,0.0,0.657,-140,-105,0.5325,-0.1894
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,blk,0.5,1.0,over,0.24519999999999997,0.7547,0.0,0.24519999999999997,105,-135,0.4592,-0.21400000000000002
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,blk,0.5,1.0,over,0.24519999999999997,0.7547,0.0,0.24519999999999997,106,-141,0.4535,-0.20830000000000004
2026-05-30,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,blk,0.5,1.0,over,0.24519999999999997,0.7547,0.0,0.24519999999999997,100,-140,0.4615,-0.21630000000000005
2026-05-30,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,blk,0.5,1.0,over,0.24519999999999997,0.7547,0.0,0.24519999999999997,100,-140,0.4615,-0.21630000000000005
2026-05-30,betparx,89,Alex Caruso,89,OKC,SAS,blk,0.5,1.0,over,0.24519999999999997,0.7547,0.0,0.24519999999999997,125,-167,0.4154,-0.17020000000000002
2026-05-30,hardrockbet,89,Alex Caruso,89,OKC,SAS,blk,0.5,1.0,over,0.24519999999999997,0.7547,0.0,0.24519999999999997,100,-140,0.4615,-0.21630000000000005
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,stocks,2.5,1.0,under,0.22460000000000002,0.7754,0.0,0.7754,123,-164,0.4192,-0.1946
2026-05-30,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,stocks,2.5,1.0,under,0.22460000000000002,0.7754,0.0,0.7754,115,-165,0.4276,-0.20299999999999996
2026-05-30,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,stocks,2.5,1.0,under,0.22460000000000002,0.7754,0.0,0.7754,115,-165,0.4276,-0.20299999999999996
2026-05-30,betparx,89,Alex Caruso,89,OKC,SAS,stocks,2.5,1.0,under,0.22460000000000002,0.7754,0.0,0.7754,150,-205,0.3731,-0.14849999999999997
2026-05-30,hardrockbet,89,Alex Caruso,89,OKC,SAS,stocks,2.5,1.0,under,0.22460000000000002,0.7754,0.0,0.7754,115,-165,0.4276,-0.20299999999999996
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,17.5,16.0,under,0.11810000000000001,0.882,0.0,0.882,225,-320,0.2877,-0.1696
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,16.5,16.0,under,0.1511,0.849,0.0,0.849,182,-250,0.3318,-0.18069999999999997
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,15.5,16.0,over,0.1889,0.8112,0.0,0.1889,144,-194,0.3831,-0.19419999999999998
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,14.5,16.0,over,0.2349,0.7651999999999999,0.0,0.2349,110,-146,0.4452,-0.2103
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-120,-110,0.5101,-0.2228
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,12.5,16.0,over,0.3463,0.6537999999999999,0.0,0.3463,-160,120,0.5752,-0.22890000000000005
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,11.5,16.0,over,0.41170000000000007,0.5883999999999999,0.0,0.41170000000000007,-220,162,0.643,-0.23129999999999995
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,10.5,16.0,over,0.48450000000000004,0.5156,0.0,0.48450000000000004,-290,205,0.694,-0.2094999999999999
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,9.5,16.0,over,0.561,0.4391,0.0,0.561,-420,280,0.7543,-0.19329999999999992
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,8.5,16.0,over,0.6382000000000001,0.3619,0.0,0.6382000000000001,-650,390,0.8094,-0.1711999999999999
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-120,-110,0.5101,-0.2228
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,pa,14.5,16.0,over,0.2349,0.7651999999999999,0.0,0.2349,-105,-125,0.4797,-0.24480000000000002
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-135,105,0.5408,-0.25349999999999995
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,pa,12.5,16.0,over,0.3463,0.6537999999999999,0.0,0.3463,-185,140,0.6091,-0.2628
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,pa,14.5,16.0,over,0.2349,0.7651999999999999,0.0,0.2349,-103,-128,0.4747,-0.2398
2026-05-30,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-125,-105,0.5203,-0.23299999999999998
2026-05-30,hardrockbet,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-125,-105,0.5203,-0.23299999999999998
2026-05-30,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-125,-105,0.5203,-0.23299999999999998
2026-05-30,espnbet,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-120,-110,0.5101,-0.2228
2026-05-30,fliff,89,Alex Caruso,89,OKC,SAS,pa,13.5,16.0,over,0.2873,0.7127999999999999,0.0,0.2873,-135,-110,0.5231,-0.2358
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-115,-111,0.5042,-0.2203
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,18.5,17.0,under,0.1169,0.8830999999999999,0.0,0.8830999999999999,225,-320,0.2877,-0.1708
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,17.5,17.0,under,0.1491,0.8508999999999999,0.0,0.8508999999999999,178,-245,0.3362,-0.1871
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,16.5,17.0,over,0.18739999999999998,0.8125999999999999,0.0,0.18739999999999998,140,-192,0.3879,-0.20050000000000004
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,15.5,17.0,over,0.2321,0.7678999999999999,0.0,0.2321,110,-146,0.4452,-0.21309999999999998
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-118,-112,0.5061,-0.2222
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,13.5,17.0,over,0.3428,0.6572,0.0,0.3428,-158,118,0.5717,-0.2289
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,12.5,17.0,over,0.4072,0.5928,0.0,0.4072,-210,154,0.6324,-0.22519999999999996
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,11.5,17.0,over,0.4781,0.5219,0.0,0.4781,-275,198,0.6861,-0.20800000000000002
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,10.5,17.0,over,0.5538000000000001,0.4462,0.0,0.5538000000000001,-380,260,0.7403,-0.1864999999999999
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,9.5,17.0,over,0.6305000000000001,0.3695,0.0,0.6305000000000001,-550,350,0.792,-0.16149999999999998
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,pr,8.5,17.0,over,0.7031000000000001,0.2969,0.0,0.7031000000000001,-800,450,0.8302,-0.1271
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,pr,15.5,17.0,over,0.2321,0.7678999999999999,0.0,0.2321,100,-130,0.4694,-0.23729999999999998
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-130,100,0.5306,-0.24669999999999997
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,pr,13.5,17.0,over,0.3428,0.6572,0.0,0.3428,-170,130,0.5915,-0.24870000000000003
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-128,-102,0.5265,-0.24259999999999998
2026-05-30,hardrockbet_az,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-120,-110,0.5101,-0.2262
2026-05-30,hardrockbet,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-120,-110,0.5101,-0.2262
2026-05-30,hardrockbet_fl,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-120,-110,0.5101,-0.2262
2026-05-30,espnbet,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-125,-105,0.5203,-0.2364
2026-05-30,fliff,89,Alex Caruso,89,OKC,SAS,pr,14.5,17.0,over,0.2839,0.7161,0.0,0.2839,-130,-110,0.519,-0.23510000000000003
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,8.5,9.0,over,0.0414,0.9587000000000001,0.0,0.0414,310,-470,0.2283,-0.1869
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,7.5,9.0,over,0.1021,0.8980000000000001,0.0,0.1021,188,-260,0.3247,-0.2226
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,6.5,9.0,over,0.216,0.7841,0.0,0.216,108,-144,0.4489,-0.23290000000000002
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,5.5,9.0,over,0.3903,0.6098,0.0,0.3903,-178,132,0.5977,-0.20740000000000003
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,4.5,9.0,over,0.6026,0.3975,0.0,0.6026,-340,235,0.7213,-0.11870000000000003
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,3.5,9.0,over,0.7810999999999999,0.21900000000000003,0.0,0.7810999999999999,-800,450,0.8302,-0.049100000000000144
2026-05-30,fanduel,89,Alex Caruso,89,OKC,SAS,ra,6.5,9.0,over,0.216,0.7841,0.0,0.216,112,-142,0.4456,-0.2296
2026-05-30,draftkings,89,Alex Caruso,89,OKC,SAS,ra,6.5,9.0,over,0.216,0.7841,0.0,0.216,118,-155,0.4301,-0.21409999999999998
2026-05-30,bovada,89,Alex Caruso,89,OKC,SAS,ra,5.5,9.0,over,0.3903,0.6098,0.0,0.3903,-150,115,0.5633,-0.17300000000000004
