game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,source_data_asof_utc,player_id,player_name,team,opponent,game_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,projected_minutes,minutes_q50,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,lineup_last_updated_utc,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,calculation_source,calculation_status,model_artifact_hash,event_id,role_mixture_weights_json,role_entropy,role_bucket_confidence,minutes_q10,minutes_q90,unavailable_reason
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,17.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,17.5,0.2622132180286454,0.7377867819713546,281.0,-281.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.2222222222222222,0.2222222222222222,0.0399909958064235,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,11.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,11.5,0.6454252156355453,0.3545747843644546,-182.0,182.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.563470066518847,0.563470066518847,0.0819551491166984,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,12.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,12.5,0.5769313447206834,0.4230686552793166,-136.0,136.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5094786729857821,0.5094786729857821,0.0674526717349014,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,13.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,13.5,0.5046619336104889,0.495338066389511,-102.0,102.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.4461715601611974,0.4461715601611974,0.0584903734492917,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,12.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,12.5,0.5769313447206834,0.4230686552793166,-136.0,136.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5030135004821601,0.5030135004821601,0.0739178442385234,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,12.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,12.5,0.5769313447206834,0.4230686552793166,-136.0,136.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5,0.5,0.0769313447206835,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,11.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,11.5,0.6454252156355453,0.3545747843644546,-182.0,182.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5751633986928104,0.5751633986928104,0.070261816942735,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,13.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,13.5,0.5046619336104889,0.495338066389511,-102.0,102.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.4366812227074235,0.4366812227074235,0.0679807109030656,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,12.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,12.5,0.5769313447206834,0.4230686552793166,-136.0,136.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5,0.5,0.0769313447206835,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,12.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,12.5,0.5769313447206834,0.4230686552793166,-136.0,136.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5,0.5,0.0769313447206835,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,pts,12.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,12.5,0.5769313447206834,0.4230686552793166,-136.0,136.0,13.9486201749586,39.946319197855416,6.0,14.0,22.0,0.5,0.5,0.0769313447206835,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,reb,7.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,7.5,0.4600844290959732,0.5399155709040268,117.0,-117.0,7.351292845422957,5.841711939613987,4.0,7.0,10.0,0.5229174970107613,0.5229174970107613,-0.0628330679147879,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,reb,7.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,7.5,0.4600844290959732,0.5399155709040268,117.0,-117.0,7.351292845422957,5.841711939613987,4.0,7.0,10.0,0.5060689431946916,0.5060689431946916,-0.0459845140987182,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
2026-05-19,2026-05-19,b8e60bc0-3c9a-4ade-8f45-43e3b45793f4,morning_expected,2026-05-19T16:57:13Z,5e6b9650,5e6b9650#phase10c,2026-05-19T16:57:08Z,9,Jarrett Allen,CLE,NYK,21713895,reb,8.5,core,core,True,26.535326101042862,28.51883189139725,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-19T16:56:24Z,bdl_lineup_freshness_manifest,2026-05-19T16:56:05Z,False,False,8.5,0.2952059667915585,0.7047940332084415,239.0,-239.0,7.351292845422957,5.841711939613987,4.0,7.0,10.0,0.3795791511693075,0.3795791511693075,-0.0843731843777489,full,ready,build_derek_forward_feed:v1_model_only_plus_market_reference,ok,,,{},0.0,0.0,0.0,0.0,
