player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,is_sparse,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
57875092,Gui Santos,18447878,Brooklyn Nets @ Golden State Warriors,10,pts,OVER,25.0,100,100,-115,fanduel,0.6126,0.4831,0.1295,0.2253,0.056,16.28,"{'0.1': 7.05, '0.2': 9.1, '0.25': 10.51, '0.33': 10.99, '0.4': 12.92, '0.5': 16.28, '0.6': 18.92, '0.67': 21.24, '0.75': 22.65, '0.8': 22.72, '0.9': 23.77}",0,3,0.025,pts_OVER,False,31.0,HIT,1.0,0.1295,0.1295,False,2026-03-25
274,Kawhi Leonard,18447880,Toronto Raptors @ LA Clippers,13,pts,OVER,27.5,-104,-104,-110,betrivers,0.6126,0.4932,0.1194,0.2017,0.052,22.87,"{'0.1': 12.4, '0.2': 16.16, '0.25': 16.69, '0.33': 16.91, '0.4': 19.07, '0.5': 22.87, '0.6': 22.87, '0.67': 23.06, '0.75': 24.14, '0.8': 24.14, '0.9': 24.38}",0,3,0.025,pts_OVER,False,27.0,MISS,-1.0,0.1194,0.1194,False,2026-03-25
175,Shai Gilgeous-Alexander,18447872,Oklahoma City Thunder @ Boston Celtics,21,pts,OVER,32.5,-103,-103,-130,caesars,0.6046,0.473,0.1315,0.1915,0.049,23.09,"{'0.1': 10.88, '0.2': 15.82, '0.25': 16.79, '0.33': 18.25, '0.4': 21.4, '0.5': 23.09, '0.6': 23.6, '0.67': 25.49, '0.75': 27.5, '0.8': 27.79, '0.9': 31.61}",0,3,0.025,pts_OVER,False,33.0,HIT,0.970873786407767,0.1316,0.1316,False,2026-03-25
666423,RJ Barrett,18447880,Toronto Raptors @ LA Clippers,28,pts,OVER,19.0,-105,-105,115,draftkings,0.6051,0.5241,0.081,0.1814,0.048,12.67,"{'0.1': 8.39, '0.2': 11.22, '0.25': 11.22, '0.33': 11.22, '0.4': 11.22, '0.5': 12.67, '0.6': 13.42, '0.67': 14.12, '0.75': 16.1, '0.8': 17.57, '0.9': 18.69}",0,2,0.025,pts_OVER,False,12.0,MISS,-1.0,0.081,0.081,False,2026-03-25
322,Donovan Mitchell,18447873,Miami Heat @ Cleveland Cavaliers,6,pts,OVER,32.5,-110,-110,-121,caesars,0.6104,0.4889,0.1214,0.1652,0.045,20.69,"{'0.1': 11.51, '0.2': 15.18, '0.25': 15.32, '0.33': 16.77, '0.4': 18.41, '0.5': 20.69, '0.6': 22.14, '0.67': 23.33, '0.75': 23.91, '0.8': 24.51, '0.9': 29.18}",0,3,0.025,pts_OVER,False,28.0,MISS,-1.0,0.1215,0.1215,False,2026-03-25
666581,Darius Garland,18447880,Toronto Raptors @ LA Clippers,13,pts,OVER,19.5,-110,-110,-105,fanduel,0.6041,0.5056,0.0985,0.1532,0.042,12.03,"{'0.1': 7.81, '0.2': 11.48, '0.25': 11.48, '0.33': 11.48, '0.4': 11.61, '0.5': 12.03, '0.6': 14.02, '0.67': 14.02, '0.75': 15.5, '0.8': 16.08, '0.9': 18.95}",0,2,0.025,pts_OVER,False,24.0,HIT,0.9090909090909092,0.0985,0.0985,False,2026-03-25
