pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,role_source,minutes_mean,minutes_q50,p_inactive_used,cal_source,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.26447945366340436, ""1"": 0.14999209599557642, ""2"": 0.11048718707819287, ""3"": 0.10324089532778889, ""4"": 0.0760790015248524, ""5"": 0.06350453623918892, ""6"": 0.04764954254261502, ""7"": 0.03870301636215559, ""8"": 0.031345723078992, ""9"": 0.02737735769068803, ""10"": 0.017303067672839696, ""11"": 0.013614732852378204, ""12"": 0.011265077197499048, ""13"": 0.008619972551177859, ""14"": 0.007676773036810139, ""15"": 0.005295903007982936, ""16"": 0.004806852834282553, ""17"": 0.0045097131225032994, ""18"": 0.003238786738620964, ""19"": 0.0025126498870714116, ""20"": 0.00154183331170051, ""21"": 0.00139803520387239, ""22"": 0.0009803426790763858, ""23"": 0.0006664130301638478, ""24"": 0.0005733214157569176, ""25"": 0.0007282394533006016, ""26"": 0.0005615604834858955, ""27"": 0.0004605780604586943, ""28"": 0.0004055379200025959, ""29"": 0.0002789261390355112, ""30"": 0.00013729193282652812, ""31"": 0.00016185817912234483, ""32"": 2.9096055345592716e-05, ""33"": 9.092192402282792e-05, ""34"": 7.75625658681333e-05, ""35"": 5.1708377245432253e-05, ""36"": 2.5854188622716127e-05, ""37"": 2.574917500285453e-05, ""38"": 2.5736820459338292e-05, ""40"": 2.57211713708911e-05, ""41"": 2.5700707178302575e-05, ""42"": 2.5672801461131647e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pts,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,3.5721414965777254,2,0,0.26447945366340436,0.7355205463365957,0.5855284503410192,0.4750412632628265,0.37180036793503757,0.2957213664101851,0.23221683017099617,0.1845672876283812,0.1458642712662256,0.11451854818723359,0.08714119049654555,0.06983812282370586,0.056223389971327656,0.0449583127738286,0.03633834022265074,0.028661567185840606,0.02336566417785767,0.018558811343575118,0.014049098221071818,0.010810311482450855,0.008297661595379443,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.25083127378514714, ""1"": 0.23218786557695364, ""2"": 0.18251183355785489, ""3"": 0.12626977457589378, ""4"": 0.08664023472701132, ""5"": 0.050640782820575714, ""6"": 0.026268695096824574, ""7"": 0.017824702031602156, ""8"": 0.010352884624117296, ""9"": 0.006437004147858181, ""10"": 0.003990106743997041, ""11"": 0.0032373452189776394, ""12"": 0.0010406736359203062, ""13"": 0.0007201470498275431, ""14"": 0.00044509078090029786, ""15"": 0.0002639451789513716, ""16"": 9.211728850618488e-05, ""17"": 5.117627139232494e-05, ""18"": 9.211728850618488e-05, ""19"": 3.0705762835386735e-05, ""20"": 3.0705762835394954e-05, ""21"": 2.041802815356042e-05, ""22"": 1.0202958645625198e-05, ""23"": 1.0197086712376417e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,reb,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,2.112566503150767,2,0,0.25083127378514714,0.7491687262148529,0.5169808606378992,0.3344690270800442,0.2081992525041505,0.12155901777713916,0.07091823495656345,0.04464953985973887,0.026824837828136716,0.01647195320401942,0.01003494905616124,0.006044842312164196,0.0028074970931865574,0.0017668234572662512,0.0010466764074387076,0.00060158562653841,0.00033764044758703845,0.00024552315908085357,0.00019434688768852859,0.00010222959918234372,7.152383634695698e-05,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.34715661627440053, ""1"": 0.27130569351441036, ""2"": 0.1906269573036076, ""3"": 0.09984250579383479, ""4"": 0.044796413078088224, ""5"": 0.021982877117263315, ""6"": 0.012827637452744952, ""7"": 0.005240751777147044, ""8"": 0.002733706474925352, ""9"": 0.0018728358262091874, ""10"": 0.0006185406313450403, ""11"": 0.0005017629556410923, ""12"": 0.00022172636254594931, ""13"": 0.00014109859434740995, ""14"": 6.047082614888277e-05, ""15"": 2.0156942049627594e-05, ""16"": 1.005667319877634e-05, ""18"": 1.0054108748655987e-05, ""19"": 1.0050860445163464e-05, ""20"": 1.004661266368507e-05, ""21"": 1.0040820234387418e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,ast,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,1.4118568039482928,1,0,0.34715661627440053,0.6528433837255995,0.38153769021118916,0.19091073290758157,0.09106822711374674,0.04627181403565852,0.024288936918395204,0.011461299465650254,0.00622054768850321,0.0034868412135778577,0.0016140053873686705,0.0009954647560236301,0.0004937018003825378,0.0002719754378365886,0.00013087684348917863,7.040601734029587e-05,5.0249075290668285e-05,4.019240209189194e-05,4.019240209189194e-05,3.013829334323595e-05,2.008743289807249e-05,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 1.0}",Kyle Anderson,12,MIN,SAS,False,21707976,,fg3m,,,,,,stat_grid:fg3m_hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.6028276239283811, ""1"": 0.2571729148422593, ""2"": 0.09391011178965827, ""3"": 0.030005841437605263, ""4"": 0.009644409873607087, ""5"": 0.0034563890830303476, ""6"": 0.0015652149103752041, ""7"": 0.0007508349577094872, ""8"": 0.00036018174209764066, ""9"": 0.00019924947435191165, ""10"": 5.364408924858814e-05, ""11"": 3.8280338704467745e-05, ""12"": 1.5303532971392347e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,tov,,,,,,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.6113332480300295,0,0,0.6028276239283811,0.397172376071619,0.13999946122935966,0.04608934943970139,0.016083508002096125,0.00643909812848904,0.002982709045458692,0.0014174941350834876,0.0006666591773740005,0.00030647743527635986,0.00010722796092444823,5.358387167586009e-05,1.5303532971392347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.6137428384971209, ""1"": 0.22515494986684004, ""2"": 0.10773247045054211, ""3"": 0.004545997920504774, ""4"": 0.003260313225197898, ""5"": 0.009977824411418229, ""6"": 0.008590150578002696, ""7"": 0.007298544603094865, ""8"": 0.010189160319776378, ""9"": 0.009307750127502169, ""10"": 0.0001999999999999988}",Kyle Anderson,12,MIN,SAS,False,21707976,,stl,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.787102008882732,0,0,0.6137428384971209,0.38625716150287914,0.16110221163603913,0.053369741185497005,0.04882374326499223,0.045563430039794336,0.03558560562837611,0.026995455050373412,0.019696910447278546,0.009507750127502167,0.0001999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,1.1102230246251565e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.741225919652839, ""1"": 0.1825189415068057, ""2"": 0.03618342094551237, ""3"": 0.002364476612361323, ""4"": 0.002571173193609836, ""5"": 0.006289631811308548, ""6"": 0.006056685890907947, ""7"": 0.005862721316819096, ""8"": 0.007687999039703899, ""9"": 0.009039030030132345, ""10"": 0.0001999999999999988}",Kyle Anderson,12,MIN,SAS,False,21707976,,blk,,,,,,stat_grid:hurdle_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,0.5259464922179001,0,0,0.741225919652839,0.25877408034716104,0.07625513884035537,0.04007171789484299,0.03770724128248167,0.03513606808887183,0.028846436277563288,0.022789750386655337,0.016927029069836244,0.009239030030132343,0.0001999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.5027772171805774, ""1"": 0.27176033232668456, ""2"": 0.13970731657972374, ""3"": 0.03331349903475056, ""4"": 0.0076127969956, ""5"": 0.004814911416765943, ""6"": 0.003741912661457522, ""7"": 0.002414697474278205, ""8"": 0.002433047332533791, ""9"": 0.0023713995427531195, ""10"": 0.009632708011826596, ""11"": 0.00924941857476169, ""12"": 0.004520956716499007, ""13"": 0.0020344305224245644, ""14"": 0.000904191343299796, ""15"": 0.0006781435074748473, ""16"": 0.000452095671649903, ""17"": 0.0009035413416508415, ""18"": 0.000451631384757734, ""19"": 0.00022575238052993728}",Kyle Anderson,12,MIN,SAS,False,21707976,,stocks,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,1.1224155274489973,0,0,0.5027772171805774,0.49722278281942234,0.2254624504927378,0.08575513391301406,0.05244163487826349,0.044828837882663494,0.04001392646589755,0.03627201380444003,0.03385731633016182,0.031424268997628034,0.029052869454874914,0.01942016144304832,0.01017074286828663,0.005649786151787624,0.0036153556293630597,0.0027111642860632628,0.002033020778588416,0.001580925106938513,0.0006773837652876713,0.00022575238052993728,0.0,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,2.220446049250313e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.12172000313707868, ""1"": 0.1219599966139491, ""2"": 0.12928004744978458, ""3"": 0.11048618703527548, ""4"": 0.09035582121233948, ""5"": 0.08691233584534847, ""6"": 0.0679742915410717, ""7"": 0.05423367417828965, ""8"": 0.04214942993586106, ""9"": 0.035627026424172356, ""10"": 0.031604824171936566, ""11"": 0.024685974626773348, ""12"": 0.01658751069655472, ""13"": 0.013011954225182823, ""14"": 0.011355889544594492, ""15"": 0.008814289079137547, ""16"": 0.006081568554296446, ""17"": 0.004831620889188031, ""18"": 0.004551920078554198, ""19"": 0.0038771970124783046, ""20"": 0.003283249651138664, ""21"": 0.002712975180321197, ""22"": 0.0011861474829857176, ""23"": 0.0010898986864239803, ""24"": 0.0009011241471713188, ""25"": 0.0007197060239024228, ""26"": 0.0009702220756462168, ""27"": 0.000575418724580141, ""28"": 0.0003459212545698418, ""29"": 0.0003022996677994579, ""30"": 0.00032171872887417816, ""31"": 0.00012260024865805736, ""32"": 0.00034630388100807645, ""33"": 0.00040545494586573033, ""34"": 0.0001253822134564687, ""35"": 4.649518549260608e-05, ""36"": 6.642887030652517e-05, ""37"": 9.527987093187781e-05, ""38"": 2.050454826690317e-05, ""39"": 2.0539592027566634e-05, ""40"": 4.0224112633675654e-05, ""44"": 1.9759579223024977e-05, ""45"": 1.952813570146868e-05, ""46"": 2.981150266719601e-05, ""47"": 3.0597146090781134e-05, ""48"": 0.00010084629238997047}",Kyle Anderson,12,MIN,SAS,False,21707976,,pa,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,4.870267000549219,4,2,0.12172000313707868,0.8782799968629214,0.7563200002489723,0.6270399527991877,0.5165537657639123,0.4261979445515728,0.3392856087062243,0.2713113171651526,0.21707764298686297,0.17492821305100192,0.13930118662682955,0.10769636245489297,0.08301038782811962,0.06642287713156492,0.05341092290638209,0.04205503336178759,0.033240744282650045,0.0271591757283536,0.02232755483916557,0.017775634760611368,0.013898437748133066,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,3.3306690738754696e-16,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
"{""0"": 0.09828683217405972, ""1"": 0.11116125759488903, ""2"": 0.10737258000374518, ""3"": 0.10737413894413476, ""4"": 0.09338524095912738, ""5"": 0.07964486868753076, ""6"": 0.07058447124142085, ""7"": 0.062235433930390195, ""8"": 0.048504065882207965, ""9"": 0.041298912737529246, ""10"": 0.03628951194011779, ""11"": 0.024307663312803606, ""12"": 0.02323684911788039, ""13"": 0.018878720681704795, ""14"": 0.01517924522213184, ""15"": 0.010199147033277333, ""16"": 0.009865486639218556, ""17"": 0.007753717342116298, ""18"": 0.005884233919521514, ""19"": 0.005608019258503655, ""20"": 0.0043082695009411184, ""21"": 0.00357432421606753, ""22"": 0.002254405794644194, ""23"": 0.0015536436436984805, ""24"": 0.002536733669676727, ""25"": 0.0020078655828549663, ""26"": 0.0008777411478552553, ""27"": 0.0006950142579240959, ""28"": 0.0005646447755756236, ""29"": 0.000584246921844678, ""30"": 0.0006699970477697472, ""31"": 0.0005442860454878026, ""32"": 0.0006166593120286006, ""33"": 0.00027659561073032496, ""34"": 0.0002202666503959187, ""35"": 0.00026116373741178676, ""36"": 0.00018034390936870365, ""37"": 0.00040444203968136846, ""38"": 0.0001274939144937443, ""39"": 0.00014371704094336412, ""40"": 0.00014115925408289995, ""41"": 0.00011258024897653409, ""42"": 3.788000365935962e-05, ""43"": 7.249316729164867e-05, ""44"": 1.9200712942945907e-05, ""45"": 2.3251000223062804e-05, ""46"": 2.7018872592063958e-05, ""49"": 2.7965608836267054e-05, ""50"": 2.6669693655279644e-05, ""51"": 2.851014489774756e-05, ""54"": 3.1019851137478906e-05}",Kyle Anderson,12,MIN,SAS,False,21707976,,pr,,,,,,stat_grid:joint_sampler_v1+joint_combo_pmf_v1+role_aware_pmf_cal_v1:bench,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,bench,derived_from_projected_minutes,13.276134957338183,11.503536357878495,0.0,role_aware_pmf_cal_v1,5.631124973907147,4,1,0.09828683217405972,0.9017131678259406,0.7905519102310514,0.6831793302273063,0.5758051912831714,0.48241995032404417,0.4027750816365134,0.3321906103950925,0.26995517646470235,0.22145111058249434,0.1801521978449651,0.1438626859048473,0.1195550225920437,0.0963181734741633,0.07743945279245852,0.06226020757032667,0.05206106053704935,0.04219557389783078,0.03444185655571449,0.02855762263619297,0.022949603377689316,,,,,pre_close,2026-05-12T20:51:55Z,41e2363a#phase10c,78ad6598-1da4-4f68-83ed-70be0b29e2e7,ok,0.0,medium,full,current_phase8,fresh,projected,derived_from_projected_minutes
