player_id,player_name,game_id,stat,line,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status,source_row_id,k,p_k
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,0,0.26447945366340436
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,1,0.14999209599557642
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,2,0.11048718707819287
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,3,0.10324089532778889
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,4,0.0760790015248524
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,5,0.06350453623918892
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,6,0.04764954254261502
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,7,0.03870301636215559
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,8,0.031345723078992
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,9,0.02737735769068803
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,10,0.017303067672839696
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,11,0.013614732852378204
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,12,0.011265077197499048
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,13,0.008619972551177859
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,14,0.007676773036810139
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,15,0.005295903007982936
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,16,0.004806852834282553
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,17,0.0045097131225032994
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,18,0.003238786738620964
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,19,0.0025126498870714116
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,20,0.00154183331170051
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,21,0.00139803520387239
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,22,0.0009803426790763858
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,23,0.0006664130301638478
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,24,0.0005733214157569176
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,25,0.0007282394533006016
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,26,0.0005615604834858955
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,27,0.0004605780604586943
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,28,0.0004055379200025959
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,29,0.0002789261390355112
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,30,0.00013729193282652812
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,31,0.00016185817912234483
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,32,2.9096055345592716e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,33,9.092192402282792e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,34,7.75625658681333e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,35,5.1708377245432253e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,36,2.5854188622716127e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,37,2.574917500285453e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,38,2.5736820459338292e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,40,2.57211713708911e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,41,2.5700707178302575e-05
12,Kyle Anderson,21707976,pts,,bench,fresh,projected,full,0,42,2.5672801461131647e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,0,0.25083127378514714
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,1,0.23218786557695364
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,2,0.18251183355785489
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,3,0.12626977457589378
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,4,0.08664023472701132
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,5,0.050640782820575714
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,6,0.026268695096824574
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,7,0.017824702031602156
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,8,0.010352884624117296
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,9,0.006437004147858181
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,10,0.003990106743997041
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,11,0.0032373452189776394
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,12,0.0010406736359203062
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,13,0.0007201470498275431
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,14,0.00044509078090029786
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,15,0.0002639451789513716
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,16,9.211728850618488e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,17,5.117627139232494e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,18,9.211728850618488e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,19,3.0705762835386735e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,20,3.0705762835394954e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,21,2.041802815356042e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,22,1.0202958645625198e-05
12,Kyle Anderson,21707976,reb,,bench,fresh,projected,full,1,23,1.0197086712376417e-05
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,0,0.3471566162744006
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,1,0.2713056935144104
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,2,0.19062695730360762
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,3,0.0998425057938348
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,4,0.04479641307808823
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,5,0.02198287711726332
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,6,0.012827637452744954
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,7,0.005240751777147045
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,8,0.0027337064749253523
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,9,0.0018728358262091876
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,10,0.0006185406313450404
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,11,0.0005017629556410924
12,Kyle Anderson,21707976,ast,,bench,fresh,projected,full,2,12,0.00022172636254594934
