player_id,player_name,game_id,game,team_id,stat,side,line,odds,bet_vendor,model_prob,market_prob,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
38017727,Collin Gillespie,18447814,Phoenix Suns @ Minnesota Timberwolves,24,stl,UNDER,1.0,188,betway,0.6001,0.4885,0.7284,0.097,0.33,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.3, '0.4': 0.33, '0.5': 0.33, '0.6': 0.74, '0.67': 0.95, '0.75': 0.96, '0.8': 1.03, '0.9': 1.63}",0,3,1.0,PUSH,0.0,-0.1116,-0.1116,False,2026-03-17
322,Donovan Mitchell,18447813,Cleveland Cavaliers @ Milwaukee Bucks,6,blk,OVER,0.5,300,betmgm,0.4238,0.234,0.6953,0.058,0.4,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.33, '0.4': 0.33, '0.5': 0.4, '0.6': 0.86, '0.67': 0.94, '0.75': 1.0, '0.8': 1.02, '0.9': 1.09}",0,3,1.0,HIT,3.0,0.1898,0.1898,False,2026-03-17
17553994,Davion Mitchell,18447809,Miami Heat @ Charlotte Hornets,16,blk,OVER,0.5,400,betmgm,0.338,0.1861,0.6898,0.043,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.32, '0.75': 0.39, '0.8': 0.6, '0.9': 0.8}",0,2,0.0,MISS,-1.0,0.1519,0.152,True,2026-03-17
89,Alex Caruso,18447810,Oklahoma City Thunder @ Orlando Magic,21,stl,UNDER,1.0,175,betway,0.6037,0.4811,0.6601,0.094,0.59,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.32, '0.4': 0.32, '0.5': 0.59, '0.6': 0.59, '0.67': 0.59, '0.75': 0.7, '0.8': 1.11, '0.9': 1.71}",0,1,2.0,MISS,-1.0,0.1226,0.2691,True,2026-03-17
666956,Coby White,18447809,Miami Heat @ Charlotte Hornets,4,blk,OVER,0.5,375,betway,0.3494,0.194,0.6597,0.044,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.33, '0.67': 0.33, '0.75': 0.52, '0.8': 0.6, '0.9': 0.71}",0,2,0.0,MISS,-1.0,0.1554,0.1554,False,2026-03-17
15,Giannis Antetokounmpo,18447813,Cleveland Cavaliers @ Milwaukee Bucks,17,fg3m,OVER,0.5,165,betway,0.574,0.3498,0.5211,0.079,0.66,"{'0.1': 0.51, '0.2': 0.51, '0.25': 0.53, '0.33': 0.65, '0.4': 0.66, '0.5': 0.66, '0.6': 0.72, '0.67': 0.85, '0.75': 1.03, '0.8': 1.11, '0.9': 1.55}",0,2,,NO_ACTION,0.0,,,False,2026-03-17
666849,Kevin Porter Jr.,18447813,Cleveland Cavaliers @ Milwaukee Bucks,17,fg3m,UNDER,1.0,175,fanduel,0.5481,0.5167,0.5072,0.072,0.81,"{'0.1': 0.51, '0.2': 0.51, '0.25': 0.58, '0.33': 0.68, '0.4': 0.81, '0.5': 0.81, '0.6': 0.81, '0.67': 0.93, '0.75': 1.44, '0.8': 1.63, '0.9': 2.49}",0,3,1.0,PUSH,0.0,-0.0314,-0.0314,False,2026-03-17
397,Duncan Robinson,18447811,Detroit Pistons @ Washington Wizards,9,blk,OVER,0.5,260,betmgm,0.4125,0.2577,0.4852,0.047,0.36,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.36, '0.6': 0.62, '0.67': 0.68, '0.75': 0.81, '0.8': 0.93, '0.9': 1.1}",0,2,0.0,MISS,-1.0,0.1548,0.1548,False,2026-03-17
3547246,Devin Vassell,18447816,San Antonio Spurs @ Sacramento Kings,27,blk,OVER,0.5,220,betmgm,0.4571,0.2941,0.4627,0.053,0.59,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.47, '0.5': 0.59, '0.6': 0.79, '0.67': 0.94, '0.75': 1.13, '0.8': 1.41, '0.9': 1.66}",0,2,,NO_ACTION,0.0,,,False,2026-03-17
161,De'Aaron Fox,18447816,San Antonio Spurs @ Sacramento Kings,27,blk,OVER,0.5,300,betmgm,0.362,0.2308,0.4481,0.037,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.4, '0.75': 0.65, '0.8': 0.65, '0.9': 1.02}",0,2,0.0,MISS,-1.0,0.1312,0.1312,False,2026-03-17
192,James Harden,18447813,Cleveland Cavaliers @ Milwaukee Bucks,6,blk,OVER,0.5,230,betmgm,0.4374,0.2804,0.4433,0.048,0.54,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.54, '0.6': 0.86, '0.67': 1.26, '0.75': 1.37, '0.8': 1.37, '0.9': 1.43}",0,3,0.0,MISS,-1.0,0.157,0.157,False,2026-03-17
8,Grayson Allen,18447814,Phoenix Suns @ Minnesota Timberwolves,24,blk,OVER,0.5,275,betway,0.3819,0.2458,0.4322,0.039,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.41, '0.67': 0.55, '0.75': 0.76, '0.8': 0.89, '0.9': 1.14}",0,2,,NO_ACTION,0.0,,,False,2026-03-17
3547239,LaMelo Ball,18447809,Miami Heat @ Charlotte Hornets,4,stl,UNDER,1.0,175,betway,0.5146,0.4907,0.4152,0.059,0.89,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.37, '0.33': 0.6, '0.4': 0.67, '0.5': 0.89, '0.6': 0.97, '0.67': 1.09, '0.75': 1.2, '0.8': 1.47, '0.9': 1.92}",0,2,1.0,PUSH,0.0,0.0239,0.1813,True,2026-03-17
1057262985,Tre Johnson,18447811,Detroit Pistons @ Washington Wizards,30,blk,OVER,0.5,220,betmgm,0.4421,0.2901,0.4148,0.047,0.57,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.33, '0.5': 0.57, '0.6': 0.81, '0.67': 1.01, '0.75': 1.17, '0.8': 1.32, '0.9': 1.32}",0,1,0.0,MISS,-1.0,0.152,0.152,False,2026-03-17
38017730,Dominick Barlow,18447815,Philadelphia 76ers @ Denver Nuggets,23,fg3m,OVER,0.5,130,betway,0.6053,0.4035,0.3921,0.075,0.66,"{'0.1': 0.52, '0.2': 0.53, '0.25': 0.55, '0.33': 0.66, '0.4': 0.66, '0.5': 0.66, '0.6': 0.67, '0.67': 0.81, '0.75': 1.12, '0.8': 1.45, '0.9': 1.45}",0,2,0.0,MISS,-1.0,0.2018,0.2018,False,2026-03-17
56677826,Ausar Thompson,18447811,Detroit Pistons @ Washington Wizards,9,reb,UNDER,4.5,118,betway,0.6374,0.4366,0.3894,0.083,2.67,"{'0.1': 2.07, '0.2': 2.51, '0.25': 2.51, '0.33': 2.56, '0.4': 2.62, '0.5': 2.67, '0.6': 3.36, '0.67': 3.36, '0.75': 3.79, '0.8': 3.81, '0.9': 5.12}",0,2,7.0,MISS,-1.0,-0.2008,-0.2008,False,2026-03-17
56677839,Jett Howard,18447810,Oklahoma City Thunder @ Orlando Magic,22,blk,OVER,0.5,275,betway,0.3701,0.2458,0.3877,0.035,0.38,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.38, '0.6': 0.46, '0.67': 0.46, '0.75': 0.86, '0.8': 0.93, '0.9': 1.51}",0,1,0.0,MISS,-1.0,0.1243,0.1243,False,2026-03-17
56677826,Ausar Thompson,18447811,Detroit Pistons @ Washington Wizards,9,stl,UNDER,1.5,140,betway,0.5779,0.4167,0.3869,0.069,0.93,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.39, '0.4': 0.41, '0.5': 0.93, '0.6': 1.25, '0.67': 1.27, '0.75': 1.54, '0.8': 1.71, '0.9': 2.33}",0,2,0.0,HIT,1.4,0.1612,0.1112,True,2026-03-17
56677839,Jett Howard,18447810,Oklahoma City Thunder @ Orlando Magic,22,stl,OVER,0.5,215,betparx,0.4353,0.2974,0.3711,0.043,0.52,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.3, '0.4': 0.34, '0.5': 0.52, '0.6': 0.97, '0.67': 1.14, '0.75': 1.43, '0.8': 1.5, '0.9': 1.77}",0,1,1.0,HIT,2.15,0.1379,0.1337,True,2026-03-17
380,Norman Powell,18447809,Miami Heat @ Charlotte Hornets,16,pts,UNDER,21.5,-105,fanduel,0.6994,0.506,0.3655,0.096,13.91,"{'0.1': 9.24, '0.2': 12.9, '0.25': 12.9, '0.33': 12.95, '0.4': 13.22, '0.5': 13.91, '0.6': 14.33, '0.67': 14.47, '0.75': 15.89, '0.8': 16.1, '0.9': 19.06}",0,2,17.0,HIT,0.9523809523809523,0.1934,0.1886,True,2026-03-17
87,Jevon Carter,18447810,Oklahoma City Thunder @ Orlando Magic,22,blk,OVER,0.5,200,betway,0.4518,0.3077,0.3554,0.044,0.71,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.34, '0.4': 0.34, '0.5': 0.71, '0.6': 0.86, '0.67': 0.89, '0.75': 1.09, '0.8': 1.09, '0.9': 1.09}",0,2,0.0,MISS,-1.0,0.1441,0.1441,False,2026-03-17
15,Giannis Antetokounmpo,18447813,Cleveland Cavaliers @ Milwaukee Bucks,17,pts,UNDER,28.5,-108,fanduel,0.7028,0.4957,0.3535,0.095,12.47,"{'0.1': 8.67, '0.2': 12.47, '0.25': 12.47, '0.33': 12.47, '0.4': 12.47, '0.5': 12.47, '0.6': 13.37, '0.67': 13.37, '0.75': 15.04, '0.8': 16.64, '0.9': 21.48}",0,2,,NO_ACTION,0.0,,,False,2026-03-17
69,Bruce Brown,18447815,Philadelphia 76ers @ Denver Nuggets,8,blk,OVER,0.5,275,betway,0.3593,0.2458,0.3474,0.032,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.39, '0.75': 0.61, '0.8': 0.78, '0.9': 1.04}",0,2,1.0,HIT,2.75,0.1135,0.1135,False,2026-03-17
1028036986,Pelle Larsson,18447809,Miami Heat @ Charlotte Hornets,16,blk,OVER,0.5,225,betmgm,0.4144,0.2869,0.3468,0.039,0.42,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.33, '0.5': 0.42, '0.6': 0.59, '0.67': 0.82, '0.75': 1.08, '0.8': 1.16, '0.9': 1.21}",0,3,0.0,MISS,-1.0,0.1275,0.1243,True,2026-03-17
191,Tim Hardaway Jr.,18447815,Philadelphia 76ers @ Denver Nuggets,8,ast,OVER,1.5,160,betway,0.5158,0.3571,0.341,0.053,1.91,"{'0.1': 0.81, '0.2': 1.15, '0.25': 1.47, '0.33': 1.65, '0.4': 1.74, '0.5': 1.91, '0.6': 2.41, '0.67': 2.62, '0.75': 2.74, '0.8': 3.21, '0.9': 3.54}",0,2,4.0,HIT,1.6,0.1587,0.1587,False,2026-03-17
452,Myles Turner,18447813,Cleveland Cavaliers @ Milwaukee Bucks,17,ast,OVER,1.5,155,betmgm,0.5229,0.3864,0.3333,0.054,1.76,"{'0.1': 0.72, '0.2': 1.13, '0.25': 1.55, '0.33': 1.72, '0.4': 1.76, '0.5': 1.76, '0.6': 1.98, '0.67': 2.45, '0.75': 2.68, '0.8': 2.78, '0.9': 3.34}",0,2,,NO_ACTION,0.0,,,False,2026-03-17
246,Nikola Jokic,18447815,Philadelphia 76ers @ Denver Nuggets,8,ast,UNDER,10.5,-112,betmgm,0.7028,0.5077,0.3302,0.092,6.09,"{'0.1': 2.87, '0.2': 3.64, '0.25': 4.02, '0.33': 4.5, '0.4': 5.12, '0.5': 6.09, '0.6': 6.21, '0.67': 6.92, '0.75': 7.12, '0.8': 7.72, '0.9': 8.78}",0,3,14.0,MISS,-1.0,-0.1951,-0.1951,False,2026-03-17
56677822,Victor Wembanyama,18447816,San Antonio Spurs @ Sacramento Kings,27,pts,UNDER,25.5,-112,fanatics,0.7028,0.5077,0.3302,0.092,13.79,"{'0.1': 9.74, '0.2': 13.79, '0.25': 13.79, '0.33': 13.79, '0.4': 13.79, '0.5': 13.79, '0.6': 15.19, '0.67': 15.67, '0.75': 17.94, '0.8': 18.44, '0.9': 21.41}",0,2,18.0,HIT,0.8928571428571428,-0.1951,-0.1951,False,2026-03-17
666679,Cameron Johnson,18447815,Philadelphia 76ers @ Denver Nuggets,8,ast,OVER,2.5,142,draftkings,0.5491,0.3876,0.3289,0.058,3.58,"{'0.1': 1.9, '0.2': 2.75, '0.25': 2.75, '0.33': 2.84, '0.4': 3.34, '0.5': 3.58, '0.6': 4.05, '0.67': 4.19, '0.75': 4.41, '0.8': 4.41, '0.9': 5.91}",0,3,1.0,MISS,-1.0,0.1615,0.1615,False,2026-03-17
56677822,Victor Wembanyama,18447816,San Antonio Spurs @ Sacramento Kings,27,blk,UNDER,2.5,120,betmgm,0.604,0.422,0.3289,0.069,1.07,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.57, '0.4': 1.07, '0.5': 1.07, '0.6': 1.17, '0.67': 1.47, '0.75': 2.03, '0.8': 2.66, '0.9': 2.73}",0,2,1.0,HIT,1.2000000000000002,-0.182,-0.182,False,2026-03-17
1028214238,Justin Edwards,18447815,Philadelphia 76ers @ Denver Nuggets,23,stl,UNDER,1.5,115,betparx,0.618,0.438,0.3286,0.071,0.92,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.42, '0.4': 0.63, '0.5': 0.92, '0.6': 1.11, '0.67': 1.28, '0.75': 1.32, '0.8': 1.37, '0.9': 2.25}",0,1,1.0,HIT,1.15,-0.18,-0.18,False,2026-03-17
1028214238,Justin Edwards,18447815,Philadelphia 76ers @ Denver Nuggets,23,pts,UNDER,12.5,-112,fanduel,0.7003,0.5113,0.3256,0.091,5.67,"{'0.1': 3.51, '0.2': 5.01, '0.25': 5.01, '0.33': 5.26, '0.4': 5.67, '0.5': 5.67, '0.6': 6.33, '0.67': 7.59, '0.75': 9.46, '0.8': 9.46, '0.9': 11.11}",0,1,11.0,HIT,0.8928571428571428,-0.189,-0.189,False,2026-03-17
17896075,Cade Cunningham,18447811,Detroit Pistons @ Washington Wizards,9,ast,UNDER,10.5,-113,betway,0.7028,0.5088,0.3247,0.092,5.21,"{'0.1': 2.22, '0.2': 3.22, '0.25': 3.73, '0.33': 4.19, '0.4': 4.52, '0.5': 5.21, '0.6': 5.46, '0.67': 6.17, '0.75': 6.35, '0.8': 7.47, '0.9': 8.75}",0,3,0.0,HIT,0.8849557522123894,0.194,0.2249,True,2026-03-17
322,Donovan Mitchell,18447813,Cleveland Cavaliers @ Milwaukee Bucks,6,stl,UNDER,1.5,125,betway,0.5868,0.4194,0.3202,0.064,0.96,"{'0.1': 0.3, '0.2': 0.31, '0.25': 0.38, '0.33': 0.43, '0.4': 0.49, '0.5': 0.96, '0.6': 1.22, '0.67': 1.22, '0.75': 1.48, '0.8': 1.73, '0.9': 2.26}",0,3,1.0,HIT,1.25,-0.1674,-0.1674,False,2026-03-17
666682,Keldon Johnson,18447816,San Antonio Spurs @ Sacramento Kings,27,reb,UNDER,4.5,114,betway,0.6158,0.4663,0.3178,0.07,2.29,"{'0.1': 1.56, '0.2': 1.91, '0.25': 1.94, '0.33': 1.94, '0.4': 1.94, '0.5': 2.29, '0.6': 2.84, '0.67': 3.08, '0.75': 3.77, '0.8': 4.34, '0.9': 5.93}",0,1,1.0,HIT,1.1399999999999997,-0.1495,-0.1495,False,2026-03-17
57,Devin Booker,18447814,Phoenix Suns @ Minnesota Timberwolves,24,pts,UNDER,27.5,-115,fanduel,0.7028,0.5193,0.3138,0.09,20.74,"{'0.1': 13.07, '0.2': 17.48, '0.25': 17.74, '0.33': 18.0, '0.4': 18.76, '0.5': 20.74, '0.6': 22.14, '0.67': 22.89, '0.75': 23.66, '0.8': 23.66, '0.9': 25.12}",0,2,34.0,MISS,-1.0,-0.1835,-0.1835,False,2026-03-17
56677833,Cason Wallace,18447810,Oklahoma City Thunder @ Orlando Magic,21,blk,OVER,0.5,250,betway,0.3749,0.2632,0.312,0.031,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.38, '0.67': 0.51, '0.75': 0.77, '0.8': 0.95, '0.9': 1.15}",0,3,1.0,HIT,2.5,0.1117,0.1117,False,2026-03-17
177,Aaron Gordon,18447815,Philadelphia 76ers @ Denver Nuggets,8,ast,OVER,2.5,135,betparx,0.5582,0.4183,0.3117,0.058,5.02,"{'0.1': 2.09, '0.2': 3.01, '0.25': 3.42, '0.33': 3.96, '0.4': 4.26, '0.5': 5.02, '0.6': 5.02, '0.67': 5.02, '0.75': 5.31, '0.8': 5.67, '0.9': 6.79}",0,2,2.0,MISS,-1.0,0.1399,0.1399,False,2026-03-17
38017725,Moussa Diabate,18447809,Miami Heat @ Charlotte Hornets,4,ast,OVER,2.5,150,betway,0.5241,0.3713,0.3102,0.052,3.4,"{'0.1': 1.66, '0.2': 2.23, '0.25': 2.56, '0.33': 2.64, '0.4': 2.79, '0.5': 3.4, '0.6': 3.93, '0.67': 4.46, '0.75': 5.0, '0.8': 5.29, '0.9': 5.47}",0,2,4.0,HIT,1.5,0.1528,0.1528,False,2026-03-17
17895966,Jalen Green,18447814,Phoenix Suns @ Minnesota Timberwolves,24,pts,UNDER,22.5,-110,betparx,0.6847,0.508,0.3071,0.084,14.58,"{'0.1': 10.02, '0.2': 13.99, '0.25': 13.99, '0.33': 13.99, '0.4': 14.14, '0.5': 14.58, '0.6': 15.12, '0.67': 15.12, '0.75': 16.03, '0.8': 17.87, '0.9': 20.94}",0,2,9.0,HIT,0.9090909090909092,-0.1767,-0.1767,False,2026-03-17
3547239,LaMelo Ball,18447809,Miami Heat @ Charlotte Hornets,4,pts,UNDER,20.5,-105,fanduel,0.6684,0.5036,0.3049,0.08,14.03,"{'0.1': 8.49, '0.2': 11.05, '0.25': 11.27, '0.33': 11.27, '0.4': 12.36, '0.5': 14.03, '0.6': 15.93, '0.67': 17.18, '0.75': 17.18, '0.8': 17.18, '0.9': 20.04}",0,2,30.0,MISS,-1.0,-0.1648,-0.1648,False,2026-03-17
161,De'Aaron Fox,18447816,San Antonio Spurs @ Sacramento Kings,27,pts,UNDER,18.5,100,betmgm,0.6524,0.4783,0.3048,0.076,13.01,"{'0.1': 9.07, '0.2': 13.01, '0.25': 13.01, '0.33': 13.01, '0.4': 13.01, '0.5': 13.01, '0.6': 13.36, '0.67': 13.95, '0.75': 14.58, '0.8': 16.04, '0.9': 19.0}",0,2,15.0,HIT,1.0,-0.1741,-0.1741,False,2026-03-17
1057263194,Kon Knueppel,18447809,Miami Heat @ Charlotte Hornets,4,ast,OVER,3.5,142,fanduel,0.5381,0.3989,0.3021,0.053,4.37,"{'0.1': 2.09, '0.2': 3.49, '0.25': 3.89, '0.33': 3.9, '0.4': 4.13, '0.5': 4.37, '0.6': 4.81, '0.67': 5.12, '0.75': 5.73, '0.8': 5.77, '0.9': 5.86}",0,3,2.0,MISS,-1.0,0.1392,0.1027,True,2026-03-17
1028037477,Ajay Mitchell,18447810,Oklahoma City Thunder @ Orlando Magic,21,blk,OVER,0.5,280,betmgm,0.342,0.2434,0.2997,0.027,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.32, '0.75': 0.39, '0.8': 0.79, '0.9': 0.96}",0,2,0.0,MISS,-1.0,0.0986,0.0986,False,2026-03-17
17895858,Quentin Grimes,18447815,Philadelphia 76ers @ Denver Nuggets,23,blk,OVER,0.5,220,betmgm,0.4053,0.2941,0.297,0.034,0.35,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.33, '0.5': 0.35, '0.6': 0.55, '0.67': 0.73, '0.75': 0.96, '0.8': 0.96, '0.9': 0.96}",0,2,0.0,MISS,-1.0,0.1112,0.1112,False,2026-03-17
175,Shai Gilgeous-Alexander,18447810,Oklahoma City Thunder @ Orlando Magic,21,pts,UNDER,32.0,102,fanatics,0.6419,0.4915,0.2966,0.073,24.94,"{'0.1': 12.71, '0.2': 17.65, '0.25': 18.62, '0.33': 20.07, '0.4': 23.23, '0.5': 24.94, '0.6': 25.43, '0.67': 27.32, '0.75': 29.27, '0.8': 29.66, '0.9': 33.44}",0,3,40.0,MISS,-1.0,0.1504,0.1622,True,2026-03-17
447,Karl-Anthony Towns,18447812,Indiana Pacers @ New York Knicks,20,reb,UNDER,11.5,106,betparx,0.6278,0.462,0.2932,0.069,7.29,"{'0.1': 4.52, '0.2': 5.1, '0.25': 5.42, '0.33': 5.98, '0.4': 6.61, '0.5': 7.29, '0.6': 8.29, '0.67': 8.53, '0.75': 9.96, '0.8': 10.51, '0.9': 13.45}",0,3,11.0,HIT,1.06,0.1658,0.1255,True,2026-03-17
3547239,LaMelo Ball,18447809,Miami Heat @ Charlotte Hornets,4,blk,OVER,0.5,275,betway,0.3444,0.25,0.2916,0.027,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.32, '0.75': 0.45, '0.8': 0.88, '0.9': 1.04}",0,2,0.0,MISS,-1.0,0.0944,0.0867,True,2026-03-17
125,DeMar DeRozan,18447816,San Antonio Spurs @ Sacramento Kings,26,fg3m,OVER,0.5,125,betway,0.574,0.4112,0.2915,0.058,0.77,"{'0.1': 0.52, '0.2': 0.52, '0.25': 0.56, '0.33': 0.77, '0.4': 0.77, '0.5': 0.77, '0.6': 0.8, '0.67': 0.88, '0.75': 1.2, '0.8': 1.33, '0.9': 1.51}",0,2,0.0,MISS,-1.0,0.1628,0.1628,False,2026-03-17
161,De'Aaron Fox,18447816,San Antonio Spurs @ Sacramento Kings,27,ast,UNDER,6.5,114,betrivers,0.6009,0.4526,0.2859,0.063,5.43,"{'0.1': 2.33, '0.2': 3.33, '0.25': 3.9, '0.33': 4.31, '0.4': 4.74, '0.5': 5.43, '0.6': 5.43, '0.67': 5.67, '0.75': 5.92, '0.8': 6.85, '0.9': 8.21}",0,2,6.0,HIT,1.1399999999999997,-0.1483,-0.1483,False,2026-03-17
