player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,0,0.05875875875875876
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,1,0.07937937937937938
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,2,0.1091091091091091
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,3,0.14104104104104104
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,4,0.12912912912912913
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,5,0.16986986986986985
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,6,0.11081081081081082
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,7,0.08248248248248248
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,8,0.05405405405405405
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,9,0.028628628628628628
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,10,0.018418418418418417
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,11,0.012412412412412413
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,12,0.003103103103103103
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,13,0.0018018018018018018
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,reb,OVER,3.5,draftkings,0.6121,0.4592,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,0,0,14,0.001001001001001001
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,0,0.03597915413910604
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,1,0.05181399077971538
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,2,0.05792744036881139
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,3,0.0995189416716777
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,4,0.12096612547604732
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,5,0.14261375025055123
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,6,0.11555421928242134
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,7,0.13299258368410505
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,8,0.09370615353778314
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,9,0.06093405492082582
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,10,0.03587893365403889
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,11,0.025456003207055523
161,De'Aaron Fox,21716138,New York Knicks @ San Antonio Spurs,27,ast,UNDER,6.5,betrivers,0.6231,0.556,phase13s_direct_lineup_injury_pmf_driver_v1,1,t_minus_25,1,1,12,0.013830426939266387
