date,game_id,event_id,snapshot_type,snapshot_time_utc,home_team,away_team,bookmaker_key,player_id,player_name,stat,line,side,role_bucket,pmf_kind,pmf_col_used,is_alternate,model_pmf_raw,model_pmf,model_mean,model_variance,pmf_mean_raw,pmf_mean_repaired,pmf_mean_shift_delta_or_gamma,pmf_mean_shift_repair_applied,pmf_mean_shift_repair_scope,pmf_mean_shift_repair_method,pmf_mean_shift_repair_version,pmf_mean_shift_row_rollback_reason,model_prob_over_raw,model_prob_over_after_pmf_mean_shift,model_prob_over_calibrated,model_prob_over_active,probability_scale_repair_scope,probability_scale_repair_method,probability_scale_repair_version,model_prob_over,model_prob_under,model_probability_for_side,market_prob_over_no_vig,market_prob_under_no_vig,market_probability_for_side,over_odds_american,under_odds_american,actual,hit_result,closing_line_result,settled,model_event_logloss,market_event_logloss,event_logloss_delta,model_brier,market_brier,brier_delta,model_nll,model_rps,walk_forward_only,same_sample_predictions_used,join_status,join_blockers,scoring_blocker,model_prob_over_pre_event_calibration,event_calibration_applied,event_calibration_version,event_calibration_stage,event_calibration_source,event_calibration_segment,market_pmf_used,market_prob_used_as_training_label,m8_6q_schema_version,m8_6q_delta_sign_convention,injury_status_current,official_lineup_status,expected_lineup_status,projected_minutes,minutes_q10,minutes_q50,minutes_q90,p_inactive,p_starter,usage_projection,opponent_def_rating_recent,expected_steal_opportunities,cov_pts_reb_player,cov_pts_ast_player,cov_reb_ast_player,combo_covariance_sample_size,odds_snapshot_family,odds_snapshot_path,odds_snapshot_type,odds_snapshot_substr_used,odds_snapshot_rank,odds_snapshot_is_historical,odds_snapshot_lock_offset_minutes
2026-04-27,21684800.0,846b0e9b691b5a291619fa22f96c7dfa,historical_lock_minus_5m,2026-04-28T00:05:00Z,Orlando Magic,Detroit Pistons,betrivers,17896075.0,Cade Cunningham,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}","{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}",1.324,0.8857560000000001,1.324,1.324,,False,,,,,0.10904792583700001,0.10904792583700001,0.2287324815917188,0.2287324815917188,fg3m|starter,shrunk_isotonic,1.0,0.2287324815917188,0.7712675184082812,0.2287324815917188,0.3975645694903946,0.6024354305096056,0.3975645694903946,133.0,-186.0,3.0,1.0,,True,1.4752021609647505,0.9223979191099851,0.5528042418547654,0.5948535849516684,0.36292844793329354,0.23192513701837486,2.3325875685492403,1.1901635721961736,True,False,matched,,,0.10904792583700001,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.44618794010325,35.30993578844796,39.63982039413767,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-27/odds_pairs_hist_lockday_2026-04-27.parquet,hist_lockday,auto,1,True,5.0
2026-04-27,21684800.0,846b0e9b691b5a291619fa22f96c7dfa,historical_lock_minus_5m,2026-04-28T00:05:00Z,Orlando Magic,Detroit Pistons,betparx,17896075.0,Cade Cunningham,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}","{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}",1.324,0.8857560000000001,1.324,1.324,,False,,,,,0.10904792583700001,0.10904792583700001,0.2287324815917188,0.2287324815917188,fg3m|starter,shrunk_isotonic,1.0,0.2287324815917188,0.7712675184082812,0.2287324815917188,0.3924905308228578,0.6075094691771422,0.3924905308228578,138.0,-186.0,3.0,1.0,,True,1.4752021609647505,0.9352428673427755,0.539959293621975,0.5948535849516684,0.3690677551398931,0.2257858298117753,2.3325875685492403,1.1901635721961736,True,False,matched,,,0.10904792583700001,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.44618794010325,35.30993578844796,39.63982039413767,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-27/odds_pairs_hist_lockday_2026-04-27.parquet,hist_lockday,auto,1,True,5.0
2026-04-27,21684800.0,846b0e9b691b5a291619fa22f96c7dfa,historical_lock_minus_5m,2026-04-28T00:05:00Z,Orlando Magic,Detroit Pistons,fliff,17896075.0,Cade Cunningham,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}","{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}",1.324,0.8857560000000001,1.324,1.324,,False,,,,,0.10904792583700001,0.10904792583700001,0.2287324815917188,0.2287324815917188,fg3m|starter,shrunk_isotonic,1.0,0.2287324815917188,0.7712675184082812,0.2287324815917188,0.3916362429472287,0.6083637570527713,0.3916362429472287,135.0,-195.0,3.0,1.0,,True,1.4752021609647505,0.9374218216705907,0.5377803392941598,0.5948535849516684,0.3701064608953634,0.22474712405630498,2.3325875685492403,1.1901635721961736,True,False,matched,,,0.10904792583700001,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.44618794010325,35.30993578844796,39.63982039413767,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-27/odds_pairs_hist_lockday_2026-04-27.parquet,hist_lockday,auto,1,True,5.0
2026-04-27,21684800.0,846b0e9b691b5a291619fa22f96c7dfa,historical_lock_minus_5m,2026-04-28T00:05:00Z,Orlando Magic,Detroit Pistons,betmgm,17896075.0,Cade Cunningham,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}","{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}",1.324,0.8857560000000001,1.324,1.324,,False,,,,,0.10904792583700001,0.10904792583700001,0.2287324815917188,0.2287324815917188,fg3m|starter,shrunk_isotonic,1.0,0.2287324815917188,0.7712675184082812,0.2287324815917188,0.3907302613850714,0.6092697386149285,0.3907302613850714,138.0,-190.0,3.0,1.0,,True,1.4752021609647505,0.9397378256459775,0.535464335318773,0.5948535849516684,0.3712096143919034,0.22364397055976498,2.3325875685492403,1.1901635721961736,True,False,matched,,,0.10904792583700001,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.44618794010325,35.30993578844796,39.63982039413767,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-27/odds_pairs_hist_lockday_2026-04-27.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,hardrockbet_fl,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5833333333333334,0.4166666666666667,0.5833333333333334,-175.0,120.0,3.0,1.0,,True,1.0654834749734226,0.5389965007326869,0.5264869742407357,0.42959998415542844,0.17361111111111108,0.2559888730443174,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-27,21684800.0,846b0e9b691b5a291619fa22f96c7dfa,historical_lock_minus_5m,2026-04-28T00:05:00Z,Orlando Magic,Detroit Pistons,hardrockbet_fl,17896075.0,Cade Cunningham,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}","{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}",1.324,0.8857560000000001,1.324,1.324,,False,,,,,0.10904792583700001,0.10904792583700001,0.2287324815917188,0.2287324815917188,fg3m|starter,shrunk_isotonic,1.0,0.2287324815917188,0.7712675184082812,0.2287324815917188,0.38461538461538464,0.6153846153846154,0.38461538461538464,140.0,-200.0,3.0,1.0,,True,1.4752021609647505,0.9555114450274363,0.5196907159373142,0.5948535849516684,0.37869822485207105,0.21615536009959735,2.3325875685492403,1.1901635721961736,True,False,matched,,,0.10904792583700001,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.44618794010325,35.30993578844796,39.63982039413767,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-27/odds_pairs_hist_lockday_2026-04-27.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,betparx,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5763260025873221,0.42367399741267786,0.5763260025873221,-162.0,120.0,3.0,1.0,,True,1.0654834749734226,0.551081801676558,0.5144016732968646,0.42959998415542844,0.17949965608363777,0.25010032807179067,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-27,21684800.0,846b0e9b691b5a291619fa22f96c7dfa,historical_lock_minus_5m,2026-04-28T00:05:00Z,Orlando Magic,Detroit Pistons,espnbet,17896075.0,Cade Cunningham,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}","{""0"": 0.200310848721, ""1"": 0.39642984111600005, ""2"": 0.294211384326, ""3"": 0.09704431311600001, ""4"": 0.012003612721000003}",1.324,0.8857560000000001,1.324,1.324,,False,,,,,0.10904792583700001,0.10904792583700001,0.2287324815917188,0.2287324815917188,fg3m|starter,shrunk_isotonic,1.0,0.2287324815917188,0.7712675184082812,0.2287324815917188,0.3817534778388871,0.6182465221611129,0.3817534778388871,145.0,-195.0,3.0,1.0,,True,1.4752021609647505,0.9629802246724058,0.5122219362923447,0.5948535849516684,0.3822287621643114,0.212624822787357,2.3325875685492403,1.1901635721961736,True,False,matched,,,0.10904792583700001,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,19.44618794010325,35.30993578844796,39.63982039413767,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-27/odds_pairs_hist_lockday_2026-04-27.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,betrivers,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5740945445087458,0.42590545549125436,0.5740945445087458,-162.0,118.0,3.0,1.0,,True,1.0654834749734226,0.554961184538341,0.5105222904350816,0.42959998415542844,0.18139545701721274,0.2482045271382157,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,fliff,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.572408229124647,0.42759177087535294,0.572408229124647,-165.0,115.0,3.0,1.0,,True,1.0654834749734226,0.557902854875148,0.5075806200982745,0.42959998415542844,0.18283472252032043,0.246765261635108,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,fanduel,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,True,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5670257738988136,0.4329742261011864,0.5670257738988136,-154.0,116.0,3.0,1.0,,True,1.0654834749734226,0.5673505196758413,0.4981329552975813,0.42959998415542844,0.18746668046792128,0.24213330368750716,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,fanduel,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5667244367417678,0.43327556325823224,0.5667244367417678,-150.0,118.0,3.0,1.0,,True,1.0654834749734226,0.5678820956108462,0.4976013793625763,0.42959998415542844,0.1877277137167384,0.24187227043869003,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,hardrockbet_az,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5633187772925764,0.43668122270742354,0.5633187772925764,-150.0,115.0,3.0,1.0,,True,1.0654834749734226,0.5739095991925676,0.491573875780855,0.42959998415542844,0.19069049026525048,0.23890949389017796,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
2026-04-29,21681990.0,6fa2ebdc614d327bc9a4558541adcd30,historical_lock_minus_5m,2026-04-29T23:35:00Z,Cleveland Cavaliers,Toronto Raptors,hardrockbet,322.0,Donovan Mitchell,fg3m,2.5,OVER,starter,oof_single,pmf,False,"{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}","{""0"": 0.109062422579232, ""1"": 0.30408370158383996, ""2"": 0.33913384787232004, ""3"": 0.18911202108767997, ""4"": 0.05272749497616001, ""5"": 0.005880511900767997}",1.7900000000000003,1.14918,1.7900000000000003,1.7900000000000003,,False,,,,,0.24772002796460796,0.24772002796460796,0.3445612277600382,0.3445612277600382,fg3m|starter,shrunk_isotonic,1.0,0.3445612277600382,0.6554387722399617,0.3445612277600382,0.5633187772925764,0.43668122270742354,0.5633187772925764,-150.0,115.0,3.0,1.0,,True,1.0654834749734226,0.5739095991925676,0.491573875780855,0.42959998415542844,0.19069049026525048,0.23890949389017796,1.6654157353346164,0.7519789671456907,True,False,matched,,,0.24772002796460796,False,guarded_line_iso_platt_v1,oof_date_holdout_one_fold_per_date,guarded_oof_actuals_only,,False,False,v2,model_minus_market_negative_better,,,,,14.156467879967753,33.56072555047365,38.4448578530818,0.050000000000000044,,,,,,,,,hist_lockday,data/odds_api/processed/2026-04-29/odds_pairs_hist_lockday_2026-04-29.parquet,hist_lockday,auto,1,True,5.0
