pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,actual_outcome,pmf_nll,pmf_rps,pmf_mean,mean_error,outcome_prob_assigned
"{""0"": 0.02722450205184666, ""1"": 0.03603242918626764, ""2"": 0.061355219697727954, ""3"": 0.08938044239815834, ""4"": 0.1204083675307777, ""5"": 0.1347212491242118, ""6"": 0.14412971674507055, ""7"": 0.1333199879891903, ""8"": 0.10169152237013311, ""9"": 0.06265639075167652, ""10"": 0.03983585226704034, ""11"": 0.0268241417275548, ""12"": 0.008107296566910218, ""13"": 0.008007206485837253, ""14"": 0.0031027925132619356, ""15"": 0.001601441297167451, ""16"": 0.001601441297167451}",James Harden,192,CLE,TOR,False,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.745470923831448,6,6,0.02722450205184666,0.9727754979481533,0.9367430687618856,0.8753878490641578,0.7860074066659994,0.6655990391352218,0.5308777900110099,0.3867480732659393,0.2534280852767491,0.15173656290661597,0.08908017215493945,0.04924431988789911,0.02242017816034431,0.01431288159343409,0.006305675107596837,0.003202882594334902,0.001601441297167451,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,9,2.77008959563292,0.10310410387264661,5.745470923831448,-3.254529076168552,0.06265639075167652
"{""0"": 0.10141014101410141, ""1"": 0.26102610261026105, ""2"": 0.2619261926192619, ""3"": 0.18191819181918192, ""4"": 0.0991099109910991, ""5"": 0.039003900390039, ""6"": 0.032303230323032305, ""15"": 0.0233023302330233}",James Harden,192,CLE,TOR,False,21681995,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.4654465446544656,2,2,0.10141014101410141,0.8985898589858985,0.6375637563756376,0.37563756375637564,0.19371937193719369,0.09460946094609461,0.0556055605560556,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,1,1.3431348666591105,0.030616612516337134,2.4654465446544656,1.4654465446544656,0.261026102610261
"{""0"": 0.008506805444355486, ""1"": 0.006505204163330665, ""2"": 0.009007205764611689, ""3"": 0.007205764611689352, ""4"": 0.010608486789431545, ""5"": 0.010508406725380306, ""6"": 0.00600480384307446, ""7"": 0.011108887109687752, ""8"": 0.011309047237790231, ""9"": 0.013610888710968775, ""10"": 0.01891513210568455, ""11"": 0.018214571657325863, ""12"": 0.01741393114491593, ""13"": 0.025620496397117696, ""14"": 0.02542033626901521, ""15"": 0.023718975180144115, ""16"": 0.031124899919935948, ""17"": 0.039031224979983986, ""18"": 0.04083266613290633, ""19"": 0.03773018414731785, ""20"": 0.04483586869495597, ""21"": 0.04553642914331465, ""22"": 0.05124099279423539, ""23"": 0.05084067253803042, ""24"": 0.0478382706164932, ""25"": 0.04383506805444355, ""26"": 0.03973178542834267, ""27"": 0.04033226581265013, ""28"": 0.03813050440352282, ""29"": 0.023418734987990394, ""30"": 0.034127301841473175, ""31"": 0.029323458767013613, ""32"": 0.01991593274619696, ""33"": 0.022518014411529223, ""34"": 0.01891513210568455, ""35"": 0.014211369095276222, ""36"": 0.01200960768614892, ""37"": 0.010908726981585268, ""38"": 0.008907125700560448, ""39"": 0.006705364291433147, ""40"": 0.006705364291433147, ""41"": 0.0033026421136909527, ""42"": 0.003502802241793435, ""43"": 0.002101681345076061, ""44"": 0.0025020016012810248, ""45"": 0.002201761409127302, ""47"": 0.0012009607686148918, ""54"": 0.001401120896717374, ""80"": 0.001401120896717374}",Donovan Mitchell,322,CLE,TOR,False,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,21.97107686148919,22,22,0.008506805444355486,0.9914931945556444,0.9849879903923139,0.9759807846277022,0.9687750200160129,0.9581665332265813,0.9476581265012011,0.9416533226581265,0.9305444355484388,0.9192353883106485,0.9056244995996797,0.8867093674939952,0.8684947958366693,0.8510808646917535,0.8254603682946356,0.8000400320256206,0.7763210568454764,0.7451961569255404,0.7061649319455564,0.66533226581265,0.6276020816653323,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,24,0.4658489412623928,0.030236490533499645,17.276521216973578,-6.723478783026422,0.0
"{""0"": 0.03596113392767706, ""1"": 0.058499449063407795, ""2"": 0.0907542822798758, ""3"": 0.12671541620755286, ""4"": 0.147350495842933, ""5"": 0.15536411900230393, ""6"": 0.12270860462786738, ""7"": 0.10187318441350296, ""8"": 0.06931784032855856, ""9"": 0.04197135129720525, ""10"": 0.025843934688971254, ""11"": 0.01432435139737554, ""12"": 0.0051086847640989695, ""13"": 0.0027045978162876893, ""14"": 0.0015025543423820497}",Donovan Mitchell,322,CLE,TOR,False,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.90153260542923,5,5,0.03596113392767706,0.964038866072323,0.9055394170089153,0.8147851347290396,0.6880697185214866,0.5407192226785535,0.3853551036762497,0.2626464990483823,0.16077331463487932,0.09145547430632076,0.049484123009115505,0.023640188320144247,0.009315836922768708,0.004207152158669739,0.0015025543423820497,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,1.1102230246251565e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,5,1.861983762159887,0.030378403277558214,4.90153260542923,-0.09846739457077014,0.15536411900230385
"{""0"": 0.05410821643286573, ""1"": 0.08847695390781564, ""2"": 0.1372745490981964, ""3"": 0.1653306613226453, ""4"": 0.16182364729458917, ""5"": 0.15190380761523048, ""6"": 0.10360721442885772, ""7"": 0.06613226452905811, ""8"": 0.03547094188376754, ""9"": 0.018637274549098196, ""10"": 0.009819639278557115, ""11"": 0.004308617234468938, ""12"": 0.0017034068136272545, ""13"": 0.0014028056112224449}",Donovan Mitchell,322,CLE,TOR,False,21681995,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.9861723446893786,4,3,0.05410821643286573,0.9458917835671343,0.8574148296593186,0.7201402805611223,0.5548096192384769,0.3929859719438878,0.2410821643286573,0.1374749498997996,0.07134268537074148,0.03587174348697395,0.017234468937875752,0.007414829659318637,0.0031062124248496994,0.0014028056112224449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,2,1.98577235048334,0.054393604844960454,3.986172344689379,1.986172344689379,0.13727454909819625
"{""0"": 0.1766, ""1"": 0.3162, ""2"": 0.2423, ""3"": 0.1439, ""4"": 0.0592, ""5"": 0.0385, ""15"": 0.0233}",Donovan Mitchell,322,CLE,TOR,False,21681995,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.0113,2,1,0.1766,0.8234,0.5072,0.2649,0.12100000000000001,0.0618,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,2,1.417578651159657,0.0184050275,2.0113,0.011299999999999866,0.24229999999999996
"{""0"": 0.06986287658893005, ""1"": 0.06776098488639777, ""2"": 0.07196476829146234, ""3"": 0.07336602942648385, ""4"": 0.0784706235612051, ""5"": 0.06625963367030328, ""6"": 0.06225603042738465, ""7"": 0.0775698128315484, ""8"": 0.06706035431888702, ""9"": 0.06385747172455211, ""10"": 0.05394855369832851, ""11"": 0.04363927534781304, ""12"": 0.04914422980682615, ""13"": 0.03783405064558103, ""14"": 0.031928735862276056, ""15"": 0.021018917025322794, ""16"": 0.01811630467420679, ""17"": 0.011710539485536986, ""18"": 0.008407566810129118, ""19"": 0.008707837053348015, ""20"": 0.004103693323991593, ""21"": 0.004103693323991593, ""22"": 0.0022019817836052454, ""23"": 0.0025022520268241422, ""25"": 0.0014012611350215196, ""31"": 0.0014012611350215196, ""80"": 0.0014012611350215196}",Ja'Kobe Walter,1028029111,TOR,CLE,True,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,7.238614753277951,7,4,0.06986287658893005,0.9301371234110701,0.8623761385246723,0.79041137023321,0.7170453408067262,0.6385747172455211,0.5723150835752178,0.5100590531478331,0.4324892403162848,0.36542888599739776,0.3015714142728456,0.24762286057451707,0.20398358522670404,0.1548393554198779,0.11700530477429688,0.08507656891202084,0.06405765188669804,0.04594134721249125,0.03423080772695426,0.025823240916825148,0.01711540386347713,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,1.1102230246251565e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,24,4.067776410230358,0.503936561121404,7.116104494044639,-16.883895505955362,0.0
"{""0"": 0.10717147435897437, ""1"": 0.18098958333333334, ""2"": 0.1970152243589744, ""3"": 0.17107371794871795, ""4"": 0.12590144230769232, ""5"": 0.09364983974358974, ""6"": 0.05949519230769231, ""7"": 0.0335536858974359, ""8"": 0.017127403846153848, ""9"": 0.009114583333333334, ""10"": 0.0035056089743589745, ""11"": 0.0014022435897435897}",Ja'Kobe Walter,1028029111,TOR,CLE,True,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.9214743589743595,3,2,0.10717147435897437,0.8928285256410258,0.7118389423076924,0.514823717948718,0.34375,0.2178485576923077,0.12419871794871797,0.06470352564102565,0.031149839743589747,0.014022435897435898,0.004907852564102564,0.0014022435897435897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,5,2.3681925613205217,0.06965741741273218,2.9214743589743595,-2.0785256410256405,0.09364983974358974
"{""0"": 0.016711698188732114, ""1"": 0.015010507355148604, ""2"": 0.016411488041629143, ""3"": 0.01981386970879616, ""4"": 0.030921645151606125, ""5"": 0.02751926348443911, ""6"": 0.031421995396777744, ""7"": 0.03462423696587611, ""8"": 0.03692584809366557, ""9"": 0.04232963074151906, ""10"": 0.0433303312318623, ""11"": 0.04863404383068148, ""12"": 0.05213649554688282, ""13"": 0.053737616331432, ""14"": 0.04863404383068148, ""15"": 0.04853397378164716, ""16"": 0.05243670569398579, ""17"": 0.051736215350745525, ""18"": 0.04853397378164716, ""19"": 0.0441308916241369, ""20"": 0.03702591814269989, ""21"": 0.03762633843690584, ""22"": 0.036325427799459624, ""23"": 0.027219053337336135, ""24"": 0.017312118482938055, ""25"": 0.02011407985589913, ""26"": 0.014710297208045632, ""27"": 0.010107074952466726, ""28"": 0.009106374462123487, ""29"": 0.008305814069848894, ""30"": 0.004303012108475933, ""31"": 0.0040028019613729615, ""32"": 0.0021014710297208045, ""33"": 0.0023016111277894525, ""34"": 0.0016011207845491847, ""37"": 0.0015010507355148605, ""44"": 0.0014009806864805365, ""80"": 0.0014009806864805365}",Evan Mobley,17896076,CLE,TOR,False,21681995,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,14.313319323526468,14,13,0.016711698188732114,0.9832883018112679,0.9682777944561194,0.9518663064144901,0.9320524367056942,0.9011307915540879,0.8736115280696488,0.842189532672871,0.807565295706995,0.7706394476133294,0.7283098168718103,0.684979485639948,0.6363454418092666,0.5842089462623837,0.5304713299309517,0.48183728610027027,0.43330331231862307,0.3808666066246372,0.32913039127389176,0.28059641749224457,0.2364655258681077,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,26,1.4419528496748815,0.16853519068471517,13.337135995196636,-12.662864004803364,0.0
"{""0"": 0.012231802686986164, ""1"": 0.01574092640866252, ""2"": 0.02396230198516142, ""3"": 0.04561860838179266, ""4"": 0.06456787647884499, ""5"": 0.07990776017645879, ""6"": 0.0995588530178464, ""7"": 0.11229195909364346, ""8"": 0.11389612993783838, ""9"": 0.10627631842791256, ""10"": 0.07980749949869662, ""11"": 0.07720072187687989, ""12"": 0.06075797072388209, ""13"": 0.039302185682775215, ""14"": 0.025566472829356323, ""15"": 0.014738319631040704, ""16"": 0.012231802686986164, ""17"": 0.008020854220974533, ""18"": 0.004712251854822539, ""19"": 0.002305995588530178, ""20"": 0.0013033888109083617}",Evan Mobley,17896076,CLE,TOR,False,21681995,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,8.062462402245837,8,8,0.012231802686986164,0.9877681973130138,0.9720272709043513,0.9480649689191899,0.9024463605373972,0.8378784840585523,0.7579707238820934,0.658411870864247,0.5461199117706036,0.43222378183276516,0.3259474634048526,0.246139963906156,0.1689392420292761,0.10818127130539401,0.06887908562261878,0.043312612793262484,0.028574293162221775,0.01634249047523561,0.00832163625426108,0.0036093843994385397,0.0013033888109083617,,,,,pre_close,2026-05-01T23:35:20Z,f496f12#phase10c,bbe85166-f1e2-4322-aa12-6b66ebd78815,ok,0.0,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,14,3.6664734409476427,0.20608755563743855,8.062462402245837,-5.937537597754163,0.0255664728293563
