stat,role_bucket,book,line,player_id,model_logloss,market_logloss,delta_logloss,model_brier,market_brier,delta_brier,model_p_over,market_no_vig_over_prob,actual_outcome,is_push
ast,starter,betmgm,6.5,192,0.9499817714006099,0.626136470276985,0.32384530112362486,0.3760779256430376,0.2165473973139888,0.1595305283290488,0.38674807326593935,0.5346534653465347,9,False
ast,starter,betonlineag,6.5,192,0.9499817714006099,0.6096407768195913,0.34034099458101863,0.3760779256430376,0.20835017344843137,0.16772775219460623,0.38674807326593935,0.5435460883633142,9,False
ast,starter,betrivers,6.5,192,0.9499817714006099,0.6543660983975369,0.295615673003073,0.3760779256430376,0.230619467794871,0.1454584578481666,0.38674807326593935,0.519771442128989,9,False
ast,starter,bovada,5.5,192,0.6332234348673202,0.39959998865576624,0.233623446211554,0.22007564790495415,0.10851211072664356,0.11156353717831059,0.5308777900110099,0.6705882352941177,9,False
ast,starter,bovada,6.5,192,0.9499817714006099,0.6337237600891445,0.31625801131146536,0.3760779256430376,0.22032486463973341,0.1557530610033042,0.38674807326593935,0.5306122448979592,9,False
ast,starter,bovada,7.5,192,1.3726751834689517,0.9205672886414155,0.4521078948275362,0.557369623853541,0.3620512779006454,0.19531834595289566,0.2534280852767491,0.3982930298719772,9,False
ast,starter,draftkings,6.5,192,0.9499817714006099,0.6306268235786113,0.3193549478219986,0.3760779256430376,0.21878251821019773,0.15729540743283987,0.38674807326593935,0.532258064516129,9,False
ast,starter,fanduel,6.5,192,0.9499817714006099,0.6038528712950358,0.34612890010557407,0.3760779256430376,0.2054797987108805,0.1705981269321571,0.38674807326593935,0.5467012037178121,9,False
ast,starter,fanduel,4.5,192,0.40706783308311867,0.20689281752445998,0.2001750155586587,0.11182400262728694,0.034929069657837694,0.07689493296944924,0.6655990391352218,0.8131067961165048,9,False
ast,starter,fanduel,5.5,192,0.6332234348673202,0.3652867102163301,0.26793672465099017,0.22007564790495415,0.09363744057046806,0.12643820733448607,0.5308777900110099,0.6939976461357396,9,False
ast,starter,fanduel,6.5,192,0.9499817714006099,0.6055051672373761,0.3444766041632338,0.3760779256430376,0.20629887779140998,0.16977904785162762,0.38674807326593935,0.5457986373959123,9,False
ast,starter,fanduel,7.5,192,1.3726751834689517,0.947681727331807,0.4249934561371447,0.557369623853541,0.3749864417725974,0.18238318208094367,0.2534280852767491,0.38763863465058684,9,False
ast,starter,fanduel,8.5,192,1.8856094005307016,1.2932039380538787,0.5924054624768229,0.7195508587094814,0.5265095181439619,0.19304134056551958,0.15173656290661597,0.27439024390243905,9,False
ast,starter,fanduel,9.5,192,0.09330039015566292,0.2270340245738516,-0.1337336344181887,0.00793527707115365,0.04125218215479133,-0.03331690508363768,0.08908017215493945,0.20310633213859022,9,False
ast,starter,williamhill_us,6.5,192,0.9499817714006099,0.6252913640643624,0.32469040733624754,0.3760779256430376,0.2161269005082051,0.1599510251348325,0.38674807326593935,0.5351054952914531,9,False
ast,starter,betparx,6.5,192,0.9499817714006099,0.6521850238335624,0.29779674756704755,0.3760779256430376,0.2295307354368136,0.146547190206224,0.38674807326593935,0.5209063395985983,9,False
ast,starter,espnbet,5.5,192,0.6332234348673202,0.3483066942682157,0.28491674059910455,0.22007564790495415,0.08650519031141866,0.13357045759353547,0.5308777900110099,0.7058823529411765,9,False
ast,starter,espnbet,6.5,192,0.9499817714006099,0.6337237600891445,0.31625801131146536,0.3760779256430376,0.22032486463973341,0.1557530610033042,0.38674807326593935,0.5306122448979592,9,False
ast,starter,espnbet,7.5,192,1.3726751834689517,0.8953318808533117,0.47734330261563995,0.557369623853541,0.34990536046562193,0.20746426338791912,0.2534280852767491,0.40847201210287437,9,False
ast,starter,fliff,6.5,192,0.9499817714006099,0.6123858239154869,0.337595947485123,0.3760779256430376,0.20971263865839815,0.16636528698463945,0.38674807326593935,0.5420560747663551,9,False
ast,starter,hardrockbet,6.5,192,0.9499817714006099,0.6147216529526526,0.33526011844795733,0.3760779256430376,0.2108725364295671,0.1652053892134705,0.38674807326593935,0.5407914020517831,9,False
ast,starter,hardrockbet_az,6.5,192,0.9499817714006099,0.6147216529526526,0.33526011844795733,0.3760779256430376,0.2108725364295671,0.1652053892134705,0.38674807326593935,0.5407914020517831,9,False
ast,starter,hardrockbet_fl,6.5,192,0.9499817714006099,0.6374224587218452,0.3125593126787647,0.3760779256430376,0.22216771619280626,0.15391020945023134,0.38674807326593935,0.5286532951289399,9,False
fg3m,starter,betmgm,2.5,192,0.4710242519141052,0.7346038942382915,-0.26357964232418635,0.14110357930482517,0.2707168440310238,-0.12961326472619863,0.37563756375637564,0.5203045685279188,1,False
fg3m,starter,betonlineag,2.5,192,0.4710242519141052,0.7651470208342852,-0.29412276892018,0.14110357930482517,0.28594096172617917,-0.144837382421354,0.37563756375637564,0.5347344777795604,1,False
fg3m,starter,betrivers,2.5,192,0.4710242519141052,0.7683094490685732,-0.29728519715446805,0.14110357930482517,0.28751421754665457,-0.1464106382418294,0.37563756375637564,0.5362035225048923,1,False
fg3m,starter,bovada,2.5,192,0.4710242519141052,0.756326082181477,-0.2853018302673718,0.14110357930482517,0.2815493544356518,-0.14044577513082665,0.37563756375637564,0.5306122448979592,1,False
fg3m,starter,bovada,3.5,192,0.21532342329873824,0.39032005247927337,-0.17499662918053513,0.03752719506374078,0.10443224635695847,-0.0669050512932177,0.19371937193719369,0.32315978456014366,1,False
fg3m,starter,draftkings,2.5,192,0.4710242519141052,0.7642294271522758,-0.29320517523817063,0.14110357930482517,0.2854843518985103,-0.14438077259368512,0.37563756375637564,0.5343073571442848,1,False
fg3m,starter,fanatics,2.5,192,0.4710242519141052,0.7346038942382915,-0.26357964232418635,0.14110357930482517,0.2707168440310238,-0.12961326472619863,0.37563756375637564,0.5203045685279188,1,False
fg3m,starter,fanduel,2.5,192,0.4710242519141052,0.752739277762191,-0.2817150258480858,0.14110357930482517,0.279762311317533,-0.1386587320127078,0.37563756375637564,0.5289256198347108,1,False
fg3m,starter,fanduel,1.5,192,1.0149066998129794,1.3962446919730591,-0.3813379921600797,0.4064875434438133,0.5662189981374377,-0.15973145469362438,0.6375637563756376,0.7524752475247526,1,False
fg3m,starter,fanduel,2.5,192,0.4710242519141052,0.7475402408686205,-0.2765159889545153,0.14110357930482517,0.2771707758160895,-0.13606719651126434,0.37563756375637564,0.5264701091382962,1,False
fg3m,starter,fanduel,3.5,192,0.21532342329873824,0.3746934494414107,-0.15937002614267246,0.03752719506374078,0.09765625,-0.06012905493625922,0.19371937193719369,0.3125,1,False
fg3m,starter,fanduel,4.5,192,0.09938889350040898,0.19378598668465397,-0.09439709318424498,0.0089509501005106,0.031034390184971415,-0.022083440084460816,0.09460946094609461,0.1761658031088083,1,False
fg3m,starter,williamhill_us,2.5,192,0.4710242519141052,0.7598385550586174,-0.28881430314451223,0.14110357930482517,0.28329864724245574,-0.14219506793763056,0.37563756375637564,0.532258064516129,1,False
fg3m,starter,betparx,2.5,192,0.4710242519141052,0.7719896897957793,-0.3009654378816741,0.14110357930482517,0.28934422915057073,-0.14824064984574556,0.37563756375637564,0.5379072681704261,1,False
fg3m,starter,espnbet,1.5,192,1.0149066998129794,1.423108334242607,-0.40820163442962754,0.4064875434438133,0.5761358687763101,-0.16964832533249674,0.6375637563756376,0.7590361445783133,1,False
fg3m,starter,espnbet,2.5,192,0.4710242519141052,0.756326082181477,-0.2853018302673718,0.14110357930482517,0.2815493544356518,-0.14044577513082665,0.37563756375637564,0.5306122448979592,1,False
fg3m,starter,espnbet,3.5,192,0.21532342329873824,0.4155154439616658,-0.20019202066292754,0.03752719506374078,0.11559999999999998,-0.0780728049362592,0.19371937193719369,0.33999999999999997,1,False
fg3m,starter,fliff,2.5,192,0.4710242519141052,0.8020015854720273,-0.3309773335579221,0.14110357930482517,0.3042289207504675,-0.1631253414456423,0.37563756375637564,0.5515695067264573,1,False
fg3m,starter,hardrockbet,2.5,192,0.4710242519141052,0.756326082181477,-0.2853018302673718,0.14110357930482517,0.2815493544356518,-0.14044577513082665,0.37563756375637564,0.5306122448979592,1,False
fg3m,starter,hardrockbet_az,2.5,192,0.4710242519141052,0.756326082181477,-0.2853018302673718,0.14110357930482517,0.2815493544356518,-0.14044577513082665,0.37563756375637564,0.5306122448979592,1,False
fg3m,starter,hardrockbet_fl,2.5,192,0.4710242519141052,0.8886392005436449,-0.4176149486295397,0.14110357930482517,0.34666783125163764,-0.20556425194681247,0.37563756375637564,0.5887850467289719,1,False
pts,starter,betmgm,26.5,322,0.3620364258817723,0.7075075799675096,-0.34547115408573725,0.09225980664435474,0.25717971141473944,-0.1649199047703847,0.30374299439551644,0.5071288903372982,24,False
pts,starter,betonlineag,26.5,322,0.3620364258817723,0.7180861289071975,-0.35604970302542516,0.09225980664435474,0.26246693683418676,-0.17020713018983202,0.30374299439551644,0.5123152709359606,24,False
pts,starter,betrivers,25.5,322,0.4207941698672789,0.8279522714902045,-0.40715810162292554,0.11797492437504849,0.31703305943915505,-0.19905813506410658,0.3434747798238591,0.5630568882796436,24,False
pts,starter,betrivers,26.5,322,0.3620364258817723,0.7174202169161519,-0.35538379103437956,0.09225980664435474,0.2621341775500463,-0.16987437090569157,0.30374299439551644,0.511990407673861,24,False
pts,starter,betrivers,27.5,322,0.3057248400824917,0.6186388636595712,-0.31291402357707954,0.06938521193255645,0.212818770209817,-0.14343355827726054,0.2634107285828663,0.461322848133297,24,False
pts,starter,bovada,22.5,322,0.7215697190660795,0.39959998865576624,0.32196973041031324,0.2642075229438956,0.10851211072664356,0.15569541221725203,0.4859887910328262,0.6705882352941177,24,False
pts,starter,bovada,23.5,322,0.8320688035643136,0.4700036292457356,0.362065174318578,0.3190576480399692,0.140625,0.17843264803996922,0.43514811849479584,0.625,24,False
pts,starter,bovada,24.5,322,0.4898959323000557,0.8758617418785105,-0.38596580957845483,0.15000891826351392,0.34046881091241743,-0.1904598926489035,0.38730984787830264,0.5834970530451867,24,False
