pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,actual_outcome,pmf_nll,pmf_rps,pmf_mean,mean_error,outcome_prob_assigned
"{""0"": 0.1382, ""1"": 0.288, ""2"": 0.24829999999999997, ""3"": 0.1651, ""4"": 0.079, ""5"": 0.029199999999999997, ""6"": 0.028899999999999995, ""15"": 0.0233}",De'Aaron Fox,161,SAS,MIN,True,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.2647999999999997,2,1,0.1382,0.8618,0.5738,0.32549999999999996,0.1604,0.0814,0.052199999999999996,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,2.220446049250313e-16,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,2,1.393117586468016,0.017333044999999995,2.2648,0.26480000000000015,0.24830000000000002
"{""0"": 0.011915490137178334, ""1"": 0.00801041353759888, ""2"": 0.008511064383698811, ""3"": 0.012816661660158208, ""4"": 0.011815359967958346, ""5"": 0.013717833183138082, ""6"": 0.01622108741363773, ""7"": 0.017122258936617608, ""8"": 0.01982577350555723, ""9"": 0.01982577350555723, ""10"": 0.019325122659457298, ""11"": 0.02543306298187644, ""12"": 0.029338139581455897, ""13"": 0.030639831781315713, ""14"": 0.03744868328827477, ""15"": 0.0400520676879944, ""16"": 0.04165415039551417, ""17"": 0.036447381596074906, ""18"": 0.05126664664063283, ""19"": 0.04746170021027336, ""20"": 0.05276859917893261, ""21"": 0.04405727445679383, ""22"": 0.05046560528687294, ""23"": 0.044557925302893764, ""24"": 0.04255532191849405, ""25"": 0.04195454090317413, ""26"": 0.029638530089115853, ""27"": 0.03204165415039552, ""28"": 0.03174126364273556, ""29"": 0.02102733553619706, ""30"": 0.026234104335636332, ""31"": 0.018023430459597478, ""32"": 0.016721738259737662, ""33"": 0.0100130169219986, ""34"": 0.009312105737458698, ""35"": 0.006908981676179034, ""36"": 0.006208070491639132, ""37"": 0.0037048162611394817, ""38"": 0.002903774907379594, ""39"": 0.002102733553619706, ""40"": 0.002202863722839692, ""41"": 0.002102733553619706, ""45"": 0.001101431861419846, ""54"": 0.0014018223690798039, ""80"": 0.0014018223690798039}",Julius Randle,387,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,19.247121257634927,20,20,0.011915490137178334,0.9880845098628217,0.9800740963252229,0.9715630319415242,0.9587463702813659,0.9469310103134075,0.9332131771302695,0.9169920897166318,0.8998698307800141,0.8800440572744569,0.8602182837688997,0.8408931611094425,0.8154600981275659,0.7861219585461101,0.7554821267647943,0.7180334434765197,0.6779813757885251,0.636327225393011,0.599879843796936,0.5486131971563033,0.5011514969460299,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,1.1102230246251565e-16,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,12,3.52886691722607,0.18007051000685595,16.21568038449985,4.215680384499851,0.029338139581455813
"{""0"": 0.07278734481377654, ""1"": 0.10832999599519424, ""2"": 0.16489787745294357, ""3"": 0.16850220264317184, ""4"": 0.17020424509411297, ""5"": 0.12575090108129755, ""6"": 0.08059671605927113, ""7"": 0.05676812174609532, ""8"": 0.028233880656788148, ""9"": 0.013416099319183021, ""10"": 0.006207448938726472, ""11"": 0.0025030036043251903, ""12"": 0.0018021625951141372}",Julius Randle,387,MIN,SAS,False,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,3.5920104124949948,3,4,0.07278734481377654,0.9272126551862236,0.8188826591910293,0.6539847817380857,0.48548257909491394,0.315278334000801,0.1895274329195034,0.10893071686023229,0.05216259511413697,0.023928714457348822,0.010512615138165801,0.004305166199439327,0.0018021625951141372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,2,1.802428921222023,0.04260518559395822,3.5920104124949948,1.5920104124949948,0.1648978774529436
"{""0"": 0.08476276457016753, ""1"": 0.15197111044237135, ""2"": 0.18136222289096196, ""3"": 0.17734978433142742, ""4"": 0.13782726452001204, ""5"": 0.10031096398836394, ""6"": 0.05767880429330926, ""7"": 0.04724646403851941, ""8"": 0.02096499147356806, ""9"": 0.014846022670277861, ""10"": 0.010031096398836392, ""11"": 0.006921456515197111, ""12"": 0.004313371451499649, ""13"": 0.0033102618116160097, ""14"": 0.0011034206038720033}",Luke Kornet,261,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,3.364429732169726,3,2,0.08476276457016753,0.9152372354298324,0.763266124987461,0.5819039020964991,0.4045541177650717,0.2667268532450597,0.16641588925669576,0.10873708496338651,0.06149062092486709,0.040525629451299026,0.025679606781021165,0.015648510382184774,0.008727053866987662,0.004413682415488013,0.0011034206038720033,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,medium,none,current_phase8,fresh,projected,derived_from_projected_minutes,2,1.7072590160705823,0.03412948280908653,3.3644297321697265,1.3644297321697265,0.18136222289096196
"{""0"": 0.01191668335669938, ""1"": 0.010214300020028039, ""2"": 0.010214300020028039, ""3"": 0.012817945123172442, ""4"": 0.014019627478469857, ""5"": 0.015321450030042058, ""6"": 0.021029441217704788, ""7"": 0.021029441217704788, ""8"": 0.02213098337672742, ""9"": 0.022531544161826556, ""10"": 0.02603645103144402, ""11"": 0.03144402163028239, ""12"": 0.027838974564390145, ""13"": 0.03655117164029641, ""14"": 0.04105748047266173, ""15"": 0.04185860204286, ""16"": 0.045363508912477465, ""17"": 0.0405567794912878, ""18"": 0.041257760865211296, ""19"": 0.04416182655718005, ""20"": 0.04946925695974364, ""21"": 0.04466252753855397, ""22"": 0.039455237332265164, ""23"": 0.040857200080112156, ""24"": 0.0366513118365712, ""25"": 0.038553975565792105, ""26"": 0.03605047065892249, ""27"": 0.026537152012817943, ""28"": 0.024233927498497895, ""29"": 0.022831964750650913, ""30"": 0.02032845984378129, ""31"": 0.016723412777889045, ""32"": 0.01131584217905067, ""33"": 0.01191668335669938, ""34"": 0.006709393150410575, ""35"": 0.0074103745243340674, ""36"": 0.006008411776487082, ""37"": 0.0053074304025635885, ""38"": 0.004205888243540957, ""39"": 0.003304626477067895, ""40"": 0.001902663729220909, ""41"": 0.002002803925495694, ""42"": 0.0021029441217704785, ""44"": 0.001301822551572201, ""59"": 0.0014019627478469858, ""80"": 0.0014019627478469858}",Anthony Edwards,3547238,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,18.614360104145803,19,20,0.01191668335669938,0.9880833166433007,0.9778690166232726,0.9676547166032445,0.9548367714800721,0.9408171440016022,0.9254956939715602,0.9044662527538554,0.8834368115361506,0.8613058281594231,0.8387742839975967,0.8127378329661525,0.7812938113358702,0.75345483677148,0.7169036651311836,0.675846184658522,0.6339875826156619,0.5886240737031844,0.5480672942118966,0.5068095333466853,0.4626477067895053,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,12,3.581318277369915,0.16108612291536206,15.72311235730022,3.72311235730022,0.027838974564390218
"{""0"": 0.1587, ""1"": 0.3093, ""2"": 0.2498, ""3"": 0.1528, ""4"": 0.0645, ""5"": 0.0416, ""15"": 0.0233}",Anthony Edwards,3547238,MIN,SAS,False,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.0828,2,1,0.1587,0.8412999999999999,0.5319999999999999,0.2822,0.12940000000000002,0.0649,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,1,1.173443599291113,0.020711590000000002,2.0827999999999998,1.0827999999999998,0.3093
"{""0"": 0.197673252432053, ""1"": 0.2204392738942935, ""2"": 0.21201484304483004, ""3"": 0.1699929796409588, ""4"": 0.10049142513288538, ""5"": 0.05445792799117442, ""6"": 0.02788085447798616, ""7"": 0.010229666031491327, ""8"": 0.004813960485407682, ""9"": 0.002005816868919868}",Mike Conley,104,MIN,SAS,False,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.1241600641861402,2,1,0.197673252432053,0.8023267475679471,0.5818874736736537,0.36987263062882364,0.19987965098786484,0.09938822585497946,0.04493029786380504,0.017049443385818878,0.00681977735432755,0.002005816868919868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,2.220446049250313e-16,medium,none,current_phase8,fresh,projected,derived_from_projected_minutes,3,1.7719981390142423,0.033157157159835325,2.12416006418614,-0.8758399358138602,0.16999297964095877
"{""0"": 0.1304, ""1"": 0.293, ""2"": 0.2606, ""3"": 0.1698, ""4"": 0.0769, ""5"": 0.046, ""15"": 0.0233}",Mike Conley,104,MIN,SAS,False,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.2107,2,1,0.1304,0.8696,0.5766,0.316,0.1462,0.0693,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,medium,none,current_phase8,fresh,projected,derived_from_projected_minutes,1,1.2275826699650696,0.02404667750000001,2.2107,1.2107,0.29300000000000004
"{""0"": 0.03155048076923077, ""1"": 0.06460336538461539, ""2"": 0.10106169871794872, ""3"": 0.14753605769230768, ""4"": 0.16766826923076922, ""5"": 0.15845352564102566, ""6"": 0.11548477564102565, ""7"": 0.07892628205128205, ""8"": 0.056991185897435896, ""9"": 0.037760416666666664, ""10"": 0.02123397435897436, ""11"": 0.010016025641025642, ""12"": 0.005709134615384616, ""13"": 0.0030048076923076925}",Stephon Castle,1028025261,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.643529647435898,4,4,0.03155048076923077,0.9684495192307692,0.9038461538461539,0.8027844551282051,0.6552483974358975,0.4875801282051282,0.32912660256410253,0.21364182692307693,0.13471554487179488,0.07772435897435898,0.039963942307692304,0.018729967948717948,0.008713942307692308,0.0030048076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,4,1.785767839559788,0.029295620488775626,4.643529647435898,0.6435296474358978,0.16766826923076927
"{""0"": 0.029559118236472944, ""1"": 0.04549098196392786, ""2"": 0.07194388777555111, ""3"": 0.09478957915831664, ""4"": 0.12234468937875752, ""5"": 0.15150300601202404, ""6"": 0.13967935871743486, ""7"": 0.12935871743486974, ""8"": 0.08036072144288577, ""9"": 0.061923847695390784, ""10"": 0.03286573146292585, ""11"": 0.023046092184368736, ""12"": 0.009018036072144287, ""13"": 0.004208416833667334, ""14"": 0.0017034068136272545, ""15"": 0.002204408817635271}",Stephon Castle,1028025261,SAS,MIN,True,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,5.466432865731463,5,5,0.029559118236472944,0.9704408817635272,0.9249498997995992,0.8530060120240481,0.7582164328657315,0.6358717434869741,0.4843687374749499,0.34468937875751504,0.2153306613226453,0.13496993987975953,0.07304609218436874,0.04018036072144288,0.017134268537074147,0.00811623246492986,0.003907815631262525,0.002204408817635271,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,4,2.100912895194806,0.04581217294308054,5.466432865731463,1.4664328657314627,0.12234468937875742
"{""0"": 0.02131065532766383, ""1"": 0.022311155577788896, ""2"": 0.026013006503251626, ""3"": 0.03611805902951476, ""4"": 0.035317658829414705, ""5"": 0.03971985992996498, ""6"": 0.03811905952976489, ""7"": 0.039819909954977493, ""8"": 0.05412706353176589, ""9"": 0.0543271635817909, ""10"": 0.05512756378189095, ""11"": 0.05942971485742872, ""12"": 0.05192596298149075, ""13"": 0.054727363681840925, ""14"": 0.058229114557278645, ""15"": 0.04922461230615308, ""16"": 0.04502251125562781, ""17"": 0.047723861930965485, ""18"": 0.032916458229114556, ""19"": 0.031115557778889445, ""20"": 0.023711855927963984, ""21"": 0.02521260630315158, ""22"": 0.01630815407703852, ""23"": 0.01660830415207604, ""24"": 0.011305652826413206, ""25"": 0.012406203101550776, ""26"": 0.008704352176088044, ""27"": 0.007203601800900451, ""28"": 0.006303151575787895, ""29"": 0.004902451225612807, ""30"": 0.005002501250625313, ""31"": 0.00240120060030015, ""32"": 0.0013006503251625813, ""33"": 0.001900950475237619, ""34"": 0.0013006503251625813, ""42"": 0.0014007003501750877, ""80"": 0.0014007003501750877}",Devin Vassell,3547246,SAS,MIN,True,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,12.369884942471236,12,11,0.02131065532766383,0.9786893446723363,0.9563781890945474,0.9303651825912957,0.8942471235617808,0.8589294647323662,0.8192096048024012,0.7810905452726363,0.7412706353176588,0.687143571785893,0.6328164082041021,0.5776888444222111,0.5182591295647824,0.46633316658329166,0.41160580290145077,0.35337668834417213,0.304152076038019,0.2591295647823912,0.2114057028514257,0.17848924462231117,0.14737368684342173,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,10,2.8981054377815854,0.08952726438256646,11.707953976988495,1.7079539769884953,0.05512756378189099
"{""0"": 0.17496500699860026, ""1"": 0.31693661267746454, ""2"": 0.2419516096780644, ""3"": 0.14457108578284344, ""4"": 0.0595880823835233, ""5"": 0.03869226154769046, ""15"": 0.023295340931813638}",Devin Vassell,3547246,SAS,MIN,True,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.0157968406318734,2,1,0.17496500699860026,0.8250349930013998,0.5080983803239353,0.26614677064587083,0.1215756848630274,0.0619876024795041,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.023295340931813638,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,2,1.419017532828117,0.01837319498707737,2.0157968406318734,0.015796840631873366,0.2419516096780644
"{""0"": 0.011919070512820514, ""1"": 0.015625, ""2"": 0.017728365384615388, ""3"": 0.019431089743589747, ""4"": 0.021935096153846156, ""5"": 0.024138621794871796, ""6"": 0.027544070512820516, ""7"": 0.03525641025641026, ""8"": 0.03615785256410257, ""9"": 0.03695913461538462, ""10"": 0.040164262820512824, ""11"": 0.044771634615384616, ""12"": 0.05108173076923077, ""13"": 0.04787660256410257, ""14"": 0.057692307692307696, ""15"": 0.05098157051282052, ""16"": 0.04977964743589744, ""17"": 0.051582532051282055, ""18"": 0.043770032051282055, ""19"": 0.03856169871794872, ""20"": 0.044471153846153855, ""21"": 0.036658653846153855, ""22"": 0.03064903846153846, ""23"": 0.025941506410256412, ""24"": 0.021534455128205128, ""25"": 0.025440705128205128, ""26"": 0.018129006410256415, ""27"": 0.02013221153846154, ""28"": 0.01342147435897436, ""29"": 0.008613782051282052, ""30"": 0.006009615384615385, ""31"": 0.005608974358974359, ""32"": 0.006109775641025642, ""33"": 0.004306891025641026, ""34"": 0.003605769230769231, ""36"": 0.002403846153846154, ""38"": 0.001201923076923077, ""44"": 0.0014022435897435897, ""80"": 0.0014022435897435897}",Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.091646634615387,15,14,0.011919070512820514,0.9880809294871795,0.9724559294871796,0.9547275641025642,0.9352964743589745,0.9133613782051283,0.8892227564102565,0.8616786858974359,0.8264222756410258,0.7902644230769231,0.7533052884615385,0.7131410256410258,0.668369391025641,0.6172876602564102,0.5694110576923077,0.5117187500000001,0.4607371794871795,0.41095753205128205,0.359375,0.315604967948718,0.2770432692307693,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,1.1102230246251565e-16,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,0,4.429615597497679,0.5279873498719747,13.788461538461542,13.788461538461542,0.011919070512820516
"{""0"": 0.043765648472709064, ""1"": 0.0886329494241362, ""2"": 0.13630445668502753, ""3"": 0.17255883825738608, ""4"": 0.16895343014521783, ""5"": 0.13890836254381572, ""6"": 0.10435653480220329, ""7"": 0.06179268903355032, ""8"": 0.03965948923385078, ""9"": 0.01942914371557336, ""10"": 0.013620430645968951, ""11"": 0.008612919379068603, ""12"": 0.0022033049574361543, ""13"": 0.001201802704056084}",Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.073109664496744,4,3,0.043765648472709064,0.9562343515272909,0.8676014021031548,0.7312969454181271,0.5587381071607411,0.3897846770155233,0.25087631447170755,0.14651977966950427,0.08472709063595393,0.04506760140210315,0.02563845768652979,0.012018027040560842,0.0034051076614922383,0.001201802704056084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,2.220446049250313e-16,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,0,3.1289060507543254,0.13802317296676112,4.073109664496746,4.073109664496746,0.04376564847270907
"{""0"": 0.1348, ""1"": 0.2954, ""2"": 0.2581, ""3"": 0.1681, ""4"": 0.0751, ""5"": 0.0452, ""15"": 0.0233}",Ayo Dosunmu,17895983,MIN,SAS,False,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,2.1918,2,1,0.1348,0.8652,0.5698,0.3117,0.1436,0.0685,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,0,2.0039630805039303,0.06005710399999999,2.1918,2.1918,0.1348
"{""0"": 0.02954727564102564, ""1"": 0.06360176282051283, ""2"": 0.11678685897435898, ""3"": 0.1590544871794872, ""4"": 0.15885416666666666, ""5"": 0.1556490384615385, ""6"": 0.11598557692307693, ""7"": 0.08133012820512821, ""8"": 0.05298477564102565, ""9"": 0.029747596153846156, ""10"": 0.01842948717948718, ""11"": 0.01061698717948718, ""12"": 0.004607371794871795, ""13"": 0.0016025641025641027, ""14"": 0.0012019230769230768}",Julian Champagnie,38017649,SAS,MIN,True,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,4.53886217948718,4,3,0.02954727564102564,0.9704527243589745,0.9068509615384616,0.7900641025641026,0.6310096153846154,0.4721554487179488,0.31650641025641024,0.20052083333333334,0.11919070512820515,0.0662059294871795,0.036458333333333336,0.018028846153846156,0.007411858974358975,0.0028044871794871795,0.0012019230769230768,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,3,1.8385084488021275,0.04177099123822474,4.53886217948718,1.5388621794871797,0.15905448717948723
"{""0"": 0.21352135213521348, ""1"": 0.3382338233823382, ""2"": 0.2402240224022402, ""3"": 0.12201220122012199, ""4"": 0.0627062706270627, ""15"": 0.0233023302330233}",Julian Champagnie,38017649,SAS,MIN,True,21707973,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,1.785078507850785,1,1,0.21352135213521348,0.7864786478647864,0.4482448244824482,0.208020802080208,0.086008600860086,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0233023302330233,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,2.220446049250313e-16,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,4,2.7692938263429285,0.09093047268523231,1.7850785078507854,-2.2149214921492146,0.06270627062706272
"{""0"": 0.020630946419629446, ""1"": 0.03575363044566851, ""2"": 0.06079118678017026, ""3"": 0.09624436654982475, ""4"": 0.11296945418127191, ""5"": 0.1358037055583375, ""6"": 0.14641962944416625, ""7"": 0.11066599899849776, ""8"": 0.09934902353530296, ""9"": 0.07060590886329494, ""10"": 0.04026039058587882, ""11"": 0.028943415122684026, ""12"": 0.01902854281422133, ""13"": 0.011116675012518779, ""14"": 0.004606910365548323, ""15"": 0.004006009013520281, ""16"": 0.0017025538307461191, ""17"": 0.0011016524787180772}",Naz Reid,667378,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,5.924787180771158,6,6,0.020630946419629446,0.9793690535803706,0.943615423134702,0.882824236354532,0.7865798698047071,0.6736104156234353,0.5378067100650977,0.3913870806209314,0.2807210816224337,0.18137205808713067,0.11076614922383575,0.07050575863795694,0.04156234351527291,0.02253380070105158,0.011417125688532799,0.006810215322984477,0.0028042063094641965,0.0011016524787180772,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,7,2.201238631898063,0.04424035051074358,5.924787180771156,-1.0752128192288444,0.11066599899849769
"{""0"": 0.195732745667635, ""1"": 0.21917259340879494, ""2"": 0.21857157167184216, ""3"": 0.14654913352699592, ""4"": 0.09996994891315236, ""5"": 0.05238906140438746, ""6"": 0.02945006511068817, ""7"": 0.020935590503856554, ""8"": 0.00951617750175298, ""9"": 0.004106981869177602, ""10"": 0.002203746368827006, ""11"": 0.001402384052889913}",Terrence Shannon Jr.,1028028501,MIN,SAS,False,21707973,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,bench,2.2315937093058196,2,1,0.195732745667635,0.8042672543323651,0.5850946609235701,0.366523089251728,0.21997395572473205,0.12000400681157969,0.06761494540719223,0.038164880296504056,0.0172292897926475,0.007713112290894521,0.003606130421716919,0.001402384052889913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,medium,none,current_phase8,fresh,projected,derived_from_projected_minutes,5,2.9490574612715026,0.1000491986331687,2.2315937093058196,-2.7684062906941804,0.05238906140438744
"{""0"": 0.13448828359703585, ""1"": 0.17574604446224715, ""2"": 0.21229721610254357, ""3"": 0.1878630082114961, ""4"": 0.14249949929901864, ""5"": 0.0799118766272782, ""6"": 0.034748648107350295, ""7"": 0.018626076507109953, ""8"": 0.008612056879631484, ""9"": 0.003004205888243541, ""10"": 0.002203084318045264}",Dylan Harper,1057262518,SAS,MIN,True,21707973,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.590326457039856,2,2,0.13448828359703585,0.8655117164029642,0.689765671940717,0.47746845583817354,0.2896054476266774,0.14710594832765872,0.06719407170038054,0.03244542359303024,0.013819347085920287,0.005207290206288805,0.002203084318045264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,pre_close,2026-05-07T00:50:01Z,18b0a11#phase10c,26f5d323-6a29-48b6-9b99-34bcb71e4bd4,ok,0.0,high,none,current_phase8,fresh,projected,derived_from_projected_minutes,5,2.526830793610746,0.08126255136923317,2.590326457039856,-2.409673542960144,0.07991187662727818
