stat,role_bucket,book,line,player_id,model_logloss,market_logloss,delta_logloss,model_brier,market_brier,delta_brier,model_p_over,market_no_vig_over_prob,actual_outcome,is_push
ast,starter,betmgm,6.5,192,0.45833088750384443,0.7649729151312009,-0.3066420276273565,0.13517519272618989,0.2858543280070582,-0.1506791352808683,0.3676617912242036,0.5346534653465347,3,False
ast,starter,betonlineag,6.5,192,0.45833088750384443,0.8130142109904098,-0.3546833234865654,0.13517519272618989,0.3096708930184708,-0.1744957002922809,0.3676617912242036,0.5564808110065169,3,False
ast,starter,betrivers,6.5,192,0.45833088750384443,0.7436119744858547,-0.28528108698201027,0.13517519272618989,0.2752117691735384,-0.14003657644734852,0.3676617912242036,0.5246062992125985,3,False
ast,starter,bovada,5.5,192,0.7240753832362362,1.2126847449279576,-0.4886093616917214,0.265459283331917,0.49364989428006806,-0.22819061094815107,0.5152274093368063,0.7026022304832714,3,False
ast,starter,bovada,6.5,192,0.45833088750384443,0.8285518175661483,-0.37022093006230383,0.13517519272618989,0.3173280448504033,-0.1821528521242134,0.3676617912242036,0.5633187772925764,3,False
ast,starter,bovada,7.5,192,0.26948230469551654,0.5531011069142289,-0.28361880221871233,0.05580234765194061,0.18048613781024386,-0.12468379015830325,0.23622520536966543,0.4248366013071895,3,False
ast,starter,bovada,8.5,192,0.1576631527043989,0.3680850106767632,-0.2104218579723643,0.021275884249432997,0.09482806175119322,-0.07355217750176023,0.14586255259467043,0.3079416531604538,3,False
ast,starter,draftkings,6.5,192,0.45833088750384443,0.8356206864904923,-0.37728979898664783,0.13517519272618989,0.32080299587882016,-0.18562780315263028,0.3676617912242036,0.5663947350380476,3,False
ast,starter,fanduel,6.5,192,0.45833088750384443,0.808245255889175,-0.3499143683853305,0.13517519272618989,0.30731571520889056,-0.17214052248270068,0.3676617912242036,0.5543606364172068,3,False
ast,starter,fanduel,4.5,192,1.1135499907257798,1.6575929543211474,-0.5440429635953676,0.4510585092035631,0.6551328852428843,-0.20407437603932116,0.6716088960128231,0.8094027954256671,3,False
